Poem Name,Poem Content
Mentally missturbed,
our general banality,"was sex and more of it. sex and talk of it. sex and sexuality and sexism. until some among us began to differentiate it. prefix and suffix it. label it a matter of preference, genetic reconnaissance at birth. and it was it and it was not it. until some among us began to psalm. and what about doing it. and when would we do it to each other again. and it was gratuitous. the blue and white lament of it. until it moved us into ecological proximity. what was near and how loud. the flesh budding, ripening. it had always been a matter of proximity. the what it is was close to us. lewd and it was common. consumptive and it was money. extractive and it was public.

to whet the thing a finger strums a seam of glass

then spirit set its feels on us
we were tending
we were swirling
and we were sensing when it hit us
a porous limb        a glowing portal
sam rivers on repeat

the romanticism of aromanticism inside a poem
the orifice of pitch        a clutch of birds

then our dreams became tumescent
such holiness was flame


and it was fuchsia fuchsia all over the place"
dent,"                        i. 
                         the seat            is upon us        again
solemn, yet      a reminder of death 
                        faith, love & forgiveness       
amplified by    stripes sheep, astray                and 
laid      thus     that sacrifice   unknown foe
                        pierced            six thousand    sons     on target
to         end      the       population 
the nation        pain is going on          active              over
the woods                    police conformity with law
                        gain failure  marked    as         Government
protect             each other       until     poses               threat 
to things that are not like        the revival       witnessed 
   dent, again               bright              on  everything 
            I           appeal to you, in the blood spilled on us   
                        ii.
            I           appeal to you, in the blood spilled on us   
come               lift       lives    into absence
wave    the       organisation    to         rise      tragically
mark    a          day      report a          stand
guard               the       breach disregard the   economy 
lives    steer    our       nation onto     path
fortune            is extremely troubling
wearing                       exceptions with           recklessness
            majority          gathers            to eat, drink, laugh      and talk
in subject to spite the huge dependence                      foreign regard
government forging    funds for development
short    is the   capacity to       finish 
come to life     have no doubt 
            God too shall pass       the battle         for the night"
from “Pink Waves”,"5
it was a wave, it was infectious
an occasional moment reveals nothing but a passing light
extent to which i breathe your facts
it’s haptic; it’s your membrane; it’s material clatter
sliding between your stargazing hoax and flesh
and then somebody steals your wild you
and names it
after a sharp thought
a quiet neck is often indifferent to the mismeasured noise of the world 
substrata lower than the territory concedes
sharp pointed arrows indicate the lack of an end
simulated spacial deadline
a hip, stigmata, shake
she was a threnody hit; she happened; she pitched 
i did love it
geometry of pleasure"
Bird in Hand,"Being asked to move into time 
To places wishes and daydreams 
Into rivets and seams
Being asked to move back into categorical understandings of regrets
In order to fight against disintegration 
Carrying a placeholder for liminal spectrums
Reading somersaults into lecture
Move me, unmove me
place me unto y’all’s metaphoric understanding 
of the dreams which have yet been realized
Wish unto me, unfurl around, open
Gasp gasp gasp 
Cry out, there are ways of understanding 
that leave indelible marks onto membrane surfaces
We should all be so lucky to exist 
To not function
The eyes, cease to work
The throat struggles to open
The ears seek love remarks
The skin wrinkles 
to make space 
for the grandchildren we wish into the future
Au Revoir, my love: 
you have my best 
and my sword to cut through the meat of life. 
Hopefully, you have a better grip than me.
Hello long love, 
I seek you out 
amongst the fleshy cavernous walls where memory lies."
One Girl,"translated by Dante Gabriel Rossetti
                                         I.
Like the sweet apple which reddens upon the topmost bough,
A-top on the topmost twig, which the pluckers forgot, somehow,—
Forgot it not, nay, but got it not, for none could get it till now.
                                         II.
Like the wild hyacinth flower which on the hills is found.
Which the passing feet of the shepherds for ever tear and wound,
Until the purple blossom is trodden into the ground."
Stanzas from The Fledging Bard and The Poetry Society,"Part 1
I’m out to find the new, the modern school,
Where Science trains the fledgling bard to fly,
Where critics teach the ignorant, the fool,
To write the stuff the editors would buy;
It matters not e’en though it be a lie,—
Just so it aims to smash tradition’s crown
And build up one instead decked with a new renown.
A thought is haunting me by night and day,
And in some safe archive I seek to lay it;
I have some startling thing I wish to say,
And they can put me wise just how to say it.
Without their aid, I, like the ass, must bray it,
Without due knowledge of its mood and tense,
And so ’tis sure to fail the bard to recompense.
Will some kind one direct me to that college
Where every budding genius now is headed,
The only source to gain poetic knowledge,
Where all the sacred truths lay deep imbedded,
Where nothing but the genuine goods are shredded,—
The factory where they shape new feet and meters
That make poetic symbols sound like carpet beaters.
• • • • • • •
I hope I’ll be an eligible student,
E’en though I am no poet in a sense,
But just a hot-head youth with ways imprudent,—
A rustic ranting rhymer like by chance
Who thinks that he can make the muses dance
By beating on some poet’s borrowed lyre,
To win some fool’s applause and please his own desire.
Perhaps they’ll never know or e’en suspect
That I am not a true, a genuine poet;
If in the poet’s colors I am decked
They may not ask me e’er to prove or show it.
I’ll play the wise old cock, nor try to crow it,
But be content to gaze with open mind;
I’ll never show the lead but eye things from behind.
• • • • • • •
There goes a wench, a poor live human scrag,
Half crushed beneath the freight of seventy years.
With pail and scrub-brush, soapine and a rag,
To polish marble halls and dirty stairs.
I believe most times she cleans them with her tears,
Ah me, that’s civilization at its height,
Democracy’s full moon, obscured in darkest night.
• • • • • • •
Our President is not a fighter,
    He is too proud to shoulder arms,
He is a scholar and a writer
    Who woos a wealthy widow’s charms.
• • • • • • •
The President,
A high-toned gent,
The darling son
Of Washington;
Has got the wit,
He makes a hit,
With campaign stuff
Of Yankee bluff.
• • • • • • •
He wields his English and his grammar,
    His textbook and his rhetorics;
His words rain blows like a trip-hammer
    And cut much ice in politics.
He’s getting wordier not wiser
    In trained and skilled diplomacy;
He holds the maniac-champ the Kaiser
    To strict accountability.
Come, Woody, quit your honeymooning;
    The Austrians have sunk a boat;
Cut out your wooing and your spooning.
    Get busy, write another note!
• • • • • • •
The house of God is nigh forever closed,
While that of Baal is always open wide,
A poor religious zeal is here exposed,
Which thus reflects a lack of Christian pride.
From good to bad men daily turn aside,
As in a trice from heaven to hell they leap;
The devil works overtime while ministers hug sleep
• • • • • • •
We hail thee, land of liberty.
Star of our hope and destiny
Where long we’ve been and long must be
In freedom’s fabled place.
We bless thee, land, in love’s sweet name
Whereto as slaves our fathers came,
Where still we struggle lashed and lame,
As exiles torn from Grace.
The Scotchman tunes his pipe and drum,
Old Ireland’s Harp is never dumb,
We make our rag-time banjo hum
To Uncle Sam’s swift pace.
We follow where his footsteps lead,
We copy him in word and deed,
E’en though his low and vicious creed
Our morals should debase.
With him we hail the stripes and stars,
The stripes that stand for color bars,
The stars that burn and leave their scars
On our black bleeding race.
• • • • • • •
Some think this Negro question is a joke,
Exploited by their leaders for mere gain;
They have no time to fool with colored folk,
Who seem to show more energy than brain,
Who’re always fighting, raising hell and cain
Among themselves; each wants a different leader,
They know no more their wants than donkeys know their breeder.
Some look to Booker Washington to lead them,
Some yell for Trotter, some for Kelly Miller,
Some want Du Bois with fat ideas to feed them,
Some want Jack Johnson, the big white hope killer.
Perhaps some want Carranza, some want Villa,
I guess they want social equality,
To marry and to mix in white society.
• • • • • • •
This is the white man’s country,
And he must bear the sway;
The Negro is an outcast,
Who happens here to stray;
He bears upon his forehead
The badge of negligence,
By chance he drifted hither,
So he must live by chance.
The people rejoice to hear the nations say,
“The whites alone must bear the sway.”
This is the native rampart
Of Nature’s chosen sons,
While ’tis the haunted prison
Of her despised ones.
This is the fruitful Eden
Where fortune bids us dwell,
This is the white man’s heaven,
But ’tis the Negro’s hell.
The people laugh while all the nations yell,
“The white man’s heaven is the black man’s hell.”
• • • • • • •
I have a problem all alone to solve,
A problem how to find the poetry club,
It makes my sky piece like a top revolve,
For fear that they might mark me for a snob.
They’ll call me poetry monger and then dub
Me rustic rhymer, anything they choose,
Aye, anything at all, but heaven’s immortal muse.
Great Byron, when he published his Childe book,
In which he sang of all his lovely dears,
Called forth hot condemnation and cold look,
From lesser mortals who were not his peers.
They chided him for telling his affairs,
Because they could not tell their own so well,
They plagued the poet lord and made his life a hell.
They called him lewd, vile drunkard, vicious wight,
And all because he dared to tell the truth,
Because he was no cursed hermaphrodite—
A full-fledged genius with the fire of youth.
They hounded him, they hammered him forsooth;
Because he blended human with divine,
They branded him “the bard of women and of wine.”
Of course I soak the booze once in a while,
But I don’t wake the town to sing and shout it;
I love the girls, they win me with a smile,
But no one knows, for I won’t write about it.
And so the fools may never think to doubt it,
When I declare I am a moral man,
As gifted, yet as good as God did ever plan."
Inside The Dog (audio only),Click the icon above to listen to this audio poem.
The New Transcendence (audio only),Click the icon above to listen to this audio poem.
Karaoke Lounge (audio only),Click the icon above to listen to this audio poem.
Nothing But Paradise (audio only),Click the icon above to listen to this audio poem.
"A Shropshire Lad, XXX","Others, I am not the first,
Have willed more mischief than they durst:
If in the breathless night I too
Shiver now, ’tis nothing new.
More than I, if truth were told,
Have stood and sweated hot and cold,
And through their reins in ice and fire
Fear contended with desire.
Agued once like me were they,
But I like them shall win my way
Lastly to the bed of mould
Where there’s neither heat nor cold.
But from my grave across my brow
Plays no wind of healing now,
And fire and ice within me fight
Beneath the suffocating night."
There Is a Black Fly in Your Chardonnay,"Outside, I have never been lonesome,
Always a fence, a plank, an eyebrow in the ocean,
A baby received in a house, anything tall is a tree.
The sky rearranges itself in the desert;
The sky rearranges itself in the water;
The sky rearranges itself while I am in the sky.
How lucky I thought I was to see the street lights turn on,
Clouds like rows of planting, mistakes we make and agree to continue,
A view of the river, my rock in the glade,
Bigger, relatively, and still, until,
I pull my lover open like a zipper,
I drag a trowel through them,
I lick the paint off my own stick,
I have a cold back and wet ankles.
Later, a slow moon laboring over the hillside;
Later, the fog reflects the moon;
Later, my blood is sucked and I itch.
Will we will we ever find home? 
The car calls us in the distance,
To walk the stairs, to take off my shoes, to stand 
Wringing hands, scratching grass blades on toenails. 
You are starting to see things we could never see before like:
You have been born,
Or how I waited a whole year for September,
A piece of fruit,
A source of fire,
An edge, an excuse on a small scrap of paper,
The woods in my mouth.
It is so hot today like yesterday and the day before."
sky hammer,"I took my sky hammer &
pounded out a few choice
clouds, cirrus and I don’t know, nimbus
as in a god on earth
moving in space as a great auroral mist
a god who beholds the sparrows 
washing in the dusty gravel
of frankford avenue
giving me cause to rant or
giving me means to roll
ride with me in the shadowy afterworld
beyond the spider of a doubt
along a sidewalk littered w/ leaves
don’t be plain, said the cloud, find
the ornament that please you best
or elsewise, sugared in stars
go on and rail in a useless manner
against the inevitable dawntime
people of the dawn
come up drumming 
and beat on a pillow even
if a drum is not available
happy fortune, fortune has come round for you again
in this pocket world of a minor horned god 
I balanced my lunch 
in the arms of my ancestors
thomcord grapes and weeping cherries
they were my arms
lackadasic in the sky-sky-sky
holding their sky hammer
as if it were the baby buddha
and I thought, if there was a world beyond...
I could become one of those assholes 
who gets their sugar from fruit
and regard the one who points out my faults 
as a revealer of treasures
and regard the one who points out my faults 
as a revealer of treasures"
Fagus sylvatica ‘Pendula’,"Lying hymn-barren on the dirt floor, loopy 
in the leaflight, I thought I thought well of myself.
I smoked a cigarette beneath the weeping beech 
we called King Tree, dreamt 
a grove grown for coffinwood.
Pain journeyed from my stomach riding an armored horse.
Vines grew around my neck.
The world was worse wherever I was."
Klangfarbenmelodie,"clock that measures the opposite of time
ancient pixel built from half a breath
the seed of a perfect moon
numbers don’t lie because they can’t tell the truth
the kindling space between a choice
& its airless shadow
a polite noumenon guides my dismay
with the grace of email for doves
originating in silence like all eternal things
joystruck demon of rain
the welas at the bus stop look like potatoes
in cellophane       the milk of their laughter
Anaisa’s mirror is her palm
a plangent yellow, bones of song
tracing lines of flight"
from “When the Rooster Announces the Dawn of Another Day”,"translated by Nancy Naomi Carlson
god turns his back on us
how to interpret
the tablet of laws
translate the portent
of night
for all was already transcribed
*
I’m not to blame
said the migratory bird
I was gone for the winter
my only crime
is to sport the same
plumage as those in my branch
nonetheless
the birds of your kind
have sinned in your name
*
one day the moon lodged a complaint
it was heard by the darkness
but the day erased the grievance of the moon
ever since
we have lost our memory"
Of a Certain Friendship,"Odd how you entered my house quietly,
Quietly left again.
While you stayed you ate at my table,
Slept in my bed.
There was much sweetness,
Yet little was done, little said.
After you left there was pain,
Now there is no more pain.
But the door of a certain room in my house
Will be always shut.
Your fork, your plate, the glass you drank from,
The music you played,
Are in that room
With the pillow where last your head was laid.
And there is one place in my garden
Where it’s best that I set no foot."
Sweet Are The Dreams on The Breeze-Blown Strand,"Sestine Enchainée
When autumn cloudlets fleck the sky
    Straying southward like birds o’er the sea,
      When the flickering sunlight on the dunes
          Is pale, as seagrasses kissed by the spray,
           Seagrasses that knew the summer of yesterday–
             Sweet are the dreams on the breeze-blown strand!
Sweet are the dreams on the breeze-blown strand!
   When cloud skiffs skim athwart the sky
       And like a phantom of yesterday
          The light house shimmers out to sea
             Pale as the sand and the sea-worn spray
               And the straggling sunlight on the dunes.
Like straggling sunlight on the dunes,
  Like opal surges that wash the strand
    With briny fragrance, adoom with the spray,
        Like wander-birds that career the sky
          To flowerlit isles of some Southern sea-
            Such are the dreams of yesterday!
Alas, our dreams of yesterday,
   Frail as the fragrance of the dunes,
     Vain as dark jewels of the sea
        Cast up on some glimmering strand,
          They vanish like cloud sails on the sky,
             Pale as seagrasses frowsed by the spray.  
Pale as seagrasses kissed by the spray,
   Is all this life of yesterday,
    All our longings for clear blue skies
       For the low cool plash on autumn dunes,
          All our musings on tide-left strands
             While birds wing southward o’er the sea.
Like birds winging southward o’er the sea
   Scattered in air-like wasteful spray,
     Sea-fancies fading on lonesome strands
       Weary of storm drifts of yesterday,
           Thus our thoughts on the sea-scooped dunes
              When autumn cloudlets fleck the sky.
Oh, autumn-sea under a cloud-flecked sky
   As caressed are thy dunes with opal spray
      So shimmer in dreams on the breeze-blown strand
         Sweet long-lost summers of yesterday."
Love By The Sea #2,"The waves have lost their silvery note,
   White birds of dreams o’er the dim plain start,
       Through the mist is gliding a phantom bark––
          What made love open its eyes and part!
Where are the sweet names we whispered low,
    Were they carried away by the breeze?
        The vain words which from our lips did flow
           Are they buried forever in dismal seas?
             And the kisses that rained on your face
                Has nothing remained of their ardent glow?
                   The night holds nothing but a cold embrace,
                      The sun of our love sank low.
Only the note of the seabird rings
   Through the dim realm of night and mist,
      Not a breath of our past love clings
         To this sea of faded amethyst,
           Even the wind pauses in space
              And refuses to caress our lips;
                 Alas, our love was of fleeting pace
                    Like the visions of seafaring ships.
Like the flash of a meteor’s flight,––
  Know we whither its glow has flown;
      Its sped across heaven with radiant light
       And vanished in worlds unknown––
          So the sweet hours have passed away
            Like flowers that on the sand-dunes grow,
               Like waves that die in a wreath of spray
                  When bitter winds over the shoreland blow."
Dawn-Flowers,"to Maurice Maeterlinck
Weird phantoms rise in the dawn-winds blow,
   In the land of shadows the dawn-flowers grow;
      The night-worn moon yields her weary glow
         To the morn-rays that over the dream-waste flow.
Oh, to know what the dawn-wind murmurs
   In chapels of pines to the ashen moons;
What the forest-well whispers to dale and dell
   With her singular, reticent runes;
To know the plaint of each falling leaf
   As it whirls across the autumnal plain;
To know the dreams of the desolate shore
   As sails, like ghosts, pass o’er the dawnlit main!
                     To know, oh, to know
       Why all life’s strains have the same refrain
                              As of rain,
              Beating sadly against the window pane.
      We do not know and we can not know,
      And all that is left for us here below
      (Since ""songs and singers are out of date"")
      And the muses have met with a similar fate)
            Is to flee to the land of shadows and dreams,
                    Where the dawn-flowers grow
                     And the dawn-winds blow,
            As morn-rays over life’s dream-waste of flow
              To drown the moon in their ambient glow.
                       Envoy
Oh, gray dawn-poet of Flanders,
   Though in this life we ne’er may meet,
      I'll linger where thy dream-maids wander
         To strew these dawn-flowers at their feet."
Twilight Hours,"                                    I
The colors of the rainbow are fading in the silent
      and distant West, and the heartache of
      twilight trembles within my aching breast.
   For the light of my love has faded like sunbeams
         in the West, and the color of twilight will
         tremble forever in my breast.
                                   II
I think of thy kindness often, when lonesome I feel
      and cold, I have not forgotten our childhood,
      nor your loving words of old.
   And still my sweetest songs of life are floating
         in dreams to thee, like whisperings at eventide,
         across a clouded sea.
                                   III
We two are sitting in the bark, and listen to the
      wavelets’ play, the shore is melting in the
      dark, day’s echoes silently decay.
   Oh life, with all thy hopes so fair, wilt thou
         too float away, like visions rising in the
         air that greet the parting day!
                                   IV
She stands amidst the roses, and tears dart from her
      eyes that like the fragrant roses her soul
      must fade and die.
   He stares at the twilight ocean on the shore of a
         foreign land, a faded rose is trembling
         within his soft white hand.
                                   V
The rushes whisper softly, the sounds of silence wake,
      large flowers like sad remembrance float
      on the dark green lake.
   Were life but like the waters, so bright and calm
         and deep, and love like floating flowers
         that on the surface meet.
                                   VI
The naked trees of autumn grope shivering through
      twilight’s gloom, athwart the whispering branches
      its dying embers loom.
   I dream of life’s defoliation, as I watch with
         silent dread, leaf after leaf departing, like
         hopes long withered and dead.
                                  VII
In haunting hours of twilight dreams restless the
      turbulent sea, and heaves her white wanton
      bosom in endless mystery.
   Dream on, dream on, titanic queen, beloved sea, at
         thy wanton breast, I would find rest
         in endless mystery."
Love By The Sea #1,"Far away from the murmuring town,
   In the region of sand and sea,
     Love has surprised us on the down–
        Love has surprised you and me–
           In this realm where sea-kissed grasses sway,
            Where winds at nightfall sadly moan,
               Where sea-gulls sing there plaintive lay.
                   And waves croon in minor monotone.
No flower grows in this land of dreams,
   No human habitation far or near
     Illumines the scene with a reddish gleam,
        All around is desolate and drear;
           Nothing but weeds and greyish sand–
            Yet the sea seems to say in an undertone;
               Until dawn whitens this wind-blown strand,
                   The treasures of night are all thy own!
And like waves that softly shoreward creep,
   Love draws us nigh as the hours pass,
     Thy breath is like wind in the weft of the grass;
        I feel thy bosom ebb and tide––
           Its paleness resembles the moonlit sea––
               And as sea and heaven together glide
                   Let thy sweetness be lost in me.
Do not be startled at the seabird’s cry
   Nor at the wind’s relentless blast
     Too soon the kiss on our lips will die,
        Alas, the joys of Venus never last!  
           Like flowers that droop on the sunburnt sward
               Our love must needs wither and fade,
                  Like blossoms that ars carried seawards
                     By the wind from some sleepy glade.
One joys of Venus never last,
   Love is naught but some dreamland lore,
      And as the hours are ebbing fast
         Our dream like seaweed, will be left on the shore;
            Already the cup of the autumn moon
               Floods with her gold the distant West,
                 The bitterness of life will dawn too soon,
                    Forlorn lies the sea-gull’s last year’s nest.
                         Perchance, some other autumn eye,
                         May greet us on this barren wold,
                         Not arm in arm, alone and fain,
                         Desirous of the days of old."
Sic Vita,"Heart free, hand free,
    Blue above, brown under,
All the world to me
    Is a place of wonder.
Sun shine, moon shine,
    Stars, and winds a-blowing.
All into this heart of mine
    Flowing, flowing, flowing!
Mind free, step free,
    Days to follow after,
Joys of life sold to me
    For the price of laughter.
Girl’s love, man’s love,
    Love of work and duty,
Just a will of God’s to prove
    Beauty, beauty, beauty!"
Sandy Star,"I
Sculptured Worship
The zones of warmth around his heart,
    No alien airs had crossed;
But he awoke one morn to feel
    The magic numbness of autumnal frost.
His thoughts were a loose skein of threads,
    And tangled emotions, vague and dim;
And sacrificing what he loved
    He lost the dearest part of him.
In sculptured worship now he lives,
    His one desire a prisoned ache;
If he can never melt again
    His very heart will break.
II
Laughing It Out
He had a whim and laughed it out
    Upon the exit of a chance;
He floundered in a sea of doubt—
    If life was real—or just romance.
Sometimes upon his brow would come
    A little pucker of defiance;
He totalled in a word the sum
    Of all man made of facts and science.
And then a hearty laugh would break,
    A reassuring shrug of shoulder;
And we would from his fancy take
    A faith in death which made life bolder.
III
Exit
No, his exit by the gate
    Will not leave the wind ajar;
He will go when it is late
    With a misty star.
One will call, he cannot see;
    One will call, he will not hear;
He will take no company
    Nor a hope or fear.
We shall smile who loved him so—
    They who gave him hate will weep;
But for us the winds will blow
    Pulsing through his sleep.
IV
The Way
He could not tell the way he came,
    Because his chart was lost:
Yet all his way was paved with flame
    From the bourne he crossed.
He did not know the way to go,
    Because he had no map:
He followed where the winds blow,—
    And the April sap.
He never knew upon his brow
    The secret that he bore,—
And laughs away the mystery now
    The dark’s at his door.
V
Onus Probandi
No more from out the sunset,
    No more across the foam,
No more across the windy hills
    Will Sandy Star come home.
He went away to search it
    With a curse upon his tongue:
And in his hand the staff of life,
    Made music as it swung.
I wonder if he found it,
    And knows the mystery now—
Our Sandy Star who went away,
    With the secret on his brow."
Sandy Star and Willie Gee,"Sandy Star and Willie Gee,
Count ’em two, you make ’em three:
Pluck the man and boy apart
And you’ll see into my heart."
Abomunist Manifesto,"ABOMUNISTS JOIN NOTHING BUT THEIR HANDS OR LEGS, OR
        OTHER SAME.
ABOMUNISTS SPIT ANTI-POETRY FOR POETIC REASONS AND
        FRINK.
ABOMUNISTS DO NOT LOOK AT PICTURES PAINTED BY PRESI-
        DENTS AND UNEMPLOYED PRIME MINISTERS.
IN TIMES OF NATIONAL PERIL, ABOMUNISTS, AS REALITY AMERI-
        CANS, STAND READY TO DRINK THEMSELVES TO DEATH FOR
        THEIR COUNTRY.
ABOMUNISTS DO NOT FEEL PAIN, NO MATTER HOW MUCH IT
        HURTS.
ABOMUNISTS DO NOT USE THE WORD SQUARE EXCEPT WHEN
         TALKING TO SQUARES.
ABOMUNISTS READ NEWSPAPERS ONLY TO ASCERTAIN THEIR
         ABOMINUBILITY.
ABOMUNISTS NEVER CARRY MORE THAN FIFTY DOLLARS IN
         DEBTS ON THEM.
ABOMUNISTS BELIEVE THAT THE SOLUTION TO PROBLEMS OF
         RELIGIOUS BIGOTRY IS, TO HAVE A CATHOLIC CANDIDATE
         FOR PRESIDENT AND A PROTESTANT CANDIDATE FOR POPE.
ABOMUNISTS DO NOT WRITE FOR MONEY; THEY WRITE THE
         MONEY ITSELF.
ABOMUNISTS BELIEVE ONLY WHAT THEY DREAM ONLY AFTER
         IT COMES TRUE.
ABOMUNIST CHILDREN MUST BE REARED ABOMINUBLY.
ABOMUNIST POETS, CONFIDENT THAT THE NEW LITERARY FORM
         “FOOT-PRINTISM” HAS FREED THE ARTIST OF OUTMODED
         RESTRICTIONS, SUCH AS: THE ABILITY TO READ AND WRITE,
         OR THE DESIRE TO COMMUNICATE, MUST BE PREPARED TO
         READ THEIR WORK AT DENTAL COLLEGES, EMBALMING
         SCHOOLS, HOMES FOR UNWED MOTHERS, HOMES FOR WED
         MOTHERS, INSANE ASYLUMS, SANE ASYLUMS, U. S. O. CAN-
         TEENS, KINDERGARTENS, AND COUNTY JAILS. ABOMUNISTS
         NEVER COMPROMISE THEIR REJECTIONARY PHILOSOPHY.
ABOMUNISTS REJECT EVERYTHING EXCEPT SNOWMEN."
Trying Too Hard to Write a Poem Sitting on the Beach,"Planted among driftwood
I watch the tide go out
It pulls the sundown with it
& across this scene & against the wind
Man on a motorbike white crash-helmet
His young son rides the gas tank before him
Slows down for the creek mouth
& not too fast up the beach north
Flat dull whistle buoy heard again
and though the wind is right the bell buoy is inaudible
Fat seagull picks at a new hake skeleton
Choosily—not hungry walks away
Returns a moment later,
Room for a few more bites inside
Here comes a family of five
Man prodding with a stick whatever the children test
                          with their fingers
Mama is bundled up naturally cold & yellow plastic bucket
Complaining a little “. . . kind of a long way from the car . . .”
The children explore ahead the beach goes on forever & they
Will see it all this evening they aren’t tired
Motorbike man coming back slows down for them
               & for the creek mouth
Fog joined into fat clouds cover the sun
Move south stretching rivers & islands of blue
Fine moving sheets & shafts of light on the water horizon
I’m not making it, I’m cold, I go into the house."
Homage to Robert Creeley,"What I thought
       was a fly on the window was
A knot on the branch outside
Near it a real fly sat
Quiet in the sun
Wind rocked all the branches the fly
       sat still"
Parfum Des Fleurs,"Oh, frail and fragrant visions,
   Sweet nomads of the air,
      That rise like the mist on the meadows
         And cling to my darksome hair.
Are ye the souls of roses,
   Of memory’s vagrom lays,
      Sent to caress my senses—
         Faint murmurs of bygone days?"
A triolet,"’Tis the first day of Spring!
 The catkins are a-bloom,
 The bluebirds are a-wing,
’Tis the first day of Spring!
 Faint scents the breezes bring;
 Man’s thoughts new shape assume.
’Tis the first day of Spring,
 The catkins are a-bloom!"
Immaculate Conception,"A maiden flower stands lonesome on a vast and
          desolate plain, in trembling fear that
          her longings for life and love prove vain.
But the passing breeze takes pity, it embraces
          some flowering plant and carries its golden
          riches to the bride of the desolate land.
Windstirred she tosses her clustering hair to the
          dust of golden glow, and flower-starred with
          the waxing morn the desolate meadows grow."
Why I No Longer Love Thee?,"                   Why I no longer love thee?
          Ask why summer has fled,
Thy autumn is dead with its garnet glow,
          Why the sea is gray, and the sky is gray;
          Why bitter gales o’er the salt flats blow,
Where the sea-fowl sport in ghoulish play
And the pods of the beach-pea stand withered
On the long-curved rifts of dream-torn sand;
          Why the shore is scarred by time’s rough hand,
                 And ships that heel on wintry seas
                       Are wrecked on the ashen strand!"
The Feet of Judas,"Christ washed the feet of Judas!
The dark and evil passions of his soul,
His secret plot, and sordidness complete,
His hate, his purposing, Christ knew the whole.
And still in love he stooped and washed his feet.
Christ washed the feet of Judas!
Yet all his lurking sin was bare to him,
His bargain with the priest, and more than this,
In Olivet, beneath the moonlight dim,
Aforehand knew and felt his treacherous kiss.
Christ washed the feet of Judas!
And so ineffable his love ’twas meet,
That pity fill his great forgiving heart,
And tenderly to wash the traitor’s feet,
Who in his Lord had basely sold his part.
Christ washed the feet of Judas!
And thus a girded servant, self-abased,
Taught that no wrong this side the gate of heaven
Was ever too great to wholly be effaced,
And though unasked, in spirit be forgiven.
And so if we have ever felt the wrong
Of Trampled rights, of caste, it matters not,
What e’er the soul has felt or suffered long,
Oh, heart! this one thing should not be forgot:
Christ washed the feet of Judas."
