Poem Name,Poem Content
Another Poem,"I bypassed all the compromise,
The first ten problems of speech
And the latest, the sharpest, the contest,
Then began, having already fallen,
To rise just less, weaker than
My chore, yours, made else
By othering, by day by day,
The schedules, the routes, task
Whose claim I forgot to throw off,
Rising less but somewhat up anyway
With a kind of strength for having
Done so several times before.
I mean all times so far
Which is the taste of coffee gone
This latest one, and that it sticks
Like nothing else has ever done.
It isn’t a calamity so much
As a disaster that it’s not one.
Things already were real, are
Never just. Did not just get,
Can’t help being so. This
Massive ordinary cloud
Where I surrendered to
Filling out a form in the rain
That doesn’t come or does,
Sent down or kept in overplus
Till the next storm’s approved,
The face notified of its context,
The sequence continuing west
West I said west, turning up
To receive some all,
To celebrate that share of sense
Breaking into day then run
After it as through gray games
I plan to win by losing only
Every time but one, the next
To last or after that, though
What it’s called when it comes
I don’t, I do, pretend to know."
The Tradition,"Aster. Nasturtium. Delphinium. We thought
Fingers in dirt meant it was our dirt, learning
Names in heat, in elements classical
Philosophers said could change us. Star Gazer. 
Foxglove. Summer seemed to bloom against the will
Of the sun, which news reports claimed flamed hotter
On this planet than when our dead fathers
Wiped sweat from their necks. Cosmos. Baby’s Breath. 
Men like me and my brothers filmed what we
Planted for proof we existed before
Too late, sped the video to see blossoms
Brought in seconds, colors you expect in poems
Where the world ends, everything cut down.
John Crawford. Eric Garner. Mike Brown."
The Dark Hills,"Dark hills at evening in the west,
Where sunset hovers like a sound
Of golden horns that sang to rest
Old bones of warriors under ground,
Far now from all the bannered ways
Where flash the legions of the sun,
You fade—as if the last of days
Were fading, and all wars were done."
"from Citizen, VI [I knew whatever was in front of me was happening]","I knew whatever was in front of me was happening and then the police vehicle came to a screeching halt in front of me like they were setting up a blockade. Everywhere were flashes, a siren sounding and a stretched-out roar. Get on the ground. Get on the ground now. Then I just knew.
And you are not the guy and still you fit the description because there is only one guy who is always the guy fitting the description.
  I left my client's house knowing I would be pulled over. I knew. I just knew. I opened my briefcase on the passenger seat, just so they could see. Yes officer rolled around on my tongue, which grew out of a bell that could never ring because its emergency was a tolling I was meant to swallow.
In a landscape drawn from an ocean bed, you can't drive yourself sane—so angry you are crying. You can't drive yourself sane. This motion wears a guy out. Our motion is wearing you out and still you are not that guy.
  //
  Then flashes, a siren, a stretched-out roar—and you are not the guy and still you fit the description because there is only one guy who is always the guy fitting the description.
Get on the ground. Get on the ground now. I must have been speeding. No, you weren't speeding. I wasn't speeding? You didn't do anything wrong. Then why are you pulling me over? Why am I pulled over? Put your hands where they can be seen. Put your hands in the air. Put your hands up.
Then you are stretched out on the hood. Then cuffed. Get on the ground now.
  //
  Each time it begins in the same way, it doesn't begin the same way, each time it begins it's the same. Flashes, a siren, the stretched-out roar—
Maybe because home was a hood the officer could not afford, not that a reason was needed, I was pulled out of my vehicle a block from my door, handcuffed and pushed into the police vehicle's backseat, the officer's knee pressing into my collarbone, the officer's warm breath vacating a face creased into the smile of its own private joke.
Each time it begins in the same way, it doesn't begin the same way, each time it begins it's the same.
Go ahead hit me motherfucker fled my lips and the officer did not need to hit me, the officer did not need anything from me except the look on my face on the drive across town. You can't drive yourself sane. You are not insane. Our motion is wearing you out. You are not the guy.
  //
  This is what it looks like. You know this is wrong. This is not what it looks like. You need to be quiet. This is wrong. You need to close your mouth now. This is what it looks like. Why are you talking if you haven't done anything wrong?
And you are not the guy and still you fit the description because there is only one guy who is always the guy fitting the description.
  //
  In a landscape drawn from an ocean bed, you can't drive yourself sane—so angry you can't drive yourself sane.
The charge the officer decided on was exhibition of speed. I was told, after the fingerprinting, to stand naked. I stood naked. It was only then I was instructed to dress, to leave, to walk all those miles back home.
And still you are not the guy and still you fit the description because there is only one guy who is always the guy fitting the description."
Forever,"I had not known before
    Forever was so long a word.
The slow stroke of the clock of time
    I had not heard.
‘Tis hard to learn so late;
    It seems no sad heart really learns,
But hopes and trusts and doubts and fears,
    And bleeds and burns.
The night is not all dark,
    Nor is the day all it seems,
But each may bring me this relief—
    My dreams and dreams.
I had not known before
    That Never was so sad a word,
So wrap me in forgetfulness—
     I have not heard.
 "
Ghosts and Fashion,"Although it no longer has a body
to cover out of a sense of decorum,
the ghost must still consider fashion—
must clothe its invisibility in something
if it is to “appear” in public.
Some traditional specters favor
the simple shroud—
a toga of ectoplasm
worn Isadora-Duncan-style
swirling around them.
While others opt for lightweight versions
of once familiar tee shirts and jeans.
Perhaps being thought-forms,
they can change their outfits instantly—
or if they were loved ones,
it is we who clothe them
like dolls from memory.
 "
Frequently Asked Questions: #9,"Don’t you think you should have another child?
This girl I have is hardtack and dried lime
           and reminds me, every groggy morning,
what a miracle it must have been
           when outfitters learned to stock ship holds
with that one long lasting fruit. How the sailors’ tongues,
           landing on its bitter brilliance, must have cursed
the curse of joy, as I did that morning the burst
           of water brought my sweet girl into our lives.
But, already, she hates me sometimes.
           Like I have sometimes hated my mother and she
must have sometimes hated her own.
After weeks at sea, the limes would desiccate and the meal
           fill with worms. They would have eaten
anyway, the sailors, but taken no pleasure from anything.
           Or taken no pleasure from anything but
the fact of their sustained lives. Which is to say it is all
           I can do, most days, not to swallow
her up and curse her maker, I swear. Like I have not
           sworn since the morning she was born."
Noetics,"You might think you are not thinking, but you are.
A thought moves from dirt up through me and if I do not
    disabuse it, it grows.
To suffer, to bear from below.
Coming down the mountain I could see a reservoir through the
    trees, fat and glowing.
You are alone in your one life and no one will enter your
    dreams.
Teenagers sit on the sign outside the nunnery.
We are so afraid of failing we can't live.
So we leave apartments, not breathing, breathe on the way
    home.
The potential is not the actual.
I was not a good skateboarder.
As we allow for suffering, we live.
You took a picture of me at sunset, thighs drying roses against
    an orange sky.
“This alone is deathless and everlasting”
In the dark we know one another finally.
I can be as you as I am.
“The mind-body problem”
You did things to block out the light.
Yes, another reference to morning.
When I am feeding myself I hate myself.
I was younger and not planning on dying.
In the forest between trees we dismantle thought.
Bed of summer branches, us gently.
“Much learning does not teach the mind”
And, walking across the road to the post office, able to see the
    ocean.
You: I googled “If you postpone love will it not end?”
To feel you have to exit the body.
To use a higher mind is to be part of the cosmos.
Then she lowered her voice to a rasp and told those assembled
    a secret.
There are no edges.
Waiting on the patio with whiskey, girl, they said, he’s not
    coming.
The ethical implications of thinking.
In order to understand nature do we have to die?
Affixed to us driving the road to a mountain lake.
One must stay diligent to avoid becoming a symbol.
Let us bow down and never leave the island.
Me: “Did you think my angry phase would end?”
A day, a peeling scrim.
The moon looks into our lion mouths.
The mind’s hedge in an empty neighborhood.
If god is reason the mind is dead.
Ornate Senate of Loss, Call Me Forth to Announce Myself as
    Infinite Mystery.
You’ll use what I taught you to manipulate others.
This gives me sad pleasure.
Orange rose.
 "
Only as the Day Is Long,"Soon she will be no more than a passing thought,
a pang, a timpani of wind in the chimes, bent spoons
hung from the eaves on a first night in a new house
on a street where no dog sings, no cat visits
a neighbor cat in the middle of the street, winding
and rubbing fur against fur, throwing sparks. 

Her atoms are out there, circling the earth, minus
her happiness, minus her grief, only her body’s
water atoms, her hair and bone and teeth atoms,
her fleshy atoms, her boozy atoms, her saltines
and cheese and tea, but not her piano concerto
atoms, her atoms of laughter and cruelty, her atoms
of lies and lilies along the driveway and her slippers,
Lord her slippers, where are they now?"
The Erotic Is a Measure Between,"after Lorde
Your body is not my pommel horse
nor my Olympic pool or diving board.
Your body is not my personal Internet
channel nor my timeline,
nor my warm Apollo spotlight.
Your body is not my award
gala. Your body is not my game—
preseason or playoffs.
Your body is not my political party
convention. Your body is not
my frontline or my war’s theatre.
Your body is not my time
trial. Your body is not my entrance
exam or naturalization interview.
I am a citizen of this skin—that
alone—and yours is not to be
passed nor won. What is done—
when we let our bodies sharpen
the graphite of each other’s bodies
—is not my test, not my solo
show. One day I’ll learn. I’ll prove
I know how to lie with you without
anticipating the scorecards of your eyes,
how I might merely abide—we two
unseated, equidistant from the wings
in a beating black box, all stage.
 "
Summer Rain,"All night our room was outer-walled with rain.
Drops fell and flattened on the tin roof,
And rang like little disks of metal.
Ping!—Ping!—and there was not a pin-point of silence between
    them.
The rain rattled and clashed,
And the slats of the shutters danced and glittered.
But to me the darkness was red-gold and crocus-colored
With your brightness,
And the words you whispered to me
Sprang up and flamed—orange torches against the rain.
Torches against the wall of cool, silver rain!"
"Not Here, Exactly","I found your letter
in the pocket
of a borrowed goat.
It showed me
the way—
small as an eye.
One mountain tried
to taste another,
then spit it out.
Your letter called
all the other letters
“friends.”
You too were
my friend,
soft as a melting
or melted nail.
Dear little cage,
dark plum."
When I Rise Up,"When I rise up above the earth,
And look down on the things that fetter me,
I beat my wings upon the air,
Or tranquil lie,
Surge after surge of potent strength
Like incense comes to me
When I rise up above the earth
And look down upon the things that fetter me."
A Blessing for Wedding,"Today when persimmons ripen
Today when fox-kits come out of their den into snow
Today when the spotted egg releases its wren song
Today when the maple sets down its red leaves
Today when windows keep their promise to open
Today when fire keeps its promise to warm
Today when someone you love has died
     or someone you never met has died
Today when someone you love has been born
     or someone you will not meet has been born
Today when rain leaps to the waiting of roots in their dryness
Today when starlight bends to the roofs of the hungry and tired
Today when someone sits long inside his last sorrow
Today when someone steps into the heat of her first embrace
Today, let this light bless you
With these friends let it bless you
With snow-scent and lavender bless you
Let the vow of this day keep itself wildly and wholly
Spoken and silent, surprise you inside your ears
Sleeping and waking, unfold itself inside your eyes
Let its fierceness and tenderness hold you
Let its vastness be undisguised in all your days
—2008
 "
Summer,"Last summer, two discrete young snakes left their skin on my small porch, two mornings in a row. Being post-modern now, I pretended as if I did not see them, nor understand what I knew to be circling inside me.  Instead, every hour I told my son to stop with his incessant back-chat. I peeled a banana.  And cursed God—His arrogance, His gall—to still expect our devotion after creating love.  And mosquitoes.  I showed my son the papery dead skins so he could know, too, what it feels like when something shows up at your door—twice—telling you what you already know."
Let Everything Happen to You,"As a girl I made my calves into little drinking elephants,
I would stare at the wonder of their pumping muscles,
the sup of their leg-trunks. I resuscitated a bunny once
from my cat’s electric teeth. I was on neighborhood watch
to save animals, as many as I could. My damage was easy.
My plainspoken voice is a watercolor. I’m afraid of it
as I’m afraid of what the world will do to color. I don’t
think I’ve done much. A table leans against itself
to be a table. I hold nothing but this air. I give it off.
I want a literature that is not made from literature, says Bhanu.
Last night my legs ached a low-tone. I imagined the body
giving itself up for another system. Dandelions tickling
out of my knee. The meniscus a household of worms.
It is okay to bear. My apartment hums in a Rilke sense.
A pain blooms. I am told that it’s okay to forego details
of what happened. I am told it doesn’t matter now.
I want to write sentences for days. I want days to not
be a sentence. We put men in boxes and sail them away.
Justice gave me an amber necklace. I tried to swallow
as many as I could."
Hermitage,"It’s true there were times when it was too much
and I slipped off in the first light or its last hour
and drove up through the crooked way of the valley
and swam out to those ruins on an island.
Blackbirds were the only music in the spruces,
and the stars, as they faded out, offered themselves to me
like glasses of water ringing by the empty linens of the dead.
When Delilah watched the dark hair of her lover
tumble, she did not shatter. When Abraham
relented, he did not relent.
Still, I would tell you of the humbling and the waking.
I would tell you of the wild hours of surrender,
when the river stripped the cove’s stones
from the margin and the blackbirds built
their strict songs in the high
pines, when the great nests swayed the lattice
of the branches, the moon’s brute music
touching them with fire.
And you, there, stranger in the sway
of it, what would you have done
there, in the ruins, when they rose
from you, when the burning wings
ascended, when the old ghosts
shook the music from your branches and the great lie
of your one sweet life was lifted?"
More Stones,"for Philip Levine
Donald Justice has died twice:
once in Miami, in the sun, on a Sunday,
and once in Iowa City, on a Friday
in August, which was not without
its own sun—if not bright spot.
The first time he died, he was thinking
of Vallejo, who died in Paris, maybe
on a Thursday, surely in rain.
Vallejo died again in Paris,
in April, of an unknown illness
which may have been malaria,
as fictionalized in Bolaño’s
Monsieur Pain. “There is, brothers,
very much to do,” Vallejo said
between his deaths, and Phil,
you must have died once
in Seville, in the land of Machado,
before going again last Saturday
in Fresno, so you no longer write
to us or bring in trash bins filled
with light. Phil, I will die, maybe
on a Sunday in Wellfleet, because
today it is Sunday, and ice
is jamming the eaves, and there
is nowhere to put the snow
that keeps recalling all
those other snows—
or the stones on more stones.
 "
"Gwendolyn Brooks Park, Topeka","They carved the letters yellow,
and painted
the wood around the letters green,
chained a picnic table to the grass
out near where the roof of the dead
mall directs a crack
of sunset to radiate the Burger King sign gold.
Last place open after midnight:
then apartment windows hold
stars and satellites in the cold.
A creek runs like a paper fold
from one corner of park to other,
twenty or thirty blocks from where
she took her first breaths of infancy
in the only city I know of
with the letters for poet
that does not also carry
a port or a point in its name."
Summer Morn in New Hampshire,"All yesterday it poured, and all night long
    I could not sleep; the rain unceasing beat
Upon the shingled roof like a weird song,
    Upon the grass like running children’s feet.
And down the mountains by the dark cloud kissed,
    Like a strange shape in filmy veiling dressed,
Slid slowly, silently, the wraith-like mist,
    And nestled soft against the earth’s wet breast.
But lo, there was a miracle at dawn!
    The still air stirred at touch of the faint breeze,
The sun a sheet of gold bequeathed the lawn,
    The songsters twittered in the rustling trees.
And all things were transfigured in the day,
    But me whom radiant beauty could not move;
For you, more wonderful, were far away,
    And I was blind with hunger for your love."
"LXV [Once, I knew a fine song]","Once, I knew a fine song,
—It is true, believe me,—
It was all of birds,
And I held them in a basket;
When I opened the wicket,
Heavens! They all flew away.
I cried, “Come back, little thoughts!”
But they only laughed.
They flew on
Until they were as sand
Thrown between me and the sky."
Respect,"Because her body is winter inside a cave
because someone built
fire there and forgot to put it out
because bedtime is a castle
she’s building inside herself
with a moat
and portcullis
and buckets full of mist
because when you let go
the reins
horses
tumble over cliffs and turn
into moths before hitting bottom
because their hooves leave streaks of midnight
in the sky
because stuffed rabbits
are better at keeping secrets
than stopping hands
because when the world got
shoved up inside her
she held it tight like a kegel ball
and wondered
at the struggle Atlas had
carrying such a tiny thing
on his back"
Axis Mundi,"Where in the church of the mind,
the mind’s sawn down trees,
where hardwood’s stacked up,
quartered and milled where under the nave
the painting is placed,
in the left-hand side aisle,
the viewpoint from which one approaches the altar
do the putti recover us and give us wings?
The figures are over life size,
their heart beats thump through the church
in the direction of the brushstroke,
drift at the edge of fields left to the shape it takes.
Sometimes it’s rain the reach of rain. 
Sometimes it’s purer, less mixed. Jubilance.
I feel it running down the hill in the rain
running so as not to get wet but getting wet. 
Pause to tie my shoelace,
as if, tying it, I might actually pull together—finding it undone."
Property,"There are these flowers
with centers like liquid
hollows up close
and the outline
melts like a trick.
An illusion is usually
dark by the end.
An illusion is thin
curving for some
spark, along it to trace
a straight
shot to the rigged
bones of the plot,
to drink the quiet, like dirt."
The Sadness of Clothes,"When someone dies, the clothes are so sad. They have outlived
their usefulness and cannot get warm and full.
You talk to the clothes and explain that he is not coming back
as when he showed up immaculately dressed in slacks and plaid jacket
and had that beautiful smile on and you’d talk.
You’d go to get something and come back and he’d be gone.
You explain death to the clothes like that dream.
You tell them how much you miss the spouse
and how much you miss the pet with its little winter sweater.
You tell the worn raincoat that if you talk about it,
you will finally let grief out. The ancients etched the words
for battle and victory onto their shields and then they went out
and fought to the last breath. Words have that kind of power
you remind the clothes that remain in the drawer, arms stubbornly
folded across the chest, or slung across the backs of chairs,
or hanging inside the dark closet. Do with us what you will,
they faintly sigh, as you close the door on them.
He is gone and no one can tell us where."
In Tongues,"for Auntie Jeanette
1.
Because you haven’t spoken
in so long, the tongue stumbles and stutters,
sticks to the roof and floor as if the mouth were just
a house in which it could stagger like a body unto itself.
You once loved a man so tall
sometimes you stood on a chair to kiss him.
2.
What to say when one says,
“You’re sooo musical,” takes your stuttering for scatting,
takes your stagger for strutting,
takes your try and tried again for willful/playful deviation?
It makes you wanna not holla
silence to miss perception’s face.
3.
It ain’t even morning or early,
though the sun-up says “day,” and you been
staggering lange Zeit gegen a certain
breathless stillness that we can’t but call death.
Though stillness suggests a possibility
of less than dead, of move, of still be.
4.
How that one calling your tryin’
music, calling you sayin’ entertaining, thinks
there’s no then that we, (who den dat we?), remember/
trace in our permutations of say?
What mastadonic presumptions precede and
follow each word, each be, each bitter being?
5.
These yawns into which we enter as into a harbor—
Come. Go. Don’t. says the vocal oceans which usher
each us, so unlike any ship steered or steering into.
A habit of place and placing a body.
Which choruses of limbs and wanting, of limp
linger in each syllabic foot tapping its chronic codes?"
Sonnet VII [O Solitude! if I must with thee dwell],"O Solitude! if I must with thee dwell,
Let it not be among the jumbled heap
Of murky buildings; climb with me the steep,—
Nature’s observatory—whence the dell,
Its flowery slopes, its river’s crystal swell,
May seem a span; let me thy vigils keep
’Mongst boughs pavillion’d, where the deer’s swift leap
Startles the wild bee from the fox-glove bell.
But though I’ll gladly trace these scenes with thee,
Yet the sweet converse of an innocent mind,
Whose words are images of thoughts refin’d,
Is my soul’s pleasure; and it sure must be
Almost the highest bliss of human-kind,
When to thy haunts two kindred spirits flee."
Song for Lonely Roads,"Now let us understand each other, love,
Long time ago I crept off home,
To my own gods I went.
The tale is old,
It has been told
By many men in many lands.
The lands belong to those who tell.
Now surely that is clear.
After the plow had westward swept,
The gods bestowed the corn to stand.
Long, long it stood,
Strong, strong it grew,
To make a forest for new song.
Deep in the corn the bargain hard
Youth with the gods drove home.
The gods remember,
Youth forgets.
Doubt not the soul of song that waits.
The singer dies,
The singer lives,
The gods wait in the corn,
The soul of song is in the land.
Lift up your lips to that."
"The Sun in Bemidji, Minnesota","The sun isn’t even a pearl today—
its light diffused, strained gray
by winter haze—this the grayest
day so far, so when I enter the Wells
Fargo parking lot the last thing I expect
is to see the sun in the car next to mine.
I watch a woman make out with the sun,
and I’m jealous of the sun. Beautiful
beyond her desire—wanting the sun
so—she almost glows as she tugs
sweetness from his whiskers with
her teeth, and his drool runs down
her chin. I think the sun is a man,
but it’s hard to tell in this light. No,
it’s a mango, and I’m jealous of her."
Mozart Songbook,"Outside on Fremont Ave, black
snow and no such thing as a
white wig or a lovestruck violet
who sings his heart out. My lungs
ached, huge with breath and the harsh
sweetness of strange words. Veilchen,
Mädchen—my brother spoke them
to show how my tongue was a gate
that could open secrets. He pressed
keys partway, to draw softest sounds              
from the upright, and what he loved
I loved. That was my whole faith then."
Poem for Beachheads & Briars," Awoken by the immaculate flaw
in my bed. Quietude, hollowed
limbs through which the breeze
still moves. Despite molecules
I’ve come to intuit wavelengths,
how Made in America illustrates
that most blown, charitable days
revolve this walk swept of sand.
Smashed & believing whichever
whim as promise, routed clouds,
scenes becoming then breached.
How I wish to bear the purpose
of men carrying a ladder. Maybe
they rescue the wayfared kitten
or cart the rungs for the woods,
heaved & fetched until each stays.
 "
Of Love: A Sonnet,"How love came in I do not know,
Whether by the eye, or ear, or no;
Or whether with the soul it came
(At first) infused with the same;
Whether in part ’tis here or there,
Or, like the soul, whole everywhere,
This troubles me: but I as well
As any other this can tell:
That when from hence she does depart
The outlet then is from the heart."
The Thaw,"I saw the civil sun drying earth’s tears —
Her tears of joy that only faster flowed,
Fain would I stretch me by the highway side,
To thaw and trickle with the melting snow,
That mingled soul and body with the tide,
I too may through the pores of nature flow.
But I alas nor tinkle can nor fume,
One jot to forward the great work of Time,
‘Tis mine to hearken while these ply the loom,
So shall my silence with their music chime."
Living Room,"God sees me. I see you. You’re just like me.
       This is the cul-de-sac I’ve longed to live on.
Pure-white and dormered houses sit handsomely
along the slate-roofed, yew-lined neighborhood.
       Past there is where my daughters walk to school,
across the common rounded by a wood.
And in my great room, a modest TV
     informs me how the earth is grown so small,
ringed in spice routes of connectivity.
My father lived and died in his same chair
       and kept it to one beer. There’s good in that.
Who could look down upon, or even dare
to question, what he managed out of life?
       Age makes us foolish. Still, he had a house,
a patch of grass and room to breathe, a wife.
It’s my house now, and I do as I please.
       I bless his name. I edge the yard, plant greens.
Our girls swing on the porch in a coming breeze.
 "
Touching the Floor,"I touch my palms to the floor
and granite rhinos surge up my arms
and lock in my shoulders.
Water flecks on my back
and my head is shaved
by bladed cream.
But then my time in my body is up
and it’s time for my mind:
It seeks wisdom
and the rhinos fall into a well,
their faces falling apart—
I want to know what their last words are
but their lips are fading into the purple.
I put my hands into the ground again
but rhinos come only for the body
and never for the mind.
I used to want infinite time with my thoughts.
Now I’d prefer to give all my time
to a body that’s dying
from cancer."
Stridulation Sonnet,"Tiger beetles, crickets, velvet ants, all
know the useful friction of part on part,
how rub of wing to leg, plectrum to file,
marks territories, summons mates. How
a lip rasped over finely tined ridges can
play sweet as a needle on vinyl. But
sometimes a lone body is insufficient.
So the sapsucker drums chimney flashing
for our amped-up morning reveille. Or,
later, home again, the wind’s papery
come hither through the locust leaves. The roof
arcing its tin back to meet the rain.
The bed’s soft creak as I roll to my side.
What sounds will your body make against mine?
 "
The Children,"Sometimes I dream of a slave ship docking at port
& my grandmother has brought me here. She takes my hand
(in the dream I am very young) as we watch the children
disembark. The children are lithe & descend one after
another after another—squinting, lifting their hands to shield
their eyes from the burning light of this new country.
I ask her: But will they be loved? She rubs my head &
says: The lack of it isn’t the worst thing to happen
to them. Think of all the ways what is not love comes for us,
sometimes parading itself as obligation, or the violence
we bear & soon they won’t distinguish one from the other.
The hurt itself will be a kind of attention. A boy hears
us talking & stares right back at me. He is black, blacker
than anyone I’d ever seen—iridescent, glowing with it.
I’m so moved that I dart between the guards toward him
& hold him in my arms & where I touch him, feathers
grow. The boy sprouts wings & lifts from the earth.
We are transfixed—me & grandmamma & children & the guards-
gazing upward. At first, he careens away, then back toward us
only to ascend, blacking out the sun until he climbs
high enough that he is swallowed by it altogether."
from “Flying Point”,"The sea
calls to witness
some vastness
or that which
is only a declaration
of the limited
and the countable.
And the sun some tourist
wades out each morning
in obligation
to touch
for a few moments
and to forget and drown.
And then later the moon
high as a pill
does its own work
emitting no light but re-guiding
light emitted by another:
six ships in the hour
follow each other
far off
into some great
length of silence.
 "
Sea Poppies,"Amber husk
fluted with gold,
fruit on the sand
marked with a rich grain,
treasure
spilled near the shrub-pines
to bleach on the boulders:
your stalk has caught root
among wet pebbles
and drift flung by the sea
and grated shells
and split conch-shells.
Beautiful, wide-spread,
fire upon leaf,
what meadow yields
so fragrant a leaf
as your bright leaf?
 "
Difference,"Talk to you tonight,
I wrote this morning, knowing
it would only be the afternoon
where you are, will be,
whole neighborhood still
wrapped in a tule fog
that won’t let up—so you reported
before supper
                       while I slept.
I almost wrote this afternoon
instead, taking your point
of view, dissolving into it—
but then imagined
you half-awake, and irked,
into my future/current noon
texting for clarification."
Oversight,"Our subjects were nice. We kept
our distance. We brewed detachment
in bottles. “We kept our distance”
is an anecdote. Her name
is Anecdote. She was born in the study.
Cages, bottles. Books all around.
She was our favorite / forbid us
to see her. She was the muse
for the bottles marked “Distance”
from which we drank. Could not
get by without. We buried the results;
they were dead. It was painless
for us. Thanks
to detachment. Our hypothesis held up
a snapshot. Braces, barrettes.
 "
Are You Going to Stay?,"What was it I was going to say?
Slipped away probably because
it needn’t be said. At that edge
almost not knowing but second
guessing the gain, loss, or effect
of an otherwise hesitant remark.
Slant of light on a brass box. The way
a passing thought knots the heart.
There’s nothing, nothing to say."
Do Not Speak of the Dead,"“They tried to bury us. They didn’t know we were seeds.”
            —Mexican Proverb
I was born among the bodies. I was hurried
forward, and sealed a thin life for myself.
I have shortened my name, and walk with
a limp. I place pebbles in milk and offer
them to my children when there is nothing
else. We can not live on cold blood alone.
In a dream, I am ungendered, and the moon
is just the moon having a thought of itself.
I am a wolf masked in the scent of its prey
and I am driven—hawk like—to the dark
center of things. I have grasped my eager
heart in my own talons. I am made of fire,
and all fire passes through me. I am made
of smoke and all smoke passes through me.
Now the bodies are just calcified gravity,
built up and broken down over the years.
Somewhere there are phantoms having their
own funerals over and over again. The same
scene for centuries. The same moon rolling
down the gutter of the same sky. Somewhere
they place a door at the beginning of a field
and call it property. Somewhere, a tired man
won’t let go of his dead wife’s hand. God
is a performing artist working only with
light and stone. Death is just a child come to
take us by the hand, and lead us gently away.
Fear is the paralyzing agent, the viper that
swallows us living and whole. And the devil,
wears a crooked badge, multiplies everything
by three. You—my dark friend. And me."
On Meeting Robert Hayden in a Dream,"here among them  the dead  the others  the aliens
I see you without    coke bottle glasses   a wavy comb over 
your nose buried inside a notebook  over-
flowing with strange sightings   men and women
without a homeland   a library to shelve histories
dreams   the names of rare flowers  fruits  baby names
exiled from their villages   learning to say hello
with accents thick   with nostalgia   for their purple planets
here UFO sightings aren’t so spectacular
border crossing is quintessentially american  universal
crowds gather in squalid ghettoes where every country is a city
every city is a verse  & every verse echoes “Those Winter
     Sundays”
where a New World opens up where all the martians are
     welcome 
at the writing table with their fountain pens & swollen digits &
     you whispering
what took so long?
 "
The Jungle,"In midsummer, in Los Angeles,
the night is fractured
with mountains, grilling ink
into the blue thaw. I trail
into pools and pastures,
and in the diner,
tattoos speck
and skirt up booths,
the waitress, Dottie, is whipping
shells, mac and cheese,
waffles and chickens,
all oracles in the oil.
You think I’m kidding? Look
at Hopper’s orange rooms,
his lone man. Vineyards
are boring to paint,
the coffee rumbling us all
into a primal scene, the mismatched
silverware like guns in a Western,
all the possibilities
of a warm night.
The thing about LA is
anyone can walk through
the door. The drunk drive, the
open-air and clipping down
Highland Avenue. Here are all the streets
I remember: Alvarado and Effie.
Mohawk and Montana. Before
all this? The hills of Carpinteria,
cattle punk, the drained floodplains
and eucharistic jimson weed.
But dig that ditch city,
those impersonal stones,
the great vigilance
of the 19th century,
the circus of eggs on the plate,
Dottie full of lips, just lips
sipping, stinging the sandy air."
Prayer at Sunrise,"Now thou art risen, and thy day begun.
How shrink the shrouding mists before thy face,
As up thou spring’st to thy diurnal race!
How darkness chases darkness to the west,
As shades of light on light rise radiant from thy crest!
For thee, great source of strength, emblem of might,
In hours of darkest gloom there is no night.
Thou shinest on though clouds hide thee from sight,
And through each break thou sendest down thy light.
O greater Maker of this Thy great sun,
Give me the strength this one day’s race to run,
Fill me with light, fill me with sun-like strength,
Fill me with joy to rob the day its length.
Light from within, light that will outward shine,
Strength to make strong some weaker heart than mine,
Joy to make glad each soul that feels its touch;
Great Father of the sun, I ask this much."
Hands,"Out here the surf rewrites our silences.
This smell of ocean may never leave me;
our humble life or the sea a dark page
I am trying to turn: Today my mother’s words
sound final. And perhaps this is her first true thing.
Her hands have not been her hands
since she was twelve,
motherless and shucking whatever the sea
could offer, each day orphaned in the tide
of her own necessity—where the men-o-war
ballooned, wearing her face, her anchor of a heart
reaching, mooring for any blasted thing:
sea-roach and black-haired kelp, jeweled perch
or a drop of pearl made with her smallest self,
her night-prayers a hushed word of thanks.
But out here the salt-depths refuse tragedy.
This hand-me-down life burns sufficiently tragic—
here what was cannibal masters the colonial
curse, carved our own language of the macabre,
sucking on the thumb of our own disparity. Holding
her spliff in the wind, she probes and squalls,
trying to remember the face of her own mother,
our island or some strange word she once found
amongst the filth of sailors whose beds she made,
whose shoes she shined, whose guns
she cleaned, while the white bullet of America
ricocheted in her brain. Still that face she can’t recall
made her chew her fingernails, scratch the day down
to its blood, the rusty sunset of this wonder,
this smashed archipelago. Our wild sea-grape kingdom
overrun, gold and belonging in all its glory
to no one. How being twelve-fingered she took her father’s
fishing line to the deviation, and starved
of blood what grew savage and unwanted. Pulled
until they shriveled away, two hungry mouths
askance and blooming, reminding her
that she was still woman                    always multiplying
as life’s little nubs and dreams came bucking up
in her disjointed. How on the god-teeth
she cut this life, offered her hands and vessel
to be made wide, made purposeful,
her body opalescent with all our clamoring,
our bloodline of what once lived
and will live and live again.
In the sea’s one voice she hears her answer.
Beneath her gravid belly
my gliding hull
a conger eel."
This Much and More,"If my lover were a comet
          Hung in air,
I would braid my leaping body
          In his hair.
Yea, if they buried him ten leagues
          Beneath the loam,
My fingers they would learn to dig
          And I’d plunge home!"
