Poem Name,Poem Content
Running Water,"translated by Muna Lee
Yes, I move, I live, I wander astray—
   Water running, intermingling, over the sands.
I know the passionate pleasure of motion;
   I taste the forests; I touch strange lands.
Yes, I move—perhaps I am seeking
   Storms, suns, dawns, a place to hide.
What are you doing here, pale and polished—
   You, the stone in the path of the tide?
    ¿Y Tu? 
  Sí, yo me muevo, vivo, me equivoco;
Agua que corre y se entremezcla, siento
El vértigo feroz del movimiento:
Huelo las selvas, tierra nueva toco.
Sí, yo me muevo, voy buscando acaso
Soles, auroras, tempestad y olvido.
¿Qué haces allí misérrimo y pulido?
Eres la piedra a cuyo lado paso."
Journey,"translated by Muna Lee
I met upon the road
A woman and a man,
And a tree that genuflected
Before the wind;
Farther on, a browsing burro;
And farther still, a heap of stone.
And in three thousand leagues of my spirit
There was no more than these:
A tree, a stone, a burro,
A woman, and a man.
    El hastio 
  Encontré por la senda
Una mujer y un hombre,
Y un árbol que al viento
Hacía genuflexiones.
Más lejos un asno que no hacía nada,
Y más lejos una piedra informe...
Y en tres mil leguas de mi espíritu
No había más, entonces,
Que un árbol, una piedra, un asno,
Una mujer y un hombre."
Under the Tuscan Sun (2003): A Romance I̶n̶t̶e̶r̶r̶u̶p̶t̶e̶d̶,"In lieu of a break down, I buy a Tuscan villa  
with what’s left of the alimony.  
The keys I am given are old and because  
I am a novelist, I imagine my past lives  
as the generations that once lived in this house  
and each one of them is white.  
Citizenship goes unsaid; the visa process unsexy,  
taxing, and therefore not worthy  
of a plot line—unlike the man who will teach me  
that after a lengthy divorce I can still orgasm.  
He takes me to Rome—O Roma! I already miss  
the Tuscan fields, where the olive trees are plucked  
by Black hands that were plucked from the Mediterranean,  
and from the road, don’t look like hands  
at all, but like row after fragrant row  
of gnarled branches. Love becomes me in this new city.  
I am always radiant. My body, after all, a vessel  
of history, but I dress it in white, cinched 
at the waist, and no one says a thing. 
I antique shop, never suspecting I could find  
my skull behind glass, just another artifact, price tagged  
and measured, among such fine china. He leaves me of course. 
After all, we’d never survive it; not love or the hours  
long drive between us, but the credits rolling.  
I don’t shed a single tear (I’m lying, enough to flood the piazza).  
Besides, there are many men to take his place, ballads of them.  
Men, who will touch me, their hands staying hands,  
and not blossoming into a rifle, or a colony  
of ants—this is the pinnacle of romance, I’m sure.  
Men, who tell me I have eyes they could drown in.  
Men, who have never been left to die at sea. I want to  
lie naked in their beds—my desire, simple  
and ahistoric—and rename each place they kiss me  
like conquered territory: Giorgio, Marcello,  
Pietro, whose oiled lips at dinner  
could make a blush cross Mary’s porcelain cheeks."
Proof,"I once made a diorama from a shoebox
for a man I loved. I was never a crafty person,
but found tiny items at an art store and did my best
to display the beginning bud of our little love,
a scene recreating our first kiss in his basement
apartment, origin story of an eight-year marriage.
In the dollhouse section, I bought a small ceiling fan.
Recreated his black leather couch, even found miniscule
soda cans for the cardboard counters that I cut and glued.
People get weird about divorce. Think it’s contagious.
Think it dirty. I don’t need to make it holy, but it purifies—
It’s clear. Sometimes the science is simple. Sometimes
people love each other but don’t need each other
anymore. Though, I think the tenderness can stay
(if you want it too). I forgive and keep forgiving,
mostly myself. People still ask, what happened?
I know you want a reason, a caution to avoid, but
life rarely tumbles out a cheat sheet. Sometimes
nobody is the monster. I keep seeing him for the first
time at the restaurant off of West End where we met
and worked and giggled at the micros. I keep seeing
his crooked smile and open server book fanned with cash
before we would discover and enter another world
and come back barreling to this one, astronauts
for the better and for the worse, but still spectacular
as we burned back inside this atmosphere to live
separate lives inside other shadow boxes we cannot see.
I remember I said I hate you once when we were driving
back to Nashville, our last long distance. I didn’t mean it.
I said it to hurt him, and it did. I regret that I was capable
of causing pain. I think it’s important to implicate
the self. The knife shouldn’t exit the cake clean.
There is still some residue, some proof of puncture,
some scars you graze to remember the risk."
Driving,"Monastic firs, marginal, 
    conical, in brooding snoods
a finical sun unpacks, clerical
in scarlet fringe of Interstate scrub.
   Raw nerves.  The fields beyond?
Dun bedsheets long abandoned.
Where is the body in such transit?
   Unclear.  But grief
is ever resurrected.  Sick days
in autumn, child on cot-raft,
   chaste bedroom chary
with red smell of measles, self,
lone bed her book transforms
   to Conestoga wagon:
cold rod of folded, frozen quilt,
two greasy iron pans, menses,
   waste of family crowded
in a space winter’s advance eclipses.
Cathedral silence.  Then door opens
   to a tray, tawny tea, weak as straw.
As whiskey grass, flashing now.  Fleeing past."
Departure,"Oh, my needy pocket, the crooked 
tunnel that is not, in fact,  
a tunnel. You have brought me 
joy. You have brought me. 
Who am I to question? First— 
Chill—Then Stupor—Then 
the evacuation. And  
a man with a stained shirt. 
My legs spread. Are you sure? 
he asked. Yes, I said.  
Will she come back? Will she 
come back? Will she come 
back? Will she come back? Will 
she come back? Will she  
come back? Will she come 
back? Will she come back?  Will
she come back? Will she come 
back? Will she come back?  Will 
she come back? Will she—I 
heard it all—the jar of me.  I put 
on my pants and gave thanks. I 
held my grief like two limp 
tulips. What am I allowed to 
have? I’m still  
here. I’m still hers. I’m  
still a body licked by stars.  
My eyes always drawn  
to the groveling. Bless  
these burnt wings. Bless.  
Would I do it again?  
Yes. Yes. Yes."
pantoum for aiyana & not a single hashtag,"            look!
There go a Black gxrl 
body still tethered
to her head
There go a Black gxrl, shirt still dry
no river of marrow or tears
following her up the block
no bile from her head 
Can we call her into form? not a river of marrow & small tears
of sweaty fabric, but manna & honeysuckle
from her skull no bile, but beatniks
in bloom. Can we celebrate the child on this side of the grass?
her sweat fabric, honeyed & unmanned 
the gxrl young, a fresh world of gardenia
bloom-ing. Can’t we celebrate? The child’s on this side of the grass! 
Open the window & usher in a new god! A breeze
gardenia-young, the gxrl a world made fresh.
in her hands—piano keys, sticks of cinnamon gum, 
a window into the new. God, an usher opening
a psalm, free to be the thing she was truly made of:
piano keys. In her hands, cinnamon sticks like guns
in the wrong light—never mind that. Today she lives. 
A thing to be freed. Made of psalms, & truly
holy. The gxrl will turn flowers into wine. Spills herself no more
wrong. & today, she lives. Never mind the light
offering summer halo. it is a myth, that we die, anyway. We too
holy. No more spills, no more flowers. From wine, gxrl churns herself a will. 
Rises from the concrete, her arms full of clove. Her mother’s yard a throne.
Anyway, the myth is that we die. We too, summer offering. Halos 
like birds on our shoulders. The gxrl, gardenia, & we planted her
full of clove & her mother. She raises a throne from the concrete, a yard of arms.
The gxrl, a god king. The gxrl, a map of good. The gxrl, a thing worth trending, after all. Just
            look!"
Caprice,"translated by Peter H. Goldsmith
Who thankless flees me, I with love pursue,
Who loving follows me, I thankless flee;
To him who spurns my love I bend the knee,
His love who seeks me, cold I bid him rue;
I find as diamond him I yearning woo,
Myself a diamond when he yearns for me;
Who slays my love I would victorious see,
While slaying him who wills me blisses true.
To favor this one is to lose desire,
To crave that one, my virgin pride to tame;
On either hand I face a prospect dire,
Whatever path I tread, the goal the same:
To be adored by him of whom I tire,
Or else by him who scorns me brought to shame.
    Soneto
Prosigue el mismo assumpto, y determina que prevalezca la razon contra el gusto
Al que ingrato me dexa, busco amante;
    al que amante me sigue, dexo ingrata;
    constante adoro, á quien mi amor maltrata;
    maltrato, á quien mi amor busca constante.
Al que trato de amor, hallo diamante,
    y soy diamante, al que de amor me trata;
    triunfante quiero vèr al que me matá,
    y mato á quien me quiere vèr triunfante.
Si á éste pago, padece mi deseo;
    si ruego a aquel, mi pundonor enojo:
    de entrambos modos infeliz me veo.
Pero yo, por mejor partido escojo
    de quien no quiero, ser violento empleo,
    que, de quien no me quiere, vil despojo."
Belt Is Just Another Verb for Song,"“Pain blesses the body back to its sinner”
            —Ocean Vuong
Handcuffs around my wrists 
lined with synthetic fur, my arms bound 
& hoisted, heavenward, as if in praise.
Once, bodies like mine were seen as a symptom
of sin, something to be prayed away;
how once, priests beat themselves to sanctify
the flesh. To put their sins to death. Now,
my clothes scatter across the floor like petals
lanced by hail. Motion stretches objects 
in the eye. A drop of rain remade, 
a needle, a blade. Mark how muscle fiber 
& piano strings both, when struck, ring. 
No music without violence or wind. 
I’ve been searching the backs of lover’s hands
for a kinder score, a pain that makes 
my pain a stranger tune. Still, my body aches 
an ugly psalm. All my bones refuse to harm
-onize. Percussion is our oldest form of song, 
wind bruised into melody. Let me say this plainly:
I want you to beat me 
into a pain that’s unfamiliar. How convenient 
this word, beat, that lives in both the kingdoms 
of brutality & song. The singer’s voice: a cry, 
a moan, god’s name broken across a blade 
of teeth. The riding crop & flog & scourge—
a wicked faith. A blood-loud devotion.  
There is no prayer to save me from my flesh. 
You can’t have the bible without the belt."
Yesterday and To-Day,"translated by Agnes Blake Poor
Prone lies at length the statue once so fair;
   Headless and armless, on the weedy lawn;
Yet still some lovely curve shows here and there
   Through clustering ivy like a mantle drawn.
The cracked, stained pedestal of ages tells.
   From every cranny lined with velvet moss,
The hum of bee, the chirp of cricket swells;
   And silently the lizard darts across.
How long ago, by summer breezes fanned,
   Here stood the newborn Venus, fresh and fair;
All palpitating from the master’s hand,
   The last touch of his chisel lingering there.
“And surely this shall last!” he proudly thought;
   “Fixed in immortal marble is my fame!”
Just here, where human hand has surely wrought,
   Some crumbling letters may have spelled his name.
    Lo que va de ayer á hoy 
  Tendida estaba en el jardín la estatua,
          sin brazos ni cabeza;
y por su talle se enredaba en círculos
          un cinturón de hiedra.
El pedestal poblaban los lagartos,
           los grillos, las abejas;
y del vetusto mármol las heridas
           de moho estaban llenas.
¿Y era aquélla la Venus que brotara 
           de una mano maestra
que, al golpe del cincel, dió forma y vida
           á su bullente idea?
¡Cómo cambia la hoz de las edades
           cuanto á su alcance encuentra!
¡Ayer la carne palpitando en mármol,
           hoy un montón de piedra!"
from “Passage”,"I have come
not to beg nor barter but to enter.
                                                                                                  Who are you seeking?
The past
opens and opens, fleshing me
with loss.
I descend
to find my way,
I who am
haunted and a haunting.
                                                                                                 What are you willing to abandon?
In the before, I continue:
a woman carrying on with the dishes,
the dusting, the sweeping. 
But here, I am the voice of the petitioner.
Dearest, who was once of earth,
Dearest, whose departure has cleft me,
Dearest, who was my country,
my soil, my sun and sky,
every migration 
is a bird taking wing. 
                                                                                                 Is this the place you seek?
And if at last I arrive,
will I find you in that room
with every window like the soul
flung open and flooded
with sounds of the distant sea.
And if I spill
out into the yard, will she be still
there, the child who was me
set down in the grass,
watching the stars blinkering
on and off, their light burning
with the knowledge of death.
                                                                                                  How will you carry this?
I will have to use the flowers to address you.
Wild-blooming frangipani (your cloying scent marks me).
Pointillist-starred ixora (I braid you into my hair).
Indigo-blue plumbago (you obliterate the sky).
Lignum vitae (you foretell all histories).
Roses that grow ragged along the shore (stay with me).
                                                                                                  How will you return to the living?
Called back by the susurrating wind and sea.
Called back by the roots of my hair, dirt
beneath my nails, the body’s sweat and stink.
Called back by their voices, yours
still clenched in my fist. Called back
to all that is matter, bone, and skin,
what fragment of you survives in me
as I open my mouth to speak?"
"Burden, old story.","For starters, each eve is well equipped
with her own apple. The God. Well wrapped
in a cloak of fruit the likes of gold can rip
up ground beneath you, as needed. Look here
beauty. As far as we can tell, it’s never enough.
Ask Eris. Come with gifts like—who you know,
how you get down, access you can offer to more
of them like you. Like ‘Damn you got a sister?’ or
‘Can you bring a couple friends.’ That’s not the whole
of it. What’s pretty is seldom true. Ask Susanna as
Daniel did to get the bottom of it. Trust women.
But who questioned any other than Adam about
the fruit they knew. Or if knowing couldn’t simply
be. an eden. One where someone just admits she took
an apple and in the desert they are rare. For that may
you all suffer. And that is true. And particularly pretty."
Not My Ancestors,"I, heiress of red embers
the fiercest of which burn the uncareful hand
See my one great grandmother what
had the misfortune of disciplining her husband
who thought he could come upside her
head about something or other.
Without missing a beat, she, damn physics,
wield a cast iron pot against his head.
This same short, blunt arm would nurse
twelve children, the youngest only two years 
before her own death. She willed nothing
but her blood. Stout bodied women
with heavy wants and hands, hearts overripe
and prone to leaking. Mama on my grandmother’s side
held a shotgun aimed to the head of any white man 
come up the road. Papa would greet him with one of his own 
just as unfriendly and kind under her sharp shooting eye.
I’ve never held a loaded gun, too afraid I might
turn it on myself. They had Jesus and a wood
burning stove. What do I know about protecting
any body particularly my own? Things inherited,
things learnt, may singed palms pitch to know."
Lover,"Easy light storms in through the window, soft
            edges of the world, smudged by mist, a squirrel’s 
            nest rigged high in the maple. I’ve got a bone 
to pick with whomever is in charge. All year, 
I’ve said, You know what’s funny? and then,
            Nothing, nothing is funny. Which makes me laugh
            in an oblivion-is-coming sort of way. A friend
writes the word lover in a note and I am strangely
excited for the word lover to come back. Come back
            lover, come back to the five and dime. I could 
            squeal with the idea of blissful release, oh lover,
what a word, what a world, this gray waiting. In me,
a need to nestle deep into the safe-keeping of sky.
            I am too used to nostalgia now, a sweet escape
            of age. Centuries of pleasure before us and after
us, still right now, a softness like the worn fabric of a nightshirt
and what I do not say is, I trust the world to come back.
            Return like a word, long forgotten and maligned 
            for all its gross tenderness, a joke told in a sun beam,
the world walking in, ready to be ravaged, open for business."
Bond,"translated by Muna Lee
   I grew
   Only for you.
Cut the acacia boughs that demand
Only destruction at your hand!
   My blossom blew
   Only for you.
Uproot me—in its natal hour
My lily doubted were it candle or flower.
   My waters blue
   Flow for you.
Drink me—never crystal knows
So pure a tide as in this channel flows.
   Wings I knew
   Only for you.
Pursue me! (Quivering firefly,
Veil your flame from every eye!)
I shall suffer for you.
Blessed be the evil that your love will do!
Blessed be the blade, the net I shall feel!
Blessed be thirst and steel!
My heart’s blood will flow
That my love you may know.
What fairer gem, what rarer jewel could be found
Than this offering of a scarlet wound?
Instead of diadems in my hair,
Seven long thorns I shall wear.
Instead of ear-rings I shall don
Two burning coals of vermilion.
When you see me suffering
You will hear my laughter ring.
And you will weep and pity me:
Then more than ever mine you will be.
    El fuerte lazo 
                Crecí
              Para tí.
        Tálame. Mi acacia
Implora a tus manos su golpe de gracia.
              Florí
              Para tí.
        Córtame. Mi lirio
Al nacer dudaba ser flor o ser cirio.
              Fluí
              Para tí.
        Bébeme. El cristal
Envidia lo claro de mi manantial.
              Alas dí
              Por tí.
        Cázame. Falena,
Rodeo tu llama de impaciencia llena.
              Por tí sufriré.
¡Bendito sea el daño que tu amor me dé!
¡Bendita sea el hacha, bendita la red,
Y loadas sean tijeras y sed!
              Sangre del costado
              Manaré, mi amado.
¿Qué broche más bello, qué joya más grata,
Que por tí una llaga color escarlata?
En vez de abalorios para mis cabellos
Siete espinas largas hundiré entre ellos.
Y en vez de zarcillos pondré en mis orejas,
Como dos rubíes dos ascuas bermejas.
              Me verás reír
              Viéndome sufrir.
              Y tú llorarás.
Y entonces... ¡más mío que nunca serás!"
Afroinsularity,"translated from the Portuguese by Shook
They left the islands a legacy
of hybrid words and gloomy plantations,
rusted mills, breathless sterns,
sonorous aristocratic names,
and the legend of a shipwreck on Sete Pedras.
They arrived here from the North,
by mandate or by chance, in the service of their king:
navigators and pirates, slavers, thieves, smugglers,
simple men, rebellious outcasts too, and Jewish infants
so tender they withered like burnt ears of corn.
On their ships they brought compasses, trinkets, seeds,
experimental plants, atrocious sorrows,
a standard of stone pale as wheat,
and other dreamless, rootless cargos,
because the entire island was a port and a dead-end road.
All its hands were black pitchforks and hoes.
And there were living footprints in the fields slashed
like scars—each coffee bush now exhales a dead slave.
And on the islands they were
bold: arrogant statues on street corners,
a hundred or so churches and chapels
for a thousand square kilometers,
and the insurgent syncretism of roadside Christmas shrines.
And there was the palatial cadence of the ússua,
the scent of garlic and zêtê dóchi
on the témpi and ubaga téla,
and in the calulu, bay leaves blended with palm oil
and the perfume of rosemary and of basil from the gardens on our family land.
And the specters, tools of empire,
melted into the insular clocks,
in a structure of ambiguous clarities
and secular condiments,
patron saints and toppled fortresses,
cheap wines and shared dawns.
At times I think of their pallid skeletons,
their hair putrid at the edge of the sea.
Here, in this fragment of Africa
Where, facing the South,
a word rises high
like a painful flag.
    Afroinsularidade
  Deixaram nas ilhas um legado
de híbridas palavras e tétricas plantações,
engenhos enferrujados, proas sem alento,
nomes sonoros aristocráticos
e a lenda de um naufrágio nas Sete Pedras.
Aqui aportaram vindos do Norte,
por mandato ou acaso ao serviço do seu rei:
navegadores e piratas, negreiros, ladrões, contrabandistas,
simples homens, rebeldes, proscritos também, e infantes judeus
tão tenros que feneceram como espigas queimadas
Nas naus trouxeram bússolas, quinquilharias, sementes,
plantas experimentais, amarguras atrozes,
um padrão de pedra pálido como o trigo
e outras cargas sem sonhos nem raizes,
porque toda a ilha era um porto e uma estrada sem regresso.
Todas as mãos eram negras forquilhas e enxadas.
E nas roças ficaram pegadas vivas
como cicatrizes—casa cafeeiro respira agora um escravo morto.
E nas ilhas ficaram
incisivas—arrogantes estátuas nas esquinas,
cento e tal igrejas e capelas
para mil quilómetros quadrados,
e o insurrecto sincretismo dos paços natalícios.
E ficou a cadência palaciana da ússua,
o aroma do alho e do zêtê dóchi
no tempi e na ubaga tela,
e no calulu, o louro misturado ao óleo de palma
e o perfume do alecrim e do mlajincon nos quintais dos luchans.
E aos relógios insulares se fundiram
os espectros—ferramentas do império
numa estrutura de ambíguas claridades
e seculares condimentos,
santos padroeiros e fortalezas derrubadas,
vinhos baratos e auroras partilhadas.
Às vezes penso em suas lívidas ossadas,
seus cabelos podres na orla do mar.
Aqui, neste fragmento de África
onde, virado para o Sul,
um verbo amanhece alto
como uma dolorosa bandeira."
Primordial Mirror,"I was newly naked: aware of myself
as a separate self, distinct from dirt and bone. 
I had not hands enough, 
and so, finally, uncrossed my arms.
In trying to examine one body part, 
I’d lose sight of another. I couldn’t 
imagine what I looked like during 
the fractured angles of sex.
At the river’s edge, it was impossible
to see all of myself at once.
I began to understand nakedness
as a feeling.
It was a snake, loose and green;
it was the snake skin, coiled and discarded.
The shedding chained itself 
like a balloon ribboned to a child’s wrist.
Morning’s birdsong reminded me
of the sloughing off of skin.
The rumored beauty of my husband’s first 
wife never bothered me before.
I missed the sensation of being fixed
in amber. Then the hair in the comb, 
fingernail clippings, the red mole on my
left breast grown suddenly bigger.  
I perceived my likeness in everything:
the lines on my palm as the veins
of a leaf, my mind as a swarm of flies 
humming over something sugary or dead,
my vulnerability as the buck
I’d kill then wrap myself inside, 
my hair as switchgrass, twine, and nest, 
a roving cloud my every limb."
from “In the After”,"a poem in/on progress
1.
March, like the soldier, through the sonic insistence of breath
Breathe in the minute    in the minute    in the moment             breathe            breathe            breathe
Body rest            Body wrest away the rest, then breathe            breathe
Bodies arrested               Body rest            body wrested   body resting in/as recline
Body rest            body wrested    bodies arrested (those who are loved)    body politic is/as de     cline
Body rest in each breath            in each breathe            in breathing
Body rests in each breath we take
Bodies rest in each breath taken by the body politic’s restless decline
Body rest in the sonic soothing of (y)our saying            a tongue tenderly tending
Body wrested from its resting in the sonic insistence of our isness
we move through by moving as an unmarshalled we
2.
But if I love you what we are is of consequence each to the morning,
each to the afternoon, and to the evening’s retire
But if I love you, time is immeasureable and irrelevant. There is no easy
accounting of the train’s arrival, of the ship’s docking
But if I love you, you are not drawn as an easy other, conscripted
in the agonies of marketed and marketing brands
Arrival and its possibility are verdant present joys
Leaving and its possibilities are expansive desert joys
But if I love you, you are not me,
and we dance along our incongruous, broken roadways
But if I love you, I will love many in the multiple that I am and that I love"
The Maze,"I dislike uncertainty. Take no pleasure in the element of surprise.
I’ll carry the clipboard and checklists around
at my own birthday party. No need to leave anything to chance.
It was my son’s idea of course. There was a plastic pirate out front
and the promise of treasure at the end. I paid, then
shuffled behind, his voice ringing out, follow me—
All glass and mirrors. I saw myself reflected a thousand times
all of them weary, impatient. Some days motherhood is just
din and obstacle. I was thinking about
the letter I had received. Another dead end
in my family search. No contact information, no forwarding address.
No one—no one—had been looking for me.
At a certain point, I stopped trying. Extended my arms and felt
along the walls for edges. It was cheating maybe but plodding along
without pleasure or intent doesn’t get you to the end any faster.
It’s been forty-five years. My mother, my father, they
are not getting any younger. Perhaps I waited too long. Perhaps
if I had started earlier there would have been other options. Other
people to reach out to. I read once in my file that I had
a “very good memory,” that I memorized the names
of all the neighborhood dogs. I would like to know them now.
I saw him before he saw me. He was looking around and pacing
not panicked yet but on the verge. I stopped and watched him for as long
as I thought he could bear. He turned when I emerged at last
and ran up and showed me the flag he had won
for making it through first. You were so slow, he told me. It was so
easy. Next time, don’t take so long."
A Modified Villanelle for My Childhood,"           with some help from Ahmad
I wanna write lyrical, but all I got is magical.
My book needs a poem talkin bout I remember when
Something more autobiographical
Mi familia wanted to assimilate, nothing radical,
Each month was a struggle to pay our rent
With food stamps, so dust collects on the magical.
Each month it got a little less civil
Isolation is a learned defense
When all you wanna do is write lyrical.
None of us escaped being a criminal
Of the state, institutionalized when
They found out all we had was magical.
White room is white room, it’s all statistical—
Our calendars were divided by Sundays spent
In visiting hours. Cold metal chairs deny the lyrical.
I keep my genes in the sharp light of the celestial.
My history writes itself in sheets across my veins.
My parents believed in prayer, I believed in magical
Well, at least I believed in curses, biblical
Or not, I believed in sharp fists, 
Beat myself into lyrical.
But we were each born into this, anger so cosmical
Or so I thought, I wore ten chokers and a chain
Couldn’t see any significance, anger is magical.
Fists to scissors to drugs to pills to fists again
Did you know a poem can be both mythical and archeological?
I ignore the cataphysical, and I anoint my own clavicle."
The Patron Saints,"translated by Dan Bellm
          17 YEARS OF MATERIAL AID TO MIGRANTS
         —For its daily efforts since 1995, offering free food and drink
         to migrants traveling north on the train known as the Beast,
         the Veracruz women’s group known as Las Patronas has received
         the national Human Rights Award.
                  for Las Patronas, who have more balls than any macho
Storm in La Patrona, Amatlán, Veracruz—
a night lit by oil lamps,
the sun gone down, the electric light gone out,
rain beating its fury against the roof, sheets of water
pounded to shrapnel-clatter—
coffee made from tortillas burnt charcoal-black
and strained through a rag,
nothing but tortillas to ease hunger,
and beans boiled over the fire.
The fire lights up faces, warms the shadows.
The migrants shiver, cups in hand
like little hearth-fires of water,
sugar candle lights for the journey.
They barely speak, they stare at the ground,
at its cracks and crevices, the ash of charred wood
a snow-frost over their feet.
           
The train shakes the earth as it passes,
and roars deep, and kills the last of the sun.
Two Nicaraguans widen their eyes like street cats—
“Tomorrow—we’ll hop the Beast tomorrow—”
Still, they stand up to go.
    Las Patronas 
  17 AÑOS DE AYUDA CONCRETA A LOS MIGRANTES
Por los esfuerzos que implica ofrecer un taco y agua, día a día
desde 1995, sin recibir un peso, a los migrantes que viajan en el tren
conocido como La Bestia, el grupo de mujeres veracruzanas recibe
Premio de Derechos Humanos.
         Para Las Patronas, que tienen más güevos que cualquier gallo
Tormenta en La Patrona, Amatlán, Veracruz.
Es una noche encendida con lámparas de petróleo;
la luz se ha ido—la del sol, la de los cables—.
Riñe con furia la lluvia contra el techo, agua en láminas
vencidas por el tableteo de las metrallas.
Café de tortillas quemadas, negras hasta el carbón,
coladas con un trapo de manta.
No hay más que tortillas para saciar el hambre,
frijoles hervidos con leña.
El fuego ilumina rostros, calienta sombras.
Tiritan los migrantes con tazas en la mano,
pequeñas hogueras de agua, velas de azúcar
para el camino.
Hablan poco, llevan los ojos a la tierra,
a sus grietas, y la ceniza escarcha
los pies con su nieve de madres calcinadas.
Trepida el tren la tierra con sus pasos;
brama profundo, hace morir los restos del sol.
Dos nicas abren las pupilas como salvajes gatos:
“mañana subiremos a La Bestia, mañana”.
Sin embargo, se levantan."
One Night,"translated from the Spanish by Thomas Walsh
The ancient spiders with a flutter spread
   Their misty marvels through the withered flowers,
The windows, by the moonlight pierced, would shed
   Their trembling garlands pale across the bowers.
The balconies looked over to the South;
   The night was one immortal and serene;
From fields afar the newborn springtime’s mouth
   Wafted a breath of sweetness o’er the scene.
How silent! Grief had hushed its spectral moan
   Among the shadowy roses of the sward;
Love was a fable—shadows overthrown
   Trooped back in myriads from oblivion’s ward.
The garden’s voice was all—empires had died—
   The azure stars in languor having known
The sorrows all the centuries provide,
   With silver crowned me there, remote and lone.
    La soledad sonora, XI 
  Las antiguas arañas melodiosas, temblaban
maravillosamente sobre las mustias flores…
sus cristales, heridos por la luna, soñaban
guirnaldas temblorosas de pálidos colores…
   Estaban los balcones abiertos al sur… Era
una noche inmortal, serena y transparente…
de los campos lejanos, la nueva primavera
mandaba, con la brisa, su aliento, dulcemente…
   ¡Qué silencio! Las penas ahogaban su ruído
de espectros en las rosas vagas de las alfombras…
el amor no existía… tornaba del olvido
una ronda infinita de trastornadas sombras…
   Todo lo era el jardín… Morían las ciudades…
Las estrellas azules, con la vana indolencia
de haber visto los duelos de todas las edades,
coronaban de plata mi nostalgia y mi ausencia…"
Masochism of the Knees,"Who is the girl forced to kneel on dried chickpeas to atone for the sin of being alive?
In the dream blindfold and bandage are one.
My hands go numb as I carry dried chickpeas.
In my head there is a voice that says “naked forest” and
“a tiny photograph that is passed between hands in the dark.”
Why doesn’t the girl on the floor of the world talk?
Because she is a wound on the earth’s hide.
Not mouth.
Do you understand?
Wound, not mouth.
 "
Refuge,"In the rain, in her head, an elegy for the not-quite-dead.
Some peonies placed beside her body, supine beneath the canopy of forgotten dreams.
She woke in such a state, such a state that she had to take shelter from the beloved's rain beneath a tree.
It rained so hard she didn't know where she was.
I don’t like being left to myself like this."
Life is a Place Where it's Forbidden to Live,"All I remember is the coppiced terrain I crossed to find a house to rest in. Who is the woman lurking in the woods? A fellow traveler. I'm not used to seeing others. She is lost and I am lost but the difference is she is a novice at being lost, whereas I have always been without country. Without planet. When we happen upon a cabin I ask the house for shelter on her behalf. I'm aware that we come off as oogles but want to prove we are different by washing dishes. To concretize my gratitude. 
In the morning, before the others awake, I set off for the holy site in a horse-drawn carriage. The carriage has a detachable sleeping chamber designed so that a princely man can carry me supine whenever the horse gets tired. 
At sunset my pilgrimage is complete. The Asian market is a glass palace overlooking an airport. From outside the Palace of Snacks the products shine like organs inside a hard, translucent skin. As I take the palace escalator heavenward my eyes are fixed on an airplane parked on the runway. 
It is waiting for me. "
Life As We Know it,"The scientists say fungi are more closely related to animals—to us—
than multicellular plants. The truth: the shiitake in your fridge
             would treat you better than half the men in the bar tonight,
and it’d taste better too.
I won’t cry when the Anthropocene ends.
             Instead, I’ll breathe in the spores and thank God.
You’re calling it the apocalypse,
and I tell you that it means lifting the veil—
I tell you this thing is ancient—a revelation. This is the last orgasm.
             It’s Eternity. Soft skulls of mushrooms are pushing up
             through our pores
and I’m whispering to you that they’re loving us like men would—
             eating us raw, sucking on our bones, marrying our bodies—
             only, this is better than men.
             But when the mycelium fills my mouth, and I can no longer
             breathe, I want to tell you how
             you remind me of the moon; to hold your hand;
             to let you know
I’m still here, but this
             is inescapable.
You’re looking at me with eyes that ask
             if this is the end, but I think:
This feels like
             coming home."
0,translated by Olivia Lott
Looking at Photos,"translated from the Spanish by John Keene
Dagmaris walking away on the beach.
Asunción, her fan, her trim do.
Gloria two days before dying.
Roberto, pointing to nothing.
Idermis behind Oscar, after Jorge.
I so far away I almost cannot make myself out.
My brother wasting a smile.
My aunt as ugly as the word itself.
Grandmother in her best days.
Grandfather with a festive tie.
My father drunk again.
My mother like a distantly spilled perfume.
  Mirando Fotos 
Dagmaris alejándose en la playa.
Asunción su abanico su peinado breve.
Gloria dos días antes de morir.
Roberto señalando nada.
Idermis detrás Oscar después Jorge.
Yo tan lejos que casi no me distingo.
Mi hermano gastando una sonrisa.
Mi tía fea hasta el fondo de la palabra.
Abuela en sus mejores tiempos.
Abuelo con una corbata contenta.
Mi padre embriagado otra vez.
Mi madre como un perfume derramado distante."
