Poem Name,Poem Content
The Miscarriage,"The doctor says it’s an empty room in there
And it is
A pale sack with no visitors
I have made it and surrounded it with my skin
To invite the baby in
But he did not enter
And dissolved himself into the sea so many moons ago
I wait to see
Will the giant bean be in there another day
The women of the world say
Work harder!
The men in the world say
Work harder!
I work and work but I am an empty sack
Until I bleed the food all over the floor
Then I am once again with everything
Until the gods say, you’ve done well, good sir
You may die now
And the people who were asking me for favors all along
Knock on the coffin door
But I am gone, gone"
Modern Love: XXXIII,"‘In Paris, at the Louvre, there have I seen
The sumptuously-feathered angel pierce
Prone Lucifer, descending. Looked he fierce,
Showing the fight a fair one? Too serene!
The young Pharsalians did not disarray
Less willingly their locks of floating silk:
That suckling mouth of his, upon the milk
Of heaven might still be feasting through the fray.
Oh, Raphael! when men the Fiend do fight,
They conquer not upon such easy terms.
Half serpent in the struggle grown these worms.
And does he grow half human, all is right.’
This to my Lady in a distant spot,
Upon the theme: ‘While mind is mastering clay,
Gross clay invades it.’ If the spy you play,
My wife, read this! Strange love talk, is it not?"
The Passing of the Hours,"The hours steal by with still, unasking lips—
     So lightly that I cannot hear their tread;
And softly touch me with their finger-tips
     To find if I be dreaming, or be dead.

And yet however still their flight may be,
     Their ceaseless going weights my heart with tears;
These touches will have wrought deep scars on me—
     When the light hours have worn to heavy years."
April,"Ah, who is this with twinkling feet,
With glad, young eyes and laughter sweet,
     Who tosses back her strong, wild hair,
     And saucy kisses flings to Care,
     The while she laughs at her? Beware—
You who this winsome maiden meet!

She dances on a daisied throne,
About her waist a slender zone
     Of dandelion’s gold; her eyes
     Are softer than the summer skies,
     And blue as violets; and lies
A tearful laughter in her tone.

She reaches dimpled arms and bare;
Her breath is sweet as wild-rose air;
     She sighs, she smiles, she glances down,
     Her brows meet in a sudden frown;
     She laughs; then tears the violets drown—
If you should meet her—ah, beware!"
Dream-Time,"It is the time when crimson stars
     Weary of heaven’s cold delight,
And take, like petals from a rose,
     Their soft and hesitating flight
Upon the cool wings of the air
     Across the purple night.

It is the time when silver sails
     Go drifting down the violet sea,
And every poppy’s crimson mouth
     Kisses to sleep a lovesick bee;
The fireweed waves her rosy plumes
     On pasture, hill and lea.

It is the time to dream—and feel
     The lanquid rocking of a boat,
The pushing ripple round the keel
     Where cool, deep-hearted lilies float,
And hear thro’ wild syringas steal
     Some songster’s drowsy note.

It is the time, at eve, to lie
     And in a hammock faintly sway,
To watch the golds and crimsons die
     Across the blue stretch of the bay;
To hear the sweet dusk tiptoe by
     In the footsteps of the day."
A Summer Night,"I feel the breath of the summer night,
            Aromatic fire:
The trees, the vines, the flowers are astir
            With tender desire.

The white moths flutter about the lamp,
            Enamoured with light;
And a thousand creates softly sing
            A song to the night!

But I am alone, and how can I sing
            Praises to thee?
Come, Night! unveil the beautiful soul
            That waiteth for me."
A Baby Song,"Come, white angels, to baby and me;
     Touch his blue eyes with the image of sleep,
     In his surprise he will cease to weep;
Hush, child, the angels are coming to thee!

Come, white doves, to baby and me;
     Softly whirr in the silent air,
     Flutter about his golden hair:
Hark, child, the doves are cooing to thee!

Come, white lilies, to baby and me;
     Drowsily nod before his eyes,
     So full of wonder, so round and wise:
Hist, child, the lily-bells tinkle for thee!

Come, white moon, to baby and me;
     Gently glide o’er the ocean of sleep,
     Silver the waves of its shadowy deep:
Sleep, child, and the whitest of dreams to thee."
Autumn,"No melancholy days are these!
     Not where the maple changing stands,
Not in the shade of fluttering oaks,
            Nor in the bands

Of twisting vines and sturdy shrubs,
     Scarlet and yellow, green and brown,
Falling, or swinging on their stalks,
            Is Sorrow’s crown.

The sparkling fields of dewy grass,
     Woodpaths and roadsides decked with flowers,
Starred asters and the goldenrod,
            Date Autumn’s hours.

The shining banks of snowy clouds,
     Steadfast in the aerial blue,
The silent, shimmering, silver sea,
            To Joy are true.

My spirit in this happy air
     Can thus embrace the dying year,
And with it wrap me in a shroud
            As bright and clear!"
"In the Still, Star-Lit Night","     In the still, star-lit night,
By the full fountain and the willow-tree,
     I walked, and not alone—
A spirit walked with me!

     A shade fell on the grass;
Upon the water fell a deeper shade:
     Something the willow stirred,
For to and fro it swayed.

     The grass was in a quiver,
The water trembled, and the willow-tree
     Sighed softly; I sighed loud—
The spirit taunted me.

     All the night long I walked
By the full fountain, dropping icy tears;
     I tore the willow leaves,
I tore the long, green spears!

     I clutched the quaking grass,
And beat the rough bark of the willow-tree;
     I shook the wreathèd boughs,
To make the spirit flee.

     It haunted me till dawn,
By the full fountain and the willow-tree;
     For with myself I walked—
How could the spirit flee?  "
March,"Ho, wind of March, speed over sea,
     From mountains where the snows lie deep
     The cruel glaciers threatening creep,
And witness this, my jubilee!

Roar from the surf of boreal isles,
     Roar from the hidden, jagged steeps,
     Where the destroyer never sleeps;
Ring through the iceberg’s Gothic piles!

Voyage through space with your wild train,
     Harping its shrillest, searching tone,
     Or wailing deep its ancient moan,
And learn how impotent your reign.

Then hover by this garden bed,
     With all your willful power, behold,
     Just breaking from the leafy mould,
My little primrose lift its head!"
Christmas Comes Again,"Let me be merry now, ’t is time;
     The season is at hand
For Christmas rhyme and Christmas chime,
     Close up, and form the band.

The winter fires still burn as bright,
     The lamp-light is as clear,
And since the dead are out of sight,
     What hinders Christmas cheer?

Why think or speak of that abyss
     In which lies all my Past?
High festival I need not miss,
     While song and jest shall last.

We’ll clink and drink on Christmas Eve,
     Our ghosts can feel no wrong;
They revelled ere they took their leave—
     Hearken, my Soldier’s Song:

“The morning air doth coldly pass,
Comrades, to the saddle spring;
The night more bitter cold will bring
Ere dying—ere dying.
Sweetheart, come, the parting glass;
Glass and sabre, clash, clash, clash,
Ere dying—ere dying.
Stirrup-cup and stirrup-kiss—
Do you hope the foe we’ll miss,
Sweetheart, for this loving kiss,
Ere dying—ere dying?”

The feasts and revels of the year
     Do ghosts remember long?
Even in memory come they here?
     Listen, my Sailor’s song:

“O my hearties. yo heave ho!
Anchor’s up in Jolly Bay—
Hey!
Pipes and swipes, hob and nob—
Hey!
Mermaid Bess and Dolphin Meg,
Paddle over Jolly Bay—
Hey!
Tars, haul in for Christmas Day,
For round the ’varsal deep we go;
Never church, never bell,
For to tell
Of Christmas Day.
Yo heave ho, my hearties O!
Haul in, mates, here we lay—
Hey!”

His sword is rusting in its sheath,
     His flag furled on the wall;
We’ll twine them with a holly-wreath,
     With green leaves cover all.

So clink and drink when falls the eve;
     But, comrades, hide from me
Their graves—I would not see them heave
     Beside me, like the sea.

Let not my brothers come again,
     As men dead in their prime;
Then hold my hands, forget my pain,
     And strike the Christmas chime."
from “Hardly Opera”,"—tête-à-tête of flowers—
(still at the ambassador’s garden party in the middle of Seoul)
ROSE OF SHARON
How do you do
Mr. Ambassador?
 DECLASSIFIED FLOWER
How do you do?
Modern style?
I do
—
AZALEA
Overly ovaries!
General Kim
How do you do?
 ROSE OF SHARON
One shot!
No spots!
How many baby azaleas?
—
UPI FLOWER
Did something happen?
The world wants to know
 ROSE OF SHARON
Syngman Rhee has left for Hawaii
Modern style of course!
—
UPI FLOWER
Do petals fall and bloom again?
 UGLY FLOWER
Tell the world
We want
Coty powder!
—
CHERRY BLOSSOMS
O totally tether!
Does it tatter?
 CLASSIFIED FLOWERS
O patter matter!
Do you batter?
—
BABY AZALEAS
O Coty potty!
Hoity naughty
 FORSYTHIAS
O pat her met her!
Does she natter?
—
ROSE OF SHARON
I’d rather batter
 BLUE HYDRANGEAS
Yes, ma’am
—
—end of tête-à-tête—"
A Little Menu,"Wieners
Canned fruit
Crackers
Soluble coffee
Milk powder
Granulated sugar
Tin of jam
Cookie sandwich
Fudge
or
Radish Soup
Birthday Seaweed Soup
Pan-fried Spam with kimchi
Strictly lard
so
What did General Fatty eat?"
"from “Twin Flower, Master, Emily”","Dear Emily,
For poetry – I have you. One need not be a House – One need not be a Nation or a Master for that matter. Delicate and beautiful, common in rich mossy woods, in pairs, we live. We are crimson-pink, particularly in the mountains. The rough terrain is not visible to many, but somewhat green and fatigued, demilitarized! A nod from far away is hollow. True men – How shall I greet them? Nation building is kind and generous. It is common to decline it. Emily, Shall I – bloom?

Yours, Twin Flower   "
L [You say you are holy],"You say you are holy,
And that
Because I have not seen you sin.
Aye, but there are those
Who see you sin, my friend."
XLVI [Many red devils ran from my heart],"Many red devils ran from my heart
And out upon the page,
They were so tiny
The pen could mash them.
And many struggled in the ink.
It was strange
To write in this red muck
Of things from my heart."
XXXV [A man saw a ball of gold in the sky],"A man saw a ball of gold in the sky; 
He climbed for it, 
And eventually he achieved it—
It was clay. 

Now this is the strange part: 
When the man went to the earth 
And looked again, 
Lo, there was the ball of gold. 
Now this is the strange part: 
It was a ball of gold. 
Aye, by the heavens, it was a ball of gold."
"XXIX [Behold, from the land of the farther suns]","Behold, from the land of the farther suns 
I returned. 
And I was in a reptile-swarming place, 
Peopled, otherwise, with grimaces, 
Shrouded above in black impenetrableness. 
I shrank, loathing, 
Sick with it. 
And I said to him, 
“What is this?”
He made answer slowly, 
“Spirit, this is a world; 
“This was your home.”"
"XXVIII [“Truth,” said a traveller]","“Truth,” said a traveller, 
“Is a rock, a mighty fortress; 
“Often have I been to it, 
“Even to its highest tower, 
“From whence the world looks black.”

“Truth,” said a traveller, 
“Is a breath, a wind, 
“A shadow, a phantom; 
“Long have I pursued it, 
“But never have I touched 
“The hem of its garment.”

And I believed the second traveller; 
For truth was to me 
A breath, a wind, 
A shadow, a phantom, 
And never had I touched 
The hem of its garment."
Modern Love: XXXII,"Full faith I have she holds that rarest gift
To beauty, Common Sense. To see her lie
With her fair visage an inverted sky
Bloom-covered, while the underlids uplift,
Would almost wreck the faith; but when her mouth
(Can it kiss sweetly? sweetly!) would address
The inner me that thirsts for her no less,
And has so long been languishing in drouth,
I feel that I am matched; that I am man!
One restless corner of my heart of head,
That holds a dying something never dead,
Still frets, though Nature giveth all she can.
It means, that woman is not, I opine,
Her sex’s antidote. Who seeks the asp
For serpent’s biters? ’T would calm me could I clasp
Shrieking Bacchantes with their souls of wine!"
Modern Love: XXXI,"This golden head has wit in it. I live
Again, and a far higher life, near her.
Some women like a young philosopher;
Perchance because he is diminutive.
For woman’s manly god must not exceed
Proportions of the natural nursing size.
Great poets and great sages draw no prize
With women: but the little lap-dog breed,
Who can be hugged, or on a mantel-piece
Perched up for adoration, these obtain
Her homage. And of this we men are vain?
Of this! ’T is ordered for the world’s increase!
Small flattery! Yet she has that rare gift
To beauty, Common Sense. I am approved.
It is not half so nice as being loved,
And yet I do prefer it. What’s my drift?"
Modern Love: XXX,"What are we first? First, animals; and next
Intelligences at a leap; on whom
Pale lies the distant shadow of the tomb,
And all that draweth on the tomb for text.
Into which state comes Love, the crowning sun:
Beneath whose light the shadow loses form.
We are the lords of life, and life is warm.
Intelligence and instinct now are one.
But Nature says: ‘My children most they seem
When they least know me: therefore I decree
That they shall suffer.’ Swift doth young Love flee,
And we stand wakened, shivering from our dream.
Then if we study Nature we are wise.
Thus do the few who live but with the day:
The scientific animals are they.—
Lady, this is my sonnet to your eyes."
Modern Love: XXIX,"Am I failing? For no longer can I cast
A glory round about this head of gold.
Glory she wears, but springing from the mould;
Not like the consecration of the Past!
Is my soul beggared? Something more than earth
I cry for still: I cannot be at peace
In having Love upon a mortal lease.
I cannot take the woman at her worth!
Where is the ancient wealth wherewith I clothed
Our human nakedness, and could endow
With spiritual splendour a white brow
That else had grinned at me the fact I loathed?
A kiss is but a kiss now! and no wave
Of a great flood that whirls me to the sea.
But, as you will! we’ll sit contentedly,
And eat our pot of honey on the grave."
Speakin’ O’ Christmas,"Breezes blowin’ middlin’ brisk,
Snow-flakes thro’ the air a-whisk,
Fallin’ kind o’ soft an’ light,
Not enough to make things white,
But jest sorter siftin’ down
So ’s to cover up the brown
Of the dark world’s rugged ways
’N’ make things look like holidays.
Not smoothed over, but jest specked,
Sorter strainin’ fur effect,
An’ not quite a-gittin’ through
What it started in to do.
Mercy sakes! it does seem queer
Christmas day is ’most nigh here.
Somehow it don’t seem to me
Christmas like it used to be,—
Christmas with its ice an’ snow,
Christmas of the long ago.
You could feel its stir an’ hum
Weeks an’ weeks before it come;
Somethin’ in the atmosphere
Told you when the day was near,
Did n’t need no almanacs;
That was one o’ Nature’s fac’s.
Every cottage decked out gay—
Cedar wreaths an’ holly spray—
An’ the stores, how they were drest,
Tinsel tell you could n’t rest;
Every winder fixed up pat,
Candy canes, an’ things like that;
Noah’s arks, an’ guns, an’ dolls,
An’ all kinds o’ fol-de-rols.
Then with frosty bells a-chime,
Slidin’ down the hills o’ time,
Right amidst the fun an’ din
Christmas come a-bustlin’ in,
Raised his cheery voice to call
Out a welcome to us all;
Hale and hearty, strong an’ bluff,
That was Christmas, sure enough.
Snow knee-deep an’ coastin’ fine,
Frozen mill-ponds all ashine,
Seemin’ jest to lay in wait,
Beggin’ you to come an’ skate.
An’ you’d git your gal an’ go
Stumpin’ cheerily thro’ the snow,
Feelin’ pleased an’ skeert an’ warm
’Cause she had a-holt yore arm.
Why, when Christmas come in, we
Spent the whole glad day in glee,
Havin’ fun an’ feastin’ high
An’ some courtin’ on the sly.
Burstin’ in some neighbor’s door
An’ then suddenly, before
He could give his voice a lift,
Yellin’ at him, “Christmas gift.”
Now sich things are never heard,
“Merry Christmas” is the word.
But it’s only change o’ name,
An’ means givin’ jest the same.
There’s too many new-styled ways
Now about the holidays.
I’d jest like once more to see
Christmas like it used to be!"
Modern Love: XXVIII,"I must be flattered. The imperious
Desire speaks out. Lady, I am content
To play with you the game of Sentiment,
And with you enter on paths perilous;
But if across your beauty I throw light,
To make it threefold, it must be all mine.
First secret; then avowed. For I must shine
Envied,—I, lessened in my proper sight!
Be watchful of your beauty, Lady dear!
How much hangs on that lamp you cannot tell.
Most earnestly I pray you, tend it well:
And men shall see me as a burning sphere;
And men shall mark you eyeing me, and groan
To be the God of such a grand sunflower!
I feel the promptings of Satanic power,
While you do homage unto me alone."
Modern Love: XXVII,"Distraction is the panacea, Sir!
I hear my oracle of Medicine say.
Doctor! that same specific yesterday
I tried, and the result will not deter
A second trial. Is the devil’s line
Of golden hair, or raven black, composed?
And does a cheek, like any sea-shell rosed,
Or clear as widowed sky, seem most divine?
No matter, so I taste forgetfulness.
And if the devil snare me, body and mind,
Here gratefully I score:—he seemëd kind,
When not a soul would comfort my distress!
O sweet new world, in which I rise new made!
O Lady, once I gave love: now I take!
Lady, I must be flattered. Shouldst thou wake
The passion of a demon, be not afraid."
Modern Love: XXVI,"Love ere he bleeds, an eagle in high skies,
Has earth beneath his wings: from reddened eve
He views the rosy dawn. In vain they weave
The fatal web below while far he flies.
But when the arrow strikes him, there’s a change.
He moves but in the track of his spent pain,
Whose red drops are the links of a harsh chain,
Binding him to the ground, with narrow range.
A subtle serpent then has Love become.
I had the eagle in my bosom erst:
Henceforward with the serpent I am cursed.
I can interpret where the mouth is dumb.
Speak, and I see the side-lie of a truth.
Perchance my heart may pardon you this deed:
But be no coward:—you that made Love bleed,
You must bear all the venom of his tooth!"
Modern Love: XXV,"You like not that French novel? Tell me why.
You think it quite unnatural. Let us see.
The actors are, it seems, the usual three:
Husband, and wife, and love. She—but fie!
In England we’ll not hear of it. Edmond,
The lover, her devout chagrin doth share;
Blanc-mange and absinthe are his penitent fare,
Till his pale aspect makes her over-fond:
So, to preclude fresh sin, he tried rosbif.
Meantime, the husband is no more abused:
Auguste forgives her ere the tear is used.
Then hangeth all on one tremendous IF:—
If she will choose between them. She does choose;
And takes her husband, like a proper wife.
Unnatural! My dear, these things are life:
And life, some think, is worthy of the Muse."
Song of Old Time,"I wear not the purple of earth-born kings,
Nor the stately ermine of lordly things;
But monarch and courtier, though great they be,
Must fall from their glory and bend to me.
My sceptre is gemless; yet who can say
They will not come under its mighty sway?
Ye may learn who I am,—there’s the passing chime,
And the dial to herald me, Old King Time!

Softly I creep, like a thief in the night,
After cheeks all blooming and eyes all light;
My steps are seen on the patriarch’s brow,
In the deep-worn furrows and locks of snow.
Who laughs at my power? the young and the gay;
But they dream not how closely I track their way.
Wait till their first bright sands have run,
And they will not smile at what Time hath done.

I eat through treasures with moth and rust;
I lay the gorgeous palace in dust;
I make the shell-proof tower my own,
And break the battlement, stone from stone.
Work on at your cities and temples, proud man,
Build high as ye may, and strong as ye can;
But the marble shall crumble, the pillar shall fall,
And Time, Old Time, will be king after all."
Modern Love: XXIV,"The misery is greater, as I live!
To know her flesh so pure, so keen her sense,
That she does penance now for no offence,
Save against Love. The less can I forgive!
The less can I forgive, though I adore
That cruel lovely pallor which surrounds
Her footsteps; and the low vibrating sounds
That come on me, as from a magic shore.
Low are they, but most subtle to find out
The shrinking soul. Madam, ’t is understood
When women play upon their womanhood;
It means, a Season gone. And yet I doubt
But I am duped. That nun-like look waylays
My fancy! Oh!  I do but wait a sign!
Pluck out the eyes of pride! thy mouth to mind!
Never! though I die thirsting. Go thy ways!"
Wedding Bells,"Twilight shade is calmly falling
     Round about the dew-robed flowers;
Philomel’s lone song is calling
     Lovers to their fairy bowers;

Echo, on the zephyrs gliding,
     Bears a voice that seems to say,
“Ears and hearts, come, list my tiding,
     This has been a wedding-day.”

Hark! the merry chimes are pealing,
     Soft and glad the music swells;
Gaily on the night-wind stealing,
     Sweetly sound the wedding bells.

Every simple breast rejoices;
     Laughter rides upon the gale;
Happy hearts and happy voices
     Dwell within the lowly vale.

Oh, how sweet, on zephyrs gliding,
     Sound the bells that seem to say,
“Ears and hearts, come, list my tiding,
     This has been a wedding-day.”

Hark! the merry chimes are pealing,
     Soft and glad the music swells;
Gaily on the night-wind stealing,
     Sweetly sound the wedding bells."
Modern Love: XXIII,"’Tis Christmas weather, and a country house
Receives us: rooms are full: we can but get
An attic-crib. Such lovers will not fret
At that, it is half-said. The great carouse
Knocks hard upon the midnight’s hollow door,
But when I knock at hers, see the pit.
Why did I come here in that dullard fit?
I enter, and lie couched upon the floor.
Passing, I caught the coverlet’s quick beat:—
Come, Shame, burn to my soul! and Pride, and Pain—
Foul demons that have tortured me, enchain!
Out in the freezing darkness the lambs bleat.
The small bird stiffens in the low starlight.
I know not how, but shuddering as I slept,
I dreamed a banished angel to me crept:
My feet were nourished on her breasts all night."
A Song for Merry Harvest,"Bring forth the harp, and let us sweep its fullest, loudest string.
The bee below, the bird above, are teaching us to sing
A song for merry harvest; and the one who will not bear
His grateful part partakes a boon he ill deserves to share.
The grasshopper is pouring forth his quick and trembling notes;
The laughter of the gleaner’s child, the heart’s own music floats.
Up! up! I say, a roundelay from every voice that lives
Should welcome merry harvest, and bless the God that gives.

The buoyant soul that loves the bowl may see the dark grapes shine,
And gems of melting ruby deck the ringlets of the vine;
Who prizes more the foaming ale may gaze upon the plain,
And feast his eye with yellow hops and sheets of bearded grain;
The kindly one whose bosom aches to see a dog unfed
May bend the knee in thanks to see the ample promised bread.
Awake, then, all! ’tis Nature’s call, and every voice that lives
Shall welcome merry harvest, and bless the God that gives."
Snow,"Brave Winter and I shall ever agree,
Though a stern and frowning gaffer is he.
I like to hear him, with hail and rain,
Come tapping against the window pane;
I joy to see him come marching forth
Begirt with the icicle gems of the north;
But I like him best when he comes bedight
In his velvet robes of stainless white.

A cheer for the snow—the drifting snow!
Smoother and purer than beauty’s brow!
The creature of thought scarce likes to tread
On the delicate carpet so richly spread.
With feathery wreaths the forest is bound,
And the hills are with glittering diadems crown’d;
’Tis the fairest scene we can have below.
Sing, welcome, then, to the drifting snow!

The urchins gaze with eloquent eye
To see the flakes go dancing by.
In the thick of the storm how happy are they
To welcome the first deep snowy day;
Shouting and pelting—what bliss to fall
Half-smother’d beneath the well-aim’d ball!
Men of fourscore, did ye ever know
Such sport as ye had in the drifting snow?

I’m true to my theme, for I loved it well.
When the gossiping nurse would sit and tell
The tale of the geese—though hardly believed—
I doubted and question’d the words that deceived.
I rejoice in it still, and love to see
The ermine mantle on tower and tree.
’Tis the fairest scene we can have below.
Hurrah! then, hurrah! for the drifting snow!"
Winter,"We know ’tis good that old Winter should come,
Roving awhile from his Lapland home;
’Tis fitting that we should hear the sound
Of his reindeer sledge on the slippery ground:

For his wide and glittering cloak of snow
Protects the seeds of life below;
Beneath his mantle are nurtured and born
The roots of the flowers, the germs of the corn.

The whistling tone of his pure strong breath
Rides purging the vapours of pestilent death.
I love him, I say, and avow it again,
For God’s wisdom and might show well in his train.

But the naked—the poor! I know they quail
With crouching limbs from the biting gale;
They pine and starve by the fireless hearth,
And weep as they gaze on the frost-bound earth.

Stand nobly forth, ye rich of the land,
With kindly heart and bounteous hand;
Remember ’tis now their season of need,
And a prayer for help is a call ye must heed.

A few of thy blessings, a tithe of thy gold,
Will save the young, and cherish the old.
’Tis a glorious task to work such good—
Do it, ye great ones! Ye can, and ye should.

He is not worthy to hold from heaven
The trust reposed, the talents given,
Who will not add to the portion that’s scant,
In the pinching hours of cold and want.

Oh! listen in mercy, ye sons of wealth,
Basking in comfort and glowing with health;
Give whate’er ye can spare, and be ye sure
He serveth his Maker who aideth the poor."
Spring,"Welcome, all hail to thee!
     Welcome, young Spring!
Thy sun-ray is bright
     On the butterfly’s wing.
Beauty shines forth
     In the blossom-robed trees;
Perfume floats by
     On the soft southern breeze.

Music, sweet music,
     Sounds over the earth;
One glad choral song
     Greets the primrose’s birth;
The lark soars above,
     With its shrill matin strain;
The shepherd boy tunes
     His reed pipe on the plain.

Music, sweet music,
     Cheers meadow and lea;—
In the song of the blackbird,
     The hum of the bee;
The loud happy laughter
     Of children at play
Proclaim how they worship
     Spring’s beautiful day.

The eye of the hale one,
     With joy in its gleam,
Looks up in the noontide,
     And steals from the beam;
But the cheek of the pale one
     Is mark’d with despair,
To feel itself fading,
     When all is so fair.

The hedges, luxuriant
     With flowers and balm,
Are purple with violets,
     And shaded with palm;
The zephyr-kiss’d grass
     Is beginning to wave;
Fresh verdure is decking
     The garden and grave.

Welcome! all hail to thee,
     Heart-stirring May!
Thou hast won from my wild harp
     A rapturous lay.
And the last dying murmur
     That sleeps on the string
Is welcome! All hail to thee,
     Welcome, young Spring!"
The Old Arm-Chair,"I love it, I love it; and who shall dare
To chide me for loving that old arm-chair?
I’ve treasured it long as a sainted prize,
I’ve bedew’d it with tears, and embalmed it with sighs;
’Tis bound by a thousand bands to my heart;
Not a tie will break, not a link will start.
Would ye learn the spell? a mother sat there,
And a sacred thing is that old arm-chair.

In childhood’s hour I linger’d near
The hallow’d seat with list’ning ear;
And gentle words that mother would give,
To fit me to die and teach me to live.
She told me shame would never betide,
With truth for my creed and God for my guide;
She taught me to lisp my earliest prayer,
As I knelt beside that old arm-chair.

I sat and watch’d her many a day,
When her eye grew dim, and her locks were grey;
And I almost worshipp’d her when she smil’d
And turn’d from her Bible to bless her child.
Years roll’d on, but the last one sped—
My idol was shatter’d, my earth-star fled;
I learnt how much the heart can bear,
When I saw her die in that old arm-chair.

’Tis past! ’tis past! but I gaze on it now
With quivering breath and throbbing brow:
’Twas there she nursed me, ’twas there she died;
And memory flows with lava tide.
Say it is folly, and deem me weak,
While the scalding drops start down my cheek;
But I love it, I love it, and cannot tear
My soul from a mother’s old arm-chair."
Another Night at Sea Level,"On the third day, I wrote to you
about the sky, its elastic way
of stretching so ocean-wide
that the only way to name it
was to compare it to Montana’s.
Lately, the sky is a ceiling
I wake to: broad & blank
& stubborn, stiff at the edges
like a fever cloth wrung out
& gone cold in the night, damp
with the wicking of latent ache.
But tonight I was walking
home along the coastline
& caught the huge moon
in my throat. There’s a man
somewhere on the planet
who has been to that moon,
who has stepped out of that sky,
& will never sleep the same
because of it. Will always be
sad or feel small, or wonder
how it is a person can be
a person, if being a person
is worrying about things;
whose eyes cannot see
what things are, but only
the slightness of them.
I think of writing to you
in this way—welcoming
the adventure of it—
& of being wrecked
proper, of being ruined."
"Batter My Heart, Transgender’d God","Batter my heart, transgender’d god, for yours
is the only ear that hears: place fear in my heart
where faith has grown my senses dull & reassures
my blood that it will never spill. Show every part
to every stranger’s anger, surprise them with my drawers
full up of maps that lead to vacancies & chart
the distance from my pride, my core. Terror, do not depart
but nest in the hollows of my loins & keep me on all fours.
My knees, bring me to them; force my head to bow again.
Replay the murders of my kin until my mind’s made new;
let Adam’s bite obstruct my breath ’til I respire men
& press his rib against my throat until my lips turn blue.
You, O duo, O twin, whose likeness is kind: unwind my confidence
& noose it round your fist so I might know you in vivid impermanence."
Once All the Hounds Had Been Called Home,"When the grapevine had thinned
but not broken & the worst was yet to come
of winter snow, I tracked my treed heart
to the high boughs of a quaking
aspen & shot it down.
                                           If love comes fast,
let her be a bullet & not a barking dog;
let my heart say, as that trigger’s pulled,
Are all wonders small? Otherwise, let love
be a woman of gunpowder
                                                   & lead; let her
arrive a brass angel, a dark powdered comet
whose mercy is dense as the fishing sinker
that pulleys the moon, even when it is heavy
with milk. I shot my heart
                                                 & turned myself in
to wild kindness, left the road to my coffin
that seemed also to include my carrying it & walked
back along the trampled brush I remembered
only as a blur of hot breath & a howling in my chest."
i am not deaf,"the way
my lineage is deaf
not deaf
the way
America is deaf
not deaf
the way
my president is deaf
not Deaf
the way
DEAF-PREZ-NOW is Deaf
not deaf
the way
my family is D/deaf
not Deaf
the way
DEAF-WAY is Deaf
not Deaf
the way
DEAF-WORLD is not deaf
not deaf
the way
my culture is deaf
not deaf
the way
my culture is Deaf
not Deaf
the way
my culture is Deaf
not Deaf
but not deaf, either"
Listening in the Dark,"Even in this light, I can see
your want. A gulley appears

in the hard bare field between
those fenced brows & opens

into shallow beds tilled from temple
to temple as if the glut of a flood

had been swallowed to reveal
the land’s contour underneath.

Habit—or hurt—has made
your surface smooth (its true

smallholding kept submerged)
& I drink of this drought

like I’m told a new calf gasps
for air when its muzzle is cleaned

of that which had only just
kept it subsisting. Is it still

synesthesia if I have no choice
but to use my eyes as ears? You

laugh then, your teeth fitted
around the steady static grumble

of the sea below us, your eyes
a yes or no question I’ve waited

seasons to seed. Operator, are you
there? My hands have never been

so pleased to be my mouth, so
my mouth can be other things.

The moon is a sickle that swings
despite the plow’s augured return

& in my fingers is your name
I plant again & again in the ground."
"If You’re Staying, I’ll Stay Too","Maybe it’s easier, having been named
            after someone: nobody
expects that you’ll rule the underworld
            or judge the dead, but
they call you Pluto anyway. Planet, too.
            I know a girl like you
who used to be a thing she isn’t anymore
            but hasn’t changed at all.
Whose orbit didn’t circle straight—whose
            size & distance never quite
seemed right—but no one cared til now.
            I was a woman once:
rounded by my own gravity, cat-called
            into hades by men who
could not see this gem of a hard rock
            was not made magnetic
for the likes of them. Hey little mama—
            don’t take it so hard.
So we are frigid. So we stay relegated
            out here with our kin.
I’ll wear my fade tight & my tie loose
            if you play your radio loud.
They say we’re known only in comparison
            to that which surrounds
us, so I’d guess they’ll hear our signal soon.
            I was a woman once,
but that’s not the farthest thing from the sun
            another universe might’ve
let me be: another universe might’ve let us be."
The Greenness of Grass Is a Positive Quality,"Morning was when we decided if not for the grass rising then wind shifted the film even as your fingers said wind can’t shift film inside a camera.

What inside the camera couldn’t be shifted from grass rising to a tree without the film shifting the tree black we decided was purple with light between your fingers.

Was the tree light between your fingers?

Or was the curtain along the windowsill how we didn’t measure the width was where the wind was coming from?

The moment the wind was light inside the curtain was when we couldn’t keep the grass from rising inside the camera.

Or where the grass was rising inside the camera was when we couldn’t see the film was shifting light between your fingers.

The moment the tree was light between your fingers was how we ask could the curtain have kept us fastened from becoming weight?

How were we to know where we were morning wasn’t the same as leaving an outline we could picture a yard as the width we asked to carry weight.

We counted that morning as the curtain shifting to grass which suggests any measurement is always time.

We were dark or unmeasured before the morning was the moment you were both the grass and shifting the camera between your fingers.

There is no measurement for how nothing could be morning after the camera shifting grass was light between your fingers."
