Poem Name,Poem Content
The Sharks,"Well then, the last day the sharks appeared.
Dark fins appear, innocent
as if in fair warning. The sea becomes
sinister, are they everywhere?
I tell you, they break six feet of water.
Isn't it the same sea, and won’t we
play in it any more?
I like it clear and not 
too calm, enough waves
to fly in on. For the first time
I dared to swim out of my depth.
It was sundown when they came, the time 
when a sheen of copper still the sea,
not dark enough for moonlight, clear enough
to see them easily. Dark
the sharp lift of the fins. "
Inheritance of Waterfalls and Sharks,"for my son Klemnte
In 1898, with the infantry from Illinois,
the boy who would become the poet Sandburg
rowed his captain's Saint Bernard ashore
at Guánica, and watched as the captain
lobbed cubes of steak at the canine snout.
The troops speared mangos with bayonets
like many suns thudding with shredded yellow flesh
to earth. General Miles, who chained Geronimo
for the photograph in sepia of the last renegade,
promised Puerto Rico the blessings of enlightened civilization.
Private Sandburg marched, peeking at a book
nested in his palm for the words of Shakespeare.
Dazed in blue wool and sunstroke, they stumbled up the mountain
to Utuado, learned the war was over, and stumbled away.
Sandburg never met great-great-grand uncle Don Luis,
who wore a linen suit that would not wrinkle,
read with baritone clarity scenes from Hamlet
house to house for meals of rice and beans,
the Danish prince and his soliloquy—ser o no ser—           
saluted by rum, the ghost of Hamlet's father wandering
through the ceremonial ballcourts of the Taíno.
In Caguas or Cayey Don Luis
was the reader at the cigar factory,
newspapers in the morning,
Cervantes or Marx in the afternoon,
rocking with the whirl of unseen sword
when Quijote roared his challenge to giants,
weaving the tendrils of his beard when he spoke
of labor and capital, as the tabaqueros
rolled leaves of tobacco to smolder in distant mouths.
Maybe he was the man of the same name
who published a sonnet in the magazine of browning leaves
from the year of the Great War and the cigar strike.
He disappeared; there were rumors of Brazil,
inciting canecutters or marrying the patrón's daughter,
maybe both, but always the reader, whipping Quijote's sword overhead.
Another century, and still the warships scavenge
Puerto Rico's beaches with wet snouts. For practice,
Navy guns hail shells coated with uranium over Vieques
like a boy spinning his first curveball;
to the fisherman on the shore, the lung is a net
and the tumor is a creature with his own face, gasping.
This family has no will, no house, no farm, no island.
But today the great-great-great-grand nephew of Don Luis,
not yet ten, named for a jailed poet and fathered by another poet,
in a church of the Puritan colony called Massachusetts,
wobbles on a crate and grabs the podium
to read his poem about El Yunque waterfalls
and Achill basking sharks, and shouts:
I love this."
The Shark,"We heard the creaking clutch of the crank 
as they drew it up by cable and wheel 
and hung it sleek as a hull from the roof. 

Grennan jammed open the great jaws 
and we saw how the upper jaw hung from 
the skull. We flinched at the stench of blood 

that dripped on the fishhouse floor, and 
even Davey—when Grennan reached in 
past the scowl and the steel prop for the

stump—just about passed out. The limb's
skin had already blanched, a sight none 
of us could stomach, and we retched  

though Grennan, cool, began cutting off 
the flesh in knots, slashing off the flesh 
in strips; and then Davey, flensing and

flanching, opened up the stomach and 
the steaming bowels. Gulls circled like 
ghouls. Still they taunt us with their cries

and our hearts still burn inside us when 
we remember, how Grennan with a tool
took out what was left of the child."
The Last Slow Days of Summer,"""BE YOUR OWN MASTER!"" says the Vedanta Society sign. 
Why not?…In the park
Some clouds roll over me like Greenland on a map. 
If I wanted to I could imagine I was flying over
The Greenland coast and gazing down at the white fjords. 
Instead I'm lying on the grass, listening to city sounds. 
They come to me in three-dimensional form,
Like a loaf of Wonder Bread. Baby carriages squeak 
Near the middle. Cars humming through Central Park, 
Somewhere near the back of the loaf.
What sound would be the end-piece, the round brown sliver? 
The unzipping of airline bags.
Or a glove thwacked
By a rookie pitcher who falls apart
In the eighth inning. The manager takes the ball silently, 
Like a man who has eaten a full loaf of bread
And has a stomach pain. Don't glamorize silence.
There is nothing profound about quiet, it is usually 
Only the universe holding its stomach.
Delmore Schwartz must have been a great talker. 
They say he put most of his talent into his life
But I don't know, I think his prose is pretty great; 
He made a better storywriter than a poet.
I could write a thousand-page biography
Propounding that stance, and interview all the old rummy 
Critics who are powerful now; 
They would let their hair down about Delmore,
And the final crackup.
The reason I'm thinking of Delmore Schwartz is that 
He wrote a poem about city parks. And it wasn't that successful,
It went on for about twelve pages, but I admired him 
For writing a poem with so little point,
And so much prosy description. I think he was trying to 
Eulogize normal middle-class happiness on a Sunday afternoon,
And how he felt out of it. But that wouldn't have 
Taken twelve pages…He was probably being ironic 
About the people's happiness, and secretly thought 
They weren't happy. He wrote it about the same time 
Robert Moses was carving out his parks empire
By forcing the Long Island millionaires to give up their privacy 
So that the middle class could get to the beach.
Of course it was also supposed to benefit
The poor slum-dwellers, but how many of them 
Ever made it to Sunken Meadows?
Or Jones Beach?
What's strange about parks—innocent greenery—
Is that no one ever suspected them to ruin New York. 
Yet what finally gutted the city were the parkways 
Moses built, slashed through all five boroughs 
Quiet lower-middle-class neighborhoods bulldozed 
For cars to get to the picnic grounds faster,
Or the Hamptons—
A life of paperwork capped by a summer home.
But I can't blame them: I'd like a summer home myself! 
I don't really believe New York is dying, no more than 
The universe is dying. I have no stake in seeing
This poem end pessimistically.
I'd like to leave people with a good feeling.
Robert Moses, Delmore Schwartz.
Two ambitious Jews, like myself.
They tried to be their own masters…
It's hard to imagine New York going under 
On a slow summer day like today
Without even a loud noise to mark it
Like the Empire State Building keeling over 
And everyone running to the scene of default.
The helicopters will be standing by, 
Ready to take us to Greenland.
A special airlift for poetic men of letters,
A jumbo Boeing crammed to the teeth, 
And you can't get in if your name isn't 
Listed in Poets and Writers Directory. 
""So long, New York School of Poets!"" 
I'll stay behind, tending the weeds
And sleeping in deserted Central Park.
Soon I'll be hearing about the Godthaab School:
Their seemingly infinite talent for ""chatty brilliance,"" 
Buddhism, and marathon readings.
I'll shake my head and sigh: What are 
Anne and Michael doing now?
How was this year's big Halloween party,
Or do they even celebrate Halloween in Greenland?
Maybe they're into solstice holidays, like Midsummer Night."
Making the Bed,"for D.



Summer country. In the morning the leaves
bend

to the window and fold
the house in. Mountains and sun. I fold

the blankets, hand smooth. When
you’re here

I know it. The sun crosses

the hand’s breadth—

and in your face

the unenterable
image. Under

your eyelids
night unfolds. Pull

the blanket over you
and with it

the darkened air."
The Shark's Parlor,"Memory: I can take my head and strike it on a wall     on Cumberland Island
Where the night tide came crawling under the stairs     came up the first
Two or three steps     and the cottage stood on poles all night
With the sea sprawled under it     as we dreamed of the great fin circling
Under the bedroom floor. In daylight there was my first brassy taste of beer
And Payton Ford and I came back from the Glynn County slaughterhouse
With a bucket of entrails and blood. We tied one end of a hawser
To a spindling porch-pillar and rowed straight out of the house
Three hundred yards into the vast front yard of windless blue water
The rope out slithering its coil     the two-gallon jug stoppered and sealed
With wax     and a ten-foot chain leader     a drop-forged shark-hook nestling.
We cast our blood on the waters     the land blood easily passing
For sea blood     and we sat in it for a moment with the stain spreading
Out from the boat     sat in a new radiance     in the pond of blood in the sea
Waiting for fins     waiting to spill our guts also in the glowing water.
We dumped the bucket, and baited the hook with a run-over collie pup. The jug
Bobbed, trying to shake off the sun as a dog would shake off the sea.
We rowed to the house     feeling the same water lift the boat a new way,
All the time seeing where we lived rise and dip with the oars.
We tied up and sat down in rocking chairs, one eye on the other responding
To the blue-eye wink of the jug. Payton got us a beer and we sat
All morning sat there with blood on our minds     the red mark out
In the harbor slowly failing us     then     the house groaned     the rope
Sprang out of the water     splinters flew     we leapt from our chairs
And grabbed the rope     hauled     did nothing     the house coming subtly
Apart     all around us     underfoot     boards beginning to sparkle like sand
Pulling out     the tarred poles we slept propped-up on     leaning to sea
As in land-wind     crabs scuttling from under the floor     as we took runs about
Two more porch-pillars     and looked out and saw     something     a fish-flash
An almighty fin in trouble a moiling of secret forces     a false start
Of water a round wave growing     in the whole of Cumberland Sound the one ripple.
Payton took off without a word     I could not hold him either
But clung to the rope anyway     it was the whole house bending
Its nails that held whatever it was     coming in a little and like a fool
I took up the slack on my wrist. The rope drew gently     jerked     I lifted
Clean off the porch and hit the water     the same water it was in
I felt in blue blazing terror at the bottom of the stairs and scrambled
Back up looking desperately into the human house as deeply as I could
Stopping my gaze before it went out the wire screen of the back door
Stopped it on the thistled rattan     the rugs I lay on and read
On my mother's sewing basket with next winter's socks spilling from it
The flimsy vacation furniture     a bucktoothed picture of myself.
Payton came back with three men from a filling station     and glanced at me
Dripping water     inexplicable     then we all grabbed hold like a tug-of-war.
We were gaining a little     from us a cry went up     from everywhere
People came running. Behind us the house filled with men and boys.
On the third step from the sea I took my place     looking down the rope
Going into the ocean, humming and shaking off drops. A houseful
Of people put their backs into it     going up the steps from me
Into the living room     through the kitchen     down the back stairs
Up and over a hill of sand     across a dust road     and onto a raised field
Of dunes     we were gaining     the rope in my hands began to be wet
With deeper water     all other haulers retreated through the house
But Payton and I on the stairs     drawing hand over hand on our blood
Drawing into existence by the nose     a huge body     becoming
A hammerhead     rolling in beery shallows     and I began to let up
But the rope strained behind me     the town had gone
Pulling-mad in our house     far away in a field of sand they struggled
They had turned their backs on the sea     bent double     some on their knees
The rope over their shoulders like a bag of gold     they strove for the ideal
Esso station across the scorched meadow     with the distant fish coming up
The front stairs     the sagging boards     still coming in     up     taking
Another step     toward the empty house     where the rope stood straining
By itself through the rooms     in the middle of the air.     ""Pass the word,""
Payton said, and I screamed it     ""Let up, good God, let up!""     to no one there.
The shark flopped on the porch, grating with salt-sand     driving back in
The nails he had pulled out     coughing chunks of his formless blood.
The screen door banged and tore off     he scrambled on his tail     slid
Curved     did a thing from another world     and was out of his element and in
Our vacation paradise     cutting all four legs from under the dinner table
With one deep-water move     he unwove the rugs in a moment     throwing pints
Of blood over everything we owned     knocked the buckteeth out of my picture
His odd head full of crashed jelly-glass splinters and radio tubes     thrashing
Among the pages of fan magazines     all the movie stars drenched in sea-blood
Each time we thought he was dead     he struggled back and smashed
One more thing     in all coming back to die     three or four more times after death.
At last we got him out     logrolling him     greasing his sandpaper skin
With lard to slide him     pulling on his chained lips as the tide came,
Tumbled him down the steps as the first night wave went under the floor.
He drifted off     head back     belly white as the moon. What could I do but buy
That house     for the one black mark still there     against death     a forehead-
    toucher in the room he circles beneath     and has been invited to wreck?
Blood hard as iron on the wall     black with time     still bloodlike
Can be touched whenever the brow is drunk enough. All changes. Memory:
Something like three-dimensional dancing in the limbs     with age
Feeling more in two worlds than one     in all worlds the growing encounters."
Plague of Dead Sharks,"Who knows whether the sea heals or corrodes? 
The wading, wintered pack-beasts of the feet 
slough off, in spring, the dead rind of the shoes' 
leather detention, the big toe's yellow horn
shines with a natural polish, and the whole 
person seems to profit. The opposite appears 
when dead sharks wash up along the beach 
for no known reason. What is more built 
for winning than the swept-back teeth, 
water-finished fins, and pure bad eyes 
these old, efficient forms of appetite 
are dressed in? Yet it looks as if the sea 
digested what is wished of them with viral ease 
and threw up what was left to stink and dry. 
If this shows how the sea approaches life 
in its propensity to feed as animal entire, 
then sharks are comforts, feet are terrified, 
but they vacation in the mystery and why not? 
Who knows whether the sea heals or corrodes?: 
what the sun burns up of it, the moon puts back."
Ashore,"The harpooned great white shark heaves onto sand,
Nudged by waves, red cavern of dripping teeth.
A crowd comes. Loud gulls wreathe the booming mist.
Blue flies cloud the fishy sunset, and land.
One, sated, is slapped to a smear beneath
A child’s quick hand and then flicked from his wrist.
Compass and munitions are sunk with skulls
In wrecks beneath old storms, glass angels
And hourglasses, flint of sunlight through motes,
Violence of slit sails, drowned crews, split hulls,
Quiet draw of dust, too, and all that it pulls,
The slow leak and loss of each thing that floats—
Flail and wild eye, flecked spit of crippled horse,
Crust of diamonds on the throat of a corpse."
Sharks' Teeth,"Everything contains some
silence. Noise gets
its zest from the
small shark's-tooth-
shaped fragments
of rest angled
in it. An hour
of city holds maybe
a minute of these
remnants of a time
when silence reigned,
compact and dangerous
as a shark. Sometimes
a bit of a tail
or fin can still
be sensed in parks."
The Steel Rippers,"That cheapster chopper 
jumps out of a pit of umbrage 
next to Janie McMama, who sang basso profundo 
on The Sopranos. The Steel Rippers 
are welding and weeding, 
and out of needs-must-be the outragified loser 
bores down and down to the angry sea 
under which is another angrier sea 
with the first Janie McMadagain McMama 
shoring it up, and another couple of Steel Rippers 
with a single swollen shark 
with which they shark and shark—"
At Shark Reef Sanctuary,"Only seagulls surround us
balanced 
on their parameter of hunger,
and seals 
who in their soft-body swim 
roll onto the rocks 
to stretch their skin 
to infinite edges. 
They lie about 
like sleeping infants.
If there are sharks 
they swim beneath sight.
The water 
slides by undisturbed 
and the cold sun slips
through a seam in the clouds.
Persistent wind 
like a child's wailing
cramps our fingers
intertwined like nest twigs. 
The picnic, pocketed into parts,
will wait. 
We will be as those seals,
full-fat on ocean air 
and lying 
beneath the cloud shift
until the tidemark
measures the horizon
and our huddled bodies
take the shape of stones."
Rome,"I saw once, in a rose garden, a remarkable statue of the Roman she-wolf and her twins, a reproduction of an ancient statue— not the famous bronze statue, so often copied, in which the blunt head swings forward toward the viewer like a sad battering ram, but an even older statue, of provenance less clear. The wolf had been cut out of black stone, made blacker by the garden’s shadows, and she stood in profile, her elegant head pointed toward something far beyond her, her long unmarked body and legs—narrower and more finely-boned than the body and legs of wolves as we know them—possessed, it seemed, of a great stillness, like the saturated stillness of the roses, but tightly-nerved, set, on the instant, to move. Under her belly, stood the boys, under her black breasts, not babes, as one might expect, but two lean boys, cut from the same shadowed stone as the wolf, but disproportionately small, grown boys no bigger than starlings, though still, like the wolf, oddly fine of face and limb, one boy pressing four fingers again one long breast, his other cupped beneath it to catch the falling milk, the second boy wrapping both arms around another breast, as if to carry it off, neither boy suckling, both instead turned toward you, dreamy, sweetly sly, as if to chide you for interrupting their feeding, or as if they were plotting a good trick… Beautiful, those boys among the roses. Beautiful, the black wolf. But it was the breasts that held the eye, a double row of four black breasts, eight smooth breasts, each narrowing to a strict point, piercing sharp, exactly the shape of the ivory tooth of the shark."
Summer Past,"To Oscar Wilde



There was the summer. There 
     Warm hours of leaf-lipped song, 
     And dripping amber sweat. 
     O sweet to see 
The great trees condescend to cast a pearl 
Down to the myrtles; and the proud leaves curl 
     In ecstasy 

Fruit of a quest, despair. 
Smart of a sullen wrong. 
Where may they hide them yet? 
     One hour, yet one, 
To find the mossgod lurking in his nest, 
To see the naiads' floating hair, caressed 
     By fragrant sun- 

Beams. Softly lulled the eves 
The song-tired birds to sleep, 
That other things might tell 
     Their secrecies. 
The beetle humming neath the fallen leaves 
Deep in what hollow do the stern gods keep 
Their bitter silence? By what listening well 
     Where holy trees, 

Song-set, unfurl eternally the sheen 
     Of restless green?"
Coffee and Oranges,"The music on TV turned gloomy. Sharks,
she said, and sure enough. A blunt snout,
jumbled cemetery of teeth, and quick black
depthless eye thrashed the screen. Coffee
and oranges made the morning acidic.
She said, the cello is the instrument
of the inevitable. White clouds
of jasmine devoured a trellis. He said,
no, the cello is an instrument of caution.
And with that they splashed overboard into
the swells and chop and chum and his lust
for control took dominion everywhere,
like a shark, like he fucked, always either
much too much or nothing at all. He said
he'd make her a deal. If she could face
the mirror a hundred mornings straight and
say out loud she wanted one and mean it
she could have a child. That wasn't bad
enough. Six days later he came off in her
without a condom. And wanted to hug
and cry about it. Brought a warm washcloth.
Said she'd misunderstood. Was this
fate or warning? Punishment or praise?
She didn't even ask; she understood
he didn't understand the difference.
She idled in the Rite Aid parking lot,
adding the omen of the stiff kitten
near the dumpster to the omen of the goth girl
flashing past on her skateboard with a bright
pink bubble perched in her mouth. Called it
a draw. Tore up the prescription and drove
home to coffee, oranges, the inevitable
cello. A hundred mornings and no telling
on which the shark will or won't rip
her open, turn the bitter pith and grounds
of her insides out. The music might warn her
but the shark never will. She's gone. She's here."
"Summer Night, Riverside","In the wild soft summer darkness 
How many and many a night we two together 
Sat in the park and watched the Hudson 
Wearing her lights like golden spangles 
Glinting on black satin. 
The rail along the curving pathway 
Was low in a happy place to let us cross, 
And down the hill a tree that dripped with bloom 
Sheltered us, 
While your kisses and the flowers, 
Falling, falling, 
Tangled in my hair.... 

The frail white stars moved slowly over the sky. 

And now, far off 
In the fragrant darkness 
The tree is tremulous again with bloom 
For June comes back. 

To-night what girl 
Dreamily before her mirror shakes from her hair 
This year's blossoms, clinging to its coils?"
Shoal of Sharks,"""Oh, look at all the porpoise!"" someone shouted 
While passengers ran to snap their cameras; 
But what they leaned toward was a shoal of sharks 
Before us, moving like a floating island: 
A seething multitude of tails and fins 
Fleeing the fury of a hurricane 
Hundreds of miles away. They splashed and swarmed. 
Slashing the sea to threads of hissing foam 
Beneath us, tossing bellies to the sun. 
Staring into the blood pits of our eyes 
Ferocious for the flesh and stench of us. 
Lucky for us high on our high-tech ark 
Looking back on life's primeval broth 
At such perpetual and perfect kin."
Warm Summer Sun,"          after Robert Richardson

Warm summer sun,
    Shine kindly here,
Warm southern wind,
    Blow softly here.
Green sod above,
    Lie light, lie light.
Good night, dear heart,
    Good night, good night."
In Summer,"Oh, summer has clothed the earth
In a cloak from the loom of the sun!
And a mantle, too, of the skies' soft blue,
And a belt where the rivers run.

And now for the kiss of the wind,
And the touch of the air's soft hands,
With the rest from strife and the heat of life,
With the freedom of lakes and lands.

I envy the farmer's boy
Who sings as he follows the plow;
While the shining green of the young blades lean
To the breezes that cool his brow.

He sings to the dewy morn,
No thought of another's ear;
But the song he sings is a chant for kings
And the whole wide world to hear.

He sings of the joys of life,
Of the pleasures of work and rest,
From an o'erfull heart, without aim or art;
'T is a song of the merriest.

O ye who toil in the town,
And ye who moil in the mart,
Hear the artless song, and your faith made strong
Shall renew your joy of heart.

Oh, poor were the worth of the world
If never a song were heard,—
If the sting of grief had no relief,
And never a heart were stirred.

So, long as the streams run down,
And as long as the robins trill,
Let us taunt old Care with a merry air,
And sing in the face of ill."
Back Yard,"Shine on, O moon of summer.  
Shine to the leaves of grass, catalpa and oak,  
All silver under your rain to-night.  
  
An Italian boy is sending songs to you to-night from an accordion.  
A Polish boy is out with his best girl; they marry next month;
     to-night they are throwing you kisses.
  
An old man next door is dreaming over a sheen that sits in a
     cherry tree in his back yard.  
  
The clocks say I must go—I stay here sitting on the back porch drinking
     white thoughts you rain down.  
  
     Shine on, O moon,  
Shake out more and more silver changes. "
Idyll,"In the grey summer garden I shall find you   
With day-break and the morning hills behind you.   
There will be rain-wet roses; stir of wings;   
And down the wood a thrush that wakes and sings.   
Not from the past you'll come, but from that deep
Where beauty murmurs to the soul asleep:   
And I shall know the sense of life re-born   
From dreams into the mystery of morn   
Where gloom and brightness meet. And standing there   
Till that calm song is done, at last we'll share
The league-spread, quiring symphonies that are   
Joy in the world, and peace, and dawn’s one star."
Summer Song,"Wanderer moon
smiling a
faintly ironical smile
at this
brilliant, dew-moistened
summer morning,—
a detached
sleepily indifferent
smile, a
wanderer’s smile,—
if I should
buy a shirt
your color and
put on a necktie
sky-blue
where would they carry me?"
Ants and Sharks,"For A. B.


An ant devours a larva, in accord
with nature, and a child then eats the ant —
it burns on the tongue. Curiosity
always burns. On Paradise Beach in Goa,

a shark will eat the child, but when God sees,
he'll catch the shark, just as he grabs a rat,
a tigress, elephant. The poet in his room
will then eat God. He'll feed on everything.
He is a monster like a boar that bloats,
excretes. He feeds on paper. If you let
him in, he'll find your dreams, love's traces on
the sheets — he'll steal what's holy, masticate,

grow pasty flesh, poisonous fur. It's enough
to touch him or brush by on accident."
Spring Day [Bath],"The day is fresh-washed and fair, and there is a smell of tulips and narcissus in the air.
The sunshine pours in at the bath-room window and bores through the water in the bath-tub in lathes and planes of greenish-white. It cleaves the water into flaws like a jewel, and cracks it to bright light.
Little spots of sunshine lie on the surface of the water and dance, dance, and their reflections wobble deliciously over the ceiling; a stir of my finger sets them whirring, reeling. I move a foot and the planes of light in the water jar. I lie back and laugh, and let the green-white water, the sun-flawed beryl water, flow over me. The day is almost too bright to bear, the green water covers me from the too bright day. I will lie here awhile and play with the water and the sun spots. The sky is blue and high. A crow flaps by the window, and there is a whiff of tulips and narcissus in the air."
"For Once, Then, Something","Others taunt me with having knelt at well-curbs
Always wrong to the light, so never seeing
Deeper down in the well than where the water
Gives me back in a shining surface picture
Me myself in the summer heaven godlike
Looking out of a wreath of fern and cloud puffs.
Once, when trying with chin against a well-curb,
I discerned, as I thought, beyond the picture,
Through the picture, a something white, uncertain,
Something more of the depths—and then I lost it.
Water came to rebuke the too clear water.
One drop fell from a fern, and lo, a ripple
Shook whatever it was lay there at bottom,
Blurred it, blotted it out. What was that whiteness?
Truth? A pebble of quartz? For once, then, something."
"Untitled [There, by the crescent moon, the shark]","There, by the crescent moon, the shark
Has hid his head [beneath the wave]."
The Shark,"Captured! Along the beach those shouts reveal 
   The fisherman exultant victor! Hark! 
   The Karcharos, from out his crystalline, dark 
Blue lair by rud of flesh and lurking steel 
Bewrayed, hath ravined down with his last meal 
   Death as a gobbet. On the hot sand, stark, 
   He gasps and shudders agonizing. Mark! 
With horrible grin those bloody jaws appeal 
Unto his gloating murderers.—No more 
   Those serried ranks sextuple of fanged white 
Shall scare the shallows and appall the shore, 
   Never again wreak havoc and affright, 
Ranging the Gulf Stream, weltering in gore;— 
   Poor Shark! Man-eater! learn of Man, to fight."
The Sirens,"   The sea is lonely, the sea is dreary, 
The sea is restless and uneasy; 
Thou seekest quiet, thou art weary, 
Wandering thou knowest not whither;— 
Our little isle is green and breezy, 
Come and rest thee! Oh come hither, 
Come to this peaceful home of ours, 
      Where evermore 
The low west-wind creeps panting up the shore 
To be at rest among the flowers; 
Full of rest, the green moss lifts, 
   As the dark waves of the sea 
Draw in and out of rocky rifts, 
   Calling solemnly to thee 
With voices deep and hollow,— 
      ""To the shore 
   Follow! Oh, follow! 
   To be at rest forevermore! 
         Forevermore!"" 

Look how the gray old Ocean 
From the depth of his heart rejoices, 
Heaving with a gentle motion, 
When he hears our restful voices; 
List how he sings in an undertone, 
Chiming with our melody; 
And all sweet sounds of earth and air 
Melt into one low voice alone, 
That murmurs over the weary sea, 
And seems to sing from everywhere,— 
""Here mayst thou harbor peacefully, 
Here mayst thou rest from the aching oar; 
   Turn thy curvëd prow ashore, 
And in our green isle rest forevermore! 
         Forevermore!"" 
And Echo half wakes in the wooded hill, 
   And, to her heart so calm and deep, 
   Murmurs over in her sleep, 
Doubtfully pausing and murmuring still, 
         ""Evermore!"" 
      Thus, on Life's weary sea, 
      Heareth the marinere 
      Voices sweet, from far and near, 
      Ever singing low and clear, 
      Ever singing longingly. 

   It is not better here to be, 
Than to be toiling late and soon? 
In the dreary night to see 
Nothing but the blood-red moon 
Go up and down into the sea; 
Or, in the loneliness of day, 
   To see the still seals only 
Solemnly lift their faces gray, 
   Making it yet more lonely? 
Is it not better than to hear 
Only the sliding of the wave 
Beneath the plank, and feel so near 
A cold and lonely grave, 
A restless grave, where thou shalt lie 
Even in death unquietly? 
Look down beneath thy wave-worn bark, 
   Lean over the side and see 
The leaden eye of the sidelong shark
      Upturnëd patiently, 
   Ever waiting there for thee: 
Look down and see those shapeless forms, 
   Which ever keep their dreamless sleep 
   Far down within the gloomy deep, 
And only stir themselves in storms, 
Rising like islands from beneath, 
And snorting through the angry spray, 
As the frail vessel perisheth 
In the whirls of their unwieldy play; 
   Look down! Look down! 
Upon the seaweed, slimy and dark, 
That waves its arms so lank and brown, 
      Beckoning for thee! 
Look down beneath thy wave-worn bark 
      Into the cold depth of the sea! 
   Look down! Look down! 
      Thus, on Life's lonely sea, 
      Heareth the marinere 
      Voices sad, from far and near, 
      Ever singing full of fear, 
      Ever singing dreadfully. 

   Here all is pleasant as a dream; 
The wind scarce shaketh down the dew, 
The green grass floweth like a stream 
         Into the ocean's blue; 
            Listen! Oh, listen! 
Here is a gush of many streams, 
   A song of many birds, 
And every wish and longing seems 
Lulled to a numbered flow of words,— 
            Listen! Oh, listen! 
Here ever hum the golden bees 
Underneath full-blossomed trees, 
At once with glowing fruit and flowers crowned;— 
So smooth the sand, the yellow sand, 
That thy keel will not grate as it touches the land; 
All around with a slumberous sound, 
The singing waves slide up the strand, 
And there, where the smooth, wet pebbles be 
The waters gurgle longingly, 
As if they fain would seek the shore, 
To be at rest from the ceaseless roar, 
To be at rest forevermore,— 
         Forevermore. 
      Thus, on Life's gloomy sea, 
      Heareth the marinere 
      Voices sweet, from far and near, 
      Ever singing in his ear, 
      ""Here is rest and peace for thee!"""
The Ripple Effect,"The sleepy shark rolls from bed at the sound of the bell: the fisherman's foot ringing in the water. On the pier a young girl purchases a dried apricot from a vendor and rolls its wrinkled skin over her tongue before biting down. Behind tightly drawn curtains, the boy who might have grown up to be her great love (or grocer) succumbs to his illness and orphans his parents, as the shark draws behind a curtain of foam. The girl, grown tired of waiting for her father, disappears into the crowded streets of the village as a bell ringing from the marketplace wakes the sleeping fisherman just in time to reel in his apricot. The young boy watching from the pier bites his tongue at the sight of the wrinkled skin. Succumbing to his illness, he runs off to the grocer as if to his lover. The young girl, running late for dinner, stops off at the marketplace on her way home. She purchases a shark from the vendor and leads it home through the crowded streets of the village to meet her parents. The girl is an orphan but it doesn't matter. There are wedding bells ringing in her ears. They're in love."
Seal Lullaby,"Oh! hush thee, my baby, the night is behind us, 
   And black are the waters that sparkled so green. 
The moon, o'er the combers, looks downward to find us 
   At rest in the hollows that rustle between. 
Where billow meets billow, there soft be thy pillow; 
   Ah, weary wee flipperling, curl at thy ease! 
The storm shall not wake thee, nor shark overtake thee, 
   Asleep in the arms of the slow-swinging seas. "
Untitled [You mustn't swim till you're six weeks old],"You mustn't swim till you're six weeks old, 
Or your head will be sunk by your heels; 
And summer gales and Killer Whales 
   Are bad for baby seals. 
Are bad for baby seals, dear rat, 
   As bad as bad can be. 
But splash and grow strong, 
And you can't be wrong, 
   Child of the Open Sea!"
Haunted Seas,"A gleaming glassy ocean
  Under a sky of grey;
A tide that dreams of motion,
  Or moves, as the dead may;
A bird that dips and wavers
  Over lone waters round,
Then with a cry that quavers
  Is gone—a spectral sound.
The brown sad sea-weed drifting
  Far from the land, and lost;
The faint warm fog unlifting,
  The derelict long tossed,
But now at rest—though haunted
  By the death-scenting shark,
Whose prey no more undaunted
  Slips from it, spent and stark."
Submarine Mountains,"Under the sea, which is their sky, they rise
   To watery altitudes as vast as those
   Of far Himalayan peaks impent in snows
   And veils of cloud and sacred deep repose.
Under the sea, their flowing firmament,
   More dark than any ray of sun can pierce,
   The earthquake thrust them up with mighty tierce
And left them to be seen but by the eyes
Of awed imagination inward bent.
Their vegetation is the viscid ooze,
   Whose mysteries are past belief or thought.
   Creation seems around them devil-wrought,
   Or by some cosmic urgence gone distraught.
Adown their precipices chill and dense
   With the dank midnight creep or crawl or climb
   Such tentacled and eyeless things of slime,
Such monster shapes as tempt us to accuse
Life of a miscreative impotence.
About their peaks the shark, their eagle, floats,
   In the thick azure far beneath the air,
  Or downward sweeps upon what prey may dare
   Set forth from any silent weedy lair.
But one desire on all their slopes is found,
   Desire of food, the awful hunger strife,
   Yet here, it may be, was begun our life,
Here all the dreams on which our vision dotes
In unevolved obscurity were bound.
Too strange it is, too terrible! And yet
   It matters not how we were wrought or whence
   Life came to us with all its throb intense,
   If in it is a Godly Immanence.
It matters not,—if haply we are more
   Than creatures half-conceived by a blind force
   That sweeps the universe in a chance course:
For only in Unmeaning Might is met
The intolerable thought none can ignore."
