Poem Name,Poem Content
Another Day,"It should be difficult,
always difficult, rising
from bed each morning,
against gravity, against
dreams, which weigh
like the forgotten names
of remembered faces.
But some days it’s
easy, nothing, to rise,
to feed, to work, to
commit the small graces
that add up to love,
to family, to memory,
finally to life, or
what one would choose
to remember of it, not
those other leaden
mornings when sleep
is so far preferable
to pulling over one’s
head the wet shirt
of one’s identity again,
the self one had been
honing or fleeing
all these years,
one’s fine, blessed
self, one’s only,
which another day fills."
What I Mean When I Say Harmony (I),"Dear Boy: Be the muscle,
make music to the bone—risk
that mercurial measure
of contact. There are those
who touch a body and leave it
graceful:      be that kind
of wonder in the dark.      And if I ever
catch you confusing
a pulse for a path      or a bridge
to beat loneliness, your blood
will be the object of discussion—:
I will ask to see it back,
if only to know the shared sinew,
if only to relight your blessing,
if only to rekindle the song
carried in your hands."
3:16 [For],"For
who hands o-
ver their on-
ly begot-
ten any-
thing to this
white-teethed world
if god so
loved      I nev-
er knew him"
Prayer with Miscarriage / Grant Us the Ruined Grounds,"Dear Boy: It is true: You took two tries
to get here—for your mother and me
to calyx together a body bold
enough to carry the grace of you. Amen.
So forgive us if we still bow inside
the garden of your miscarried becoming—:

grant us the ruined grounds of the first prayer
fiercer than our cleaved breathing. How could we
rush to rinse the word loss from our de-parented mouths?
Remember this: we surrendered a new name
for everything to the tender hour at our chest.
Nothing blooms in the old field of maybe. No sound

flowers above please. But we endure what’s not delivered
from the impressions planted by our knees. Amen."
Everything That Ever Was,"Like a wide wake, rippling
Infinitely into the distance, everything
That ever was still is, somewhere,
Floating near the surface, nursing
Its hunger for you and me
And the now we’ve named
And made a place of.
Like groundswell sometimes
It surges up, claiming a little piece
Of where we stand.
Like the wind the rains ride in on,
It sweeps across the leaves,
Pushing in past the windows
We didn’t slam quickly enough.
Dark water it will take days to drain.
It surprised us last night in my sleep.
Brought food, a gift. Stood squarely
There between us, while your eyes
Danced toward mine, and my hands
Sat working a thread in my lap.
Up close, it was so thin. And when finally
You reached for me, it backed away,
Bereft, but not vanquished, Today,
Whatever it was seems slight, a trail
Of cloud rising up like smoke.
And the trees that watch as I write
Sway in the breeze, as if all that stirs
Under the soil is a little tickle of knowledge
The great blind roots will tease through
And push eventually past."
In Brazil,"for Adélia Prado
Poets swagger up and down the shore, I’ll bet,
Wagging their hips in time to the raucous tide.
They tip back their heads and life sears a path
Down the throat. At night they dance, don’t they,
Across tiles that might as well be glass, or ice.
And if they don’t want to spend the evening alone,
They don’t. And if they want to wear snow-angels
Into the sheets of some big empty bed, that’s
What they do, until a dark form takes shape
On the ceiling overhead. Then they put on a robe
And kick around looking for some slippers.
When the poem finally arrives, it grins
And watches back with wide credulous eyes."
An Old Story,"We were made to understand it would be
Terrible. Every small want, every niggling urge,
Every hate swollen to a kind of epic wind.
Livid, the land, and ravaged, like a rageful
Dream. The worst in us having taken over
And broken the rest utterly down.
                                                               A long age
Passed. When at last we knew how little
Would survive us—how little we had mended
Or built that was not now lost—something
Large and old awoke. And then our singing
Brought on a different manner of weather.
Then animals long believed gone crept down
From trees. We took new stock of one another.
We wept to be reminded of such color."
Ghazal,"The sky is a dry pitiless white. The wide rows stretch on into death.
Like famished birds, my hands strip each stalk of its stolen crop: our name.
History is a ship forever setting sail. On either shore: mountains of men,
Oceans of bone, an engine whose teeth shred all that is not our name.
Can you imagine what will sound from us, what we’ll rend and claim
When we find ourselves alone with all we’ve ever sought: our name?
Or perhaps what we seek lives outside of speech, like a tribe of goats
On a mountain above a lake, whose hooves nick away at rock. Our name
Is blown from tree to tree, scattered by the breeze. Who am I to say what,
In that marriage, is lost? For all I know, the grass has caught our name.
Having risen from moan to growl, growl to a hound’s low bray,
The voices catch. No priest, no sinner has yet been taught our name.
Will it thunder up, the call of time? Or lie quiet as bedrock beneath
Our feet? Our name our name our name our fraught, fraught name."
Born of Driftwood,"On the Outer Banks in the early 1900s, a migratory sand dune, several stories high, engulfed the small fishing village of Seagull. Two churches, the post office, thirty-five homes, and the one-room schoolhouse were consumed by the dune.
 Teacher is building a shack of driftwood, building it on the far shore. We watch from the schoolhouse windows, taking turns with her old silver binoculars. She gathers all manner of driftwood into her apron and sometimes passes by the beach in front of the school but does not turn her face to us.
*
Born of driftwood endowed with breath we are—began that old story Teacher had to close her eyes to tell. She spreads the wood to dry and eats nothing and takes not a drink but smokes her pipe. Eyes dry as opals and the sand and wind drying her from the inside out—petrified, as Teacher would say. Sister says her bones are anyway filling with sand.
*
Where is the lighthouse keeper? The light is out. There had been no beating it to the boats, no crowded bridge. Sister says at the tip of this spit of an island a wave of sand has begun its slow roll down through the land, a tidal wave of sand swallowing the trees right up to the grapevines that hang from the top branches, swallowing the barns and the cows sleeping in them, their nostrils choked with sand—sand-killed, as Sister would say. A tidal wave of sand never crashing toward us and no stopping it as long as the hot wind does blow.
*
And so each night the ghost crabs swarm down the whole shore, we hear the claws and shells scuttling over each other, and do they bother Teacher? And moths beat like birds against the schoolhouse windows. Morning comes and Sister pulls the rope, the bell clangs above us but not to wake Teacher who is already neck high in her cocoon of driftwood and weaving more on.
*
Mosquitoes the only weather thick most mornings with the sun and we keep the windows closed. Clouds of mosquitoes like ghosts work our little patch of garden. They never bothered with Teacher on our old walks by the marsh passage—her being made of smoke but smokeless—she is, then winking, walking backward to face the line of us through the water grasses though our legs be already welted with bites.
*
We were waiting for Teacher to harvest the school-yard garden. We all sunk the seeds in the spring and now so long without rain the melons rot on the vines, sunken, sucked looking. GOOD FOLKS IS SCARCE TAKE CARE OF ME—the sign we painted in the middle of the garden hanging by one nail.
*
The buoys gong in the rainless sun-blown squalls. Our books are brittle and everything is so dry. The map of this island curls on the wall. And turning to tinder the pictures of the flora—bald cypress, sweet pepperbush, yaupon, cordgrass, switchgrass, blue-eyed grass.
*
Teacher will lay us all down one by one limp like just-hatched birds in her nest of driftwood but I don’t tell Sister.
*
Sister spends her days drawing the growing sand wave on the chalkboard. She says it is now entering the island’s graveyard the laurel all withered. And the graves being but sand-filled will be gathered up, the coffin tops will dry and crack and pop their nails. Where once was only the shade of oaks and cedars.
*
At night the slowest breaking of glass, ever closer, pane by pane the wave swallows the homesteads. Our ears are licked by the heat. The ocean grows smaller and farther from us. Teacher must walk farther each day down to the wrack line.
*
The windows of the schoolhouse grow cloudy with moth ash. We wait. We have shed all manner of clothing. We grow light, waterless in the slow trough of the sand wave. Bleached as bone, Sister says. Bones light as kites.
*
It towers at the edge of the school yard, the tall pines crack. No stopping it as long as the hot wind does blow. Burning, but smokeless, smokeless. We can hardly hear the surf, so far has the ocean left us. Teacher will row to us from across the sand in her boat of driftwood. She will gather us in her apron and lay us down curled inside the hull. The sea far away now, emptying itself wave by wave of this white wood."
"Dear Henry,","Henry Thoreau who has been at his fathers since the death of his brother was ill & threatened with lockjaw! his brothers disease.
—Ralph Waldo Emerson
  Like Achilles smearing his face with soot,
shearing his hair at the news of Patroclus’s death,
you, too, took a step to the world of the dead
when your brother died. Bewildered,
your jaw and limbs stiffened with his.
Then it ended—like floodwaters, it subsided.
You were alive. His memory, a bright
vein of quartz looping through granite,
a glinting diagonal, unsullied and intact
within you. Oblique, flashing—
you leapt
the Emersons’ back stairs, two at a time,
rat-a-tat of a stick on a railing, children
like capes in your wake, you found the first
huckleberries, tamed the woodchuck. Borrowed
the ax, built the cabin, played your brother’s flute.
You drew the oars, then let them go.
Dear invisible, dear true,
with every endeavor, you held him close.
You swallowed the long winter—
and his lost vigor flew through you."
Yogi,"hat tip to Mark Zanger
 “Yogi Berra was a great bad ball hitter; even if he had to golf or tomahawk, he was clutch.” The balls I hit are all bad that’s why I hit them. That’s where anger turns into beauty. They say there are no bad dogs but they are mostly dog trainers in their pride. Pride and shame are two ends of the same bat. Shame makes every bad ball your fault. That’s where Yogi comes in, the best Yankee philosopher since Emerson, the Buddha squatting behind every batter. He observes the violence of the perfect pitch, the smack in the deep pocket of his fat glove. Thanks to Yogi there are no bad restaurants, no bad decisions, no bad balls. When you come to a fork in the road, take it. Maybe a scratch single, a dribbler to the left, a ball just out of reach of a diving glove, Yogi motoring to first. He came back as a huge gentle black dog who takes the bite out of every bark. Soon all the neighbor dogs are following Yogi to the restaurant no one goes to anymore."
The Living Hive,"for Jordan Bantuelle, keeper of the urban farm
 You have seen a bee face up close. The verbs fell away, the sky tore strips of wax paper. You heard the thrill of the bees, you felt the stings. Through the metal hexes of fence, your fingers caught. Sleeping, you hurtled in a Beethoven surge. The geometry of winter: an angle of dead bees. The secret honey in the cells of six. The smell of honey heals all wounds. White wax kisses them, seals. Still you hurt underneath. The stars really do have sharps. The sky black as bees’ eyes. You go on unforgiven. Hungry for honey, hungry for balm, hungry for wings."
To the New Journal," after W. S. Merwin
  Let’s just listen—  
 before the spent words and the hidden nests
of sentences begin, before the musical count
 of vowels and consonants, the ink
 not yet slippery with wild grief
or souped-up grandeur.
 I wish to arrange you—
 with a few half-formed couplets—
inquiries without answers.
 But what can we do? These mountains are still
 young and rising, I write. Yet,
even the fields call to an orchestra of stars.
 Even the birds sing to-do lists."
Adventures in Long Island: The Helpless Detectives,"The man who throws women off the Whitestone Bridge,
delighting in how they splatter like water balloons,
has memorized every word Milton ever wrote.
Later, he feeds blue jays oily black seeds
and drinks oily black coffee,
watching children twirl on their swings and
build castles in a sandbox
cats piss in.
 We spend the day filling notebooks,
dusting for prints,
but no one really expects us to solve anything.
On the evening news we admit we’re of no help at all
and hope by saying so we offer some consolation.
We do wonder, though, what those parents think their
children smell like when they go off to school and who it was
brought death into the world and all our woe."
Afternoons at the Lake,"I would rather be trapped in an attic with rats than play Monopoly
all the afternoons it takes to lose the last of my money to the already 

superrich 1 percent grandchild, to line up cheap green houses
on my low-rent Baltic and Mediterranean Avenues in a futile attempt

to collect enough to survive the next round of rent on Boardwalk
or Park Place, to feel pitiful gratitude when I Receive for Services

twenty-five dollars. Everything will be gone, save the smallest
denominations, the Asian crayfish will overrun the native,

the autumn olive will proliferate, the tallest thing will grow taller,
will be layered with gold, will turn to gold, will harden its gold heart.

It will squander, jet, pocket, dole, win past wanting to win, dig
the mine shaft, the ore, eat up the hillside, the birds, the whales,

crack the foundations of houses, force the defaulters into the street.
Dice will land as they will, will cause the tiny car to bounce

happily from St. James Place to Indiana Avenue, a galaxy of gobble,
will enable the placement of flamboyant hotels on the coast

where waters wash with exquisite music shoreward, all of it owned
by the God who dwells inside the winning, who has not said

otherwise yet, who owns Free Parking and Jail, who owns the treeless
board, the classy neighborhoods as well as the ones with the rats

and smashed-out windows, the murderous scrawl of languages
on walls, the smiling God holding the center with top hat and cane,

as I at last step out on the dock with my coffee and say to myself
the lines where Keats rhymes “think” with “nothingness do sink.”"
Genesis,"Like any mother I lived for my children. Bone of my bones, gave them my body as house, gave them my house as home. I was fruitful. I multiplied. Nothing was ever my own and I called this sacrifice, devotion. What I called them became their names. Some grew and some did not. Some were angry and some were not. Some murdered, some tended the flocks, some built boats to escape the flood. Some built towers into the sky. Some became pillars of salt. I fed them by the sweat of my brow. Some needed more than I could give them, though I saved only thorns and thistles for myself. God was a voice in the sky with no tree to burn. God was a shower of burning sulfur, a snake winding through the dirt. If I had a moment to spare, I might have bent to hear what he was saying."
Another Way with Wang Wei,"No emptiness around here: across the street

     a backhoe clanking, beeping, the next-door neighbor’s

seven dogs at it again, shrill yaps mingled

     with baritone yowlings, 747s thundering overhead, and

you’re upstairs in your study, too far for me

     to hear your voice, but later, tonight, you’ll come down

and speak in your gentle tenor, and all

     other sounds will fade—as far as Wang Wei’s mountain."
After Reading Baudelaire,"With sky a tight-fitting cast-iron lid,
       humidity and temp ninety-eight, rain stalled
over the next county, I listen to Edith
       Piaf ’s “Non, je ne regrette rien,” her raunchy,
chutzpah-laden contralto almost
       convincing me she actually has no regrets,
though I sure do, have never eased
       the ache of leaving my baby boy with sitters
so I could keep on with grad school,
       how some nights I’d come home to a bundle
of shuddering sobs till I held him
       and nursed him, but now of course he’s grown,
a solid forty-one, and I’m proud as
       any proud mom can be, yet I can’t shake free
of those tangling webs, while I know
       the spleen isn’t what Baudelaire and his cronies
thought, rather a neighbor of the stomach
       churning out antibodies, blasting worn-out red
blood cells, not a seat of down-in
       the-mouthness and foul temper as the ancient
physicians believed, so maybe I’m just
       cleaning away forty-plus years of regret, because
I’d sure like to sing along with Piaf
       that I regret nothing, and, after all, I wasn’t as
bad as other mothers I’ve read about,
       even Martha Sharp, who during the SS Nazi
years left her own offspring for months
       at a time to rescue Jewish kids and bring them
to the U.S., saving them from Auschwitz
       and Treblinka, saintly to be sure, but I wouldn’t
blame her children for feeling some
       pretty sour spleen about a mom’s not being there
to hug them for winning archery medals
      at summer camp or battling measles or bronchitis,
so I turn again to Piaf with her feisty
      chanson “Milord,” in awe that, decades after
a girlhood in her grandmother’s brothel,
      this “Little Sparrow” is even now clearing my
gloom, the way currents of rain end
      a drought, the way milk lets down from a breast."
Starlings,"The starlings choose one piece of sky above the river
      and pour themselves in. Like a thousand arrows 
              pointing in unison one way, then another. That bit of blue
      doesn’t belong to them, and they don’t belong to the sky,
or to the earth. Isn’t that what you’ve been taught—nothing is ours?
      Haven’t you learned to keep the loosest possible hold?
              The small portion of sky boils with birds.
       Near the river’s edge, one birch has a knot so much
like an eye, you think it sees you. But of course it doesn’t."
"Poem Beginning with a Line from It’s the Great Pumpkin, Charlie Brown","Just look—nothing but sincerity 
as far as the eye can see—
the way the changed leaves,
flapping their yellow underbellies
in the wind, glitter. The tree
looks sequined wherever
the sun touches. Does anyone
not see it? Driving by a field
of spray-painted sheep, I think
the world is not all changed.
The air still ruffles wool
the way a mother’s hand
busies itself lovingly in the hair
of her small boy. The sun
lifts itself up, grows heavy
treading there, then lets itself
off the hook. Just look at it
leaving—the sky a tigereye
banded five kinds of gold
and bronze—and the sequin tree
shaking its spangles like a girl
on the high school drill team,
nothing but sincerity. It glitters
whether we’re looking or not."
Perennials,"Let us praise the ghost gardens
of Gary, Detroit, Toledo—abandoned
lots where perennials wake
in competent dirt and frame the absence
of a house. You can hear
the sound of wind, which isn’t
wind at all, but leaves touching.
Wind itself can’t speak. It needs another
to chime against, knock around.
Again and again the wind finds its tongue,
but its tongue lives outside
of its rusted mouth. Forget the wind.
Let us instead praise meadow and ruin,
weeds and wildflowers seeding
years later. Let us praise the girl
who lives in what they call
a transitional neighborhood—
another way of saying not dead?
Or risen from it? Before running
full speed through the sprinkler’s arc,
she tells her mother, who kneels
in the garden: Pretend I’m racing
someone else. Pretend I’m winning."
"Just Anybody, or Poem against the Crumbling of the Republic","Old friend,
stuck in that small town,
we tried every way we could
to kill ourselves. 
 That night down on the river,
that night I lost you?
 That was a stupid night.
 I think about it all the time.
 We’d already sunk the front wheels
of your three-on-the-tree Impala
in the cow shit & mud.
 Around the fire
I didn’t know half the faces.
 You gnashed a palmful of pills.
You took off your shirt.
 I didn’t want to ride with just anybody.
 Old friend,
where did you go? I circled the flames,
banged on every back window.
 Later, swaying at the water’s edge,
I started tossing rocks,
winging them hard.
 I was hoping in the dark
I’d hit you."
Follies of 1936,"Asheville, North Carolina
  It would be hours before housekeeping
came and found Scott in the bathroom,
his pajama bottoms somewhere
under him, his upper half in a body cast
from when he broke his right shoulder
a few weeks earlier in a high dive
intended to impress Zelda,
and which he realized, halfway down,
was a terrible idea, especially later
as he sat in the hospital and watched
one arm being set above his head
in a sort of showy backstroke that now
prevented him from doing
the simplest of tasks. He knew there
was enough time to think of a funny,
plausible story as to why he had fallen,
time to write long letters in his head
to Scottie, Zelda, and Max, and describe
the stylish window the doctor made
around his abdomen so that Scott
could reach inside with wire
of various lengths and relieve the itching
when it grew too warm, time to recall
a late-spring party he attended
in Paris, when it seemed like everyone
he met that night had handed him
their calling card. The next day
he counted them after emptying out
every pocket, then made a display
on the hotel bed to amuse his daughter,
who was five and seemed intrigued
by the calligraphy and the occasional
handwritten message, and who enjoyed,
as even he did, the feel of raised letters
and small enameled surfaces,
and as he watched her, he played
with the notion of starting his own
collection of cards, the way others saved
cigar bands or French stamps. And now,
lying on the cold, wet bathroom floor,
he wished he could count them again."
How Ella Knows,"Ella’s hands know she’s alive today.
Her piano is drenched in sunlight,
 and she spends the morning coaxing hums
from its belly. She has made a pet of the wind,
 and she lets it in through the screen door, feeds it
dried blooms from a rhododendron.
 She thinks about all the mirrors in the houses
on her block. Then she crosses the street
 to her neighbor’s yellow door, peers
through the mail slot. It’s dark in there,
 and all she sees is a stack
of blue plates on a table. Where
 are the secret drawers filled with cigarettes
and diaries? Where are the boxes of pliers
 and hammers, the screws flexing
their tiny shoulders? The needles and gum?
 When a spider drifts up toward the ceiling,
the afternoon stops moving. Ella stares
 for a long time. Then she blinks,
and the leaves go back to sizzling."
"Nothing to Do with Us, or Poem against the Crumbling of the Republic","Old friend,
are we there yet? 

You sat with me once,
outside a dirty burger joint,
a hard light at the windows.

It was just about
the ass crack of the afternoon,

mountains in the distance,

& I’d played a trick on you,
or you’d played a trick on me,

& the highway
was a home to comings & goings,
nothing to do with us.

We had hours yet to drive.

Old friend,
how long should we sit here,
breathing dust & gasoline,

watching clouds gut themselves
on the pines?"
After Party,"The Hello Kitty piñata’s head
swings from the pepper tree—
a sweet decapitation. Glitter
across the rental table & pink
paper flowers wilt in the succulents.
This is the stale beer & cigarettes
of seven-year-olds. “My fluffy puppy
is so soft” still means “my fluffy
puppy is so soft.” I’m seducing
my wife the way good men
of my generation do, by rinsing
blue & red sticky plates & taking out
heavy cake trash. I’m celebrating
their lack of cool. No fights
over girls or boys to save face,
just face paint, just little
leopards everywhere."
Sayre Family Letters,"It might have been that haunted cellar
her sister Rosalind dared her to go
down into and Zelda didn’t think twice
about exploring, or it could have been
out back in a shed like the one where
she began storing her paintings
after Mrs. Sayre claimed she tripped
over a stack of them, and then spent
the afternoon on the front porch
with one leg resting on a sofa pillow.
By the time her baby learned to read,
the shoebox of letters was nowhere
to be found, and no one in the family
could say where they went, but Zelda
remembered them tied by thread
in small bundles; she put each one
to her ear, and thumbed it like money.
We’re all here, the first stack told her.
We’ll miss you, whispered the last."
Loud Outs," No one lofts a loud out
             to the left field 

fencing with its ads
             for Meacham’s Auto

and McClintock Paints.
             There’s no bravado

at the plate at all.
             No southpaw deals

his slider for a strike
             no one appeals,

since no one lent
             the anthem her vibrato.

This afternoon the high,
             off-tune legato

in the stands was only
             wind on steel.

But even though the team’s
             due back in town

tomorrow evening,
             though a storm is spinning

this way now, and though
             the world’s beginning

to dissolve in dust purled
             off the mound,

a patience rallies
             as the dark spills down

another rapture
             into extra innings."
Ella’s Plan,"She’ll hold her hand out a window
on a June day, snatch a chubby fistful of air,
clutch it all night beneath her sheets. 

Out of a dream of flight she’ll emerge,
vast as a yard of clover, and fall like a comforter
over the neighborhood. Then she’ll shimmer

like a maple in the wind. You might catch a whiff
of pine-sweet air—that’s her hair—but she’ll never
let you look right at her. She’ll dart in your periphery,

quick as a dining room mouse. Dusk,
she’ll gobble her handful of breeze, and puff
upward in pieces, into the hot-pink west."
"Broken Retablo for Being on My Back, My Feet Bare & in the Air","                                  Caliche. Great bird, woodsmoke, needle. Snake, owl. Nopal vibration.

Almost every day 
      of my life 
I have wanted 

to be filled. 

By something: 
a great bird, woodsmoke, 
     wild laughters, 

an untethered

tongue. 
When I’m on my back, 
            any yell 
can be a needle, 

any breath 
    works as thread. 

On asphalt 
     or caliche, 

in dirt, 
my feet bare their crooked 
          hymns: 

hoping to be entered. 

I don’t own words 
           for every sound 

I feel. 
I don’t own words 
for breath 

I stuff back into my body 

after loving 
      & not being loved. 

but Who isn’t
in love with at least one
seam, a sound:
    one vibration

of this world?

Ask any bolus of owls,
     ask víboras.

Ask the nopales
      of certainty
& joy. 

But who owns 
      any certainty, really?
Any word?

& who still speaks
      the languages

of víboras & caliche,

& who will reteach my body
that language

      of great birds & nopal?"
This Sunday in Ordinary Time,"The swollen season gives birth to another
police procedural, but who doesn’t love
a good detective? A dead fall. A heater, angry to be
awoken, burps up the summer’s
burnt dust in my face. Before her cremation, the family swore
they’d removed Nana’s wedding band, but all pockets
turned up empty afterwards. It’s a miracle
the ring hadn’t been lost sooner, dancing
from finger to finger as her body’s bones
made themselves known like a barn caving
in a beam at a time. Infection spreads
like fire across a small town. I’m passing through
Logansport today, this Sunday in Ordinary
Time. Barreling forward, forty-eight
in a thirty to make Mass, when Mama
says, why all this hurried
death in your poetry? Bells
at noon. I daydream of picking
open a tabernacle with a wiry
hair from my beard & a hairline
sliver of silver to gorge on
my crisp God, half-hoping Christ
tries to intercede. The Bible tells
me: “anyone who does evil
hates the light,” & no matter how brightly
I bite back, the Bible
never changes its mind. Lord, help me to discern
the difference between
persistence & insistence, indulgence
& rigor in every laugh, & the two
chords my clavicles ring when plucked. Help me
grin through their high pitch twangs, the way a good father
listens to his child learn to play the violin. I’m still learning
to pick up my feet when I walk, stumbling less
through names of famous
philosophers at smart parties & it’s Spring before
anyone’s ready & I’m wondering how to build
a case against the bees plotting to ball 
their queen to death without becoming
a fanatic of my own. A death at the legs of
so many lovers seems a difficult death
to explain to children & this: if a button breaks 
your fall, it doesn’t make it luckier than other buttons. 
Listen: squint & it sings
of simple addition. A kernel 
cooked in its own slick. & you,
dear dear, forgive me when I take you for steak
& say nothing after a second Sazerac, after you 
unwittingly spread
horseradish on your bread 
instead of butter."
Workshop,"The pale sound of jilgueros trilling in the jungle.
Abuelo rocks in his chair and maps the birds
in his head, practiced in the geometry of sound.
 
My uncle stokes the cabin’s ironblack stove
with a short rod. The flames that come are his
loves. I cook—chile panameño, coconut milk—
 
a recipe I’d wanted to try. Abuelo eats,
suppresses the color that builds in his cheek.
To him the chile is a flash of snake in the mud.
 
He asks for plain rice, beans. Tío hugs his father,
kneels in front of the fire, whispers away the dying
of his little flames. We soak rice until
 
the water clouds. On the television, a fiesta…
 
The person I am showing the poem to
stops reading. He questions the TV,
circles it with a felt pen. “This feels so
 
out of place in a jungle to me. Can you
explain to the reader why it’s there?”
For a moment, I can’t believe. 

You don’t think we have 1930s technology?
The poem was trying to talk about stereotype,
gentleness instead of violence for once.
 
But now I should fill the little room
of my sonnet explaining how we own a TV?
A shame, because I had a great last line—
 
there was a parade in it, and a dancing
horse like you wouldn’t believe."
There Is a Devil Inside Me,"           —After Ana Mendieta
 
Did you carry around the matin star? Did you hold
forest-fire in one hand? Would you wake to radiate,
shimmer, gleam lucero-light? Through the morning
 
would you measure the wingspan of an idea taking off—
& by night would you read by the light of your own torso?
 
Did you hear through the curtains a voice, through folds &
folds of fabric a lowdown voice—How are you fallen
from—How are you cut down to the ground?

                                                *

Would gunpowder flash up in the other hand?
Were you the most beautiful of them—the most beauty,
full bew, teful, bu wtie, full be out, i full, btfl?
 
Did the sky flutter & flower like bridal
shrouds? Did a dog rise in the East in it?
Did a wolf set in the West? Were they a thirsty pair?
 
And was there a meadow? How many flowers to pick?
And when no flowers, were you gathering bone chips
& feathers & mud? Was music a circle that spun?
 
                                                *

Did you spin it in reverse? Was your singing a rushlight,
pyre light, a conflagration of dragonflies rushing out
from your fire-throat? Did you lie down in the snow?
 
Did it soften & thaw into a pool of your shape? 
Did you whisper to the graven thing, whisper a many
 
lowdown phrase: How are you fallen               my btfl? 
 
Would they trek closer, the animals? A grand iridium
thirst, each arriving with their soft velour
mouths to drink your silhouette? "
Gloria,"In the late eighties, in the middle
              of middle school we break from studying our ancestors,
pass on the Phoenicians for a while, leave the terraced fields
 
of Canaan and the hanging gardens of Babylon
              for European History. Miss Magda
is our guide and she contextualizes
 
the continent, intertwines it with our own lives, the shapes
              of our maps, the narrowing of our family names. She has
no patience for girls who are charmed by France,
 
even though a veil of Chanel No 5 unfurls
              over our heads as she enters the room, nor for adults
who praise London’s museums. She narrates
 
a list of our possessions housed there. Miss Magda speaks
              many languages: the queen’s English, impeccable
French, some Greek, maybe others? Her Arabic
 
an elegant Cairene, her eyeliner distinctly Cleopatran. She speaks
               مش فارقة معها her mind, she names conquerors, and the servile
regimes they birthed. She liberates the word احتلال
 
from its quotidian presentation, locates our current colonizers
              on a continuum of violence, sends us asking
our grandparents for stories. She enacts her name
 
as she towers over our desks and asks rhetorical questions
               كثر خير العرب  who translated Aristotle? Who filled
       libraries
with books that would later make الرينيساس بتاعهم  possible?
 
In the middle of middle school we are devotees
              of American pop songs, they trickle into our lives
 months after they top the charts, our childhoods are museums
 
housing the no-longer hits of the Reagan era. Miss Magda’s
              class coincides with our Laura Branigan phase.
Miss Magda barely tolerates our tastes. When she cannot find
 
a way to escape playground duty and we are perfecting
              our hair flips, passing the Walkman around and singing
 “Gloria,” she raises a perfect eyebrow and turns toward us
 
and I think maybe even smiles. In class, ever the historian,
              she remarks على فكرة that’s originally an Italian song.
 و كانت مش بطالة بس خربوها الأمريكان"
Becoming Ghost,"I stand behind a one-way mirror.
My father sits in a room
interrogating himself. Bright bulb
shining like the idea
of a daughter.
 
—
 
It looked just like the real
thing. The helicopters, the fields,
the smoke which rose in colors,
the bullets blank, but too real.
Coppola yells Action and we
drag slowly across the back
of the screen, miniature
prisoners of war to Robert Duvall’s
broad, naked chest.
What you’ll never see
written into the credits
are our names.
 
—
 
Ghost of a daughter:
specter, spectator, from a future
we can only dream of. We never
dreamt that one day, you’d be
my age and too bitter
to talk to me. I who gave
every peso to your mother,
who sewed coins into the linings
of my pockets, so that you could eat
enough food and grow taller than
either one of us. I am asking you
to look me in the face and say Father.
I am asking you to see me.
 
—
 
Morning yawns and today,
my father has deleted a daughter, today,
he’s blessed with two sons
who take after his fire and quicksilver.
Today he may be haunted by the grip
of a friend who died in his arms,
but not the scent of a baby girl
he held 37 years ago. Women,
he says, and spits out a phlegm-
colored ghost. There is plasm,
he says, and shrugs–– and then,
there is ectoplasm. What is a father
who has two sons? Happy,
he replies with a toothpick pressed
between his thumb and forefinger. Happy,
he says, looking into the mirror
and seeing no reflection."
Tribute,"This wasn’t the first time or the last,
wasn’t the first time we thought of stone or the sparked and flushed light.
The flood was an afterthought of the river and the river of a greater crime.
This was when names arrived through a polish of rainwater.
Names are that which we give to what we otherwise forget, which is why I don’t work for memory.
That’s one thing and not the other.
I do love your name—how, when I realize the windows are best left open, it rolls out like thunder.
The small flood on the sill, too, is an afterthought, but like the river it forgets to end up in our mouths.
Mouths that keep rivers under the tongue like rumor.
Mouths that sing tribute to storms.
And though it’s not the first time, the sill swells in moist air.
And because I don’t know the intricacies of a dovetail, it won’t be the last, the last being a tribute to the labor of clouds in dry season.
This was when we first lay down in advancement.
This was when we skipped stones over tongues of the river.
            This was when.
In labor, a brief river precedes the child.
Through the radio, the siren hums out a rumor of flood.
It’s a story I’d rather not tell."
Reservoirs,"The apple was not an apple when the rains came
The grave spurned the groundskeeper’s shovel when the rains came
No sacrament    no scripture        There were no reservoirs
save an ark beneath the steeple when the rains came
First the river wouldn’t fill             Then the valley’s hills
rose like the back of a camel when the rains came
The piano pursed its mouth of strings      The tenor kissed
his weathered hymnal when the rains came
There was no weathered landscape           there were neither
the hanging gardens nor Babel when the rains came
Lying on his back            the shepherd fanned his arms and legs
No one told him he couldn’t impress an angel when the rains came
our glosses / wanting in this world    Can you remember?
My name in Hebrew means Beloved or      blissful when the rains came"
