Poem Name,Poem Content
Gitanjali 42,"Early in the day it was whispered that we should sail in a boat, only thou and I, and never a soul in the world would know of this our pilgrimage to no country and to no end.
In that shoreless ocean, at thy silently listening smile my songs would swell in melodies, free as waves, free from all bondage of words.
Is the time not come yet? Are there works still to do? Lo, the evening has come down upon the shore and in the fading light the seabirds come flying to their nests.
Who knows when the chains will be off, and the boat, like the last glimmer of sunset, vanish into the night?"
Gitanjali 41,"Where dost thou stand behind them all, my lover, hiding thyself in the shadows? They push thee and pass thee by on the dusty road, taking thee for naught. I wait here weary hours spreading my offerings for thee, while passers by come and take my flowers, one by one, and my basket is nearly empty.
The morning time is past, and the noon. In the shade of evening my eyes are drowsy with sleep. Men going home glance at me and smile and fill me with shame. I sit like a beggar maid, drawing my skirt over my face, and when they ask me, what it is I want, I drop my eyes and answer them not.
Oh, how, indeed, could I tell them that for thee I wait, and that thou hast promised to come. How could I utter for shame that I keep for my dowry this poverty. Ah, I hug this pride in the secret of my heart.
I sit on the grass and gaze upon the sky and dream of the sudden splendour of thy coming—all the lights ablaze, golden pennons flying over thy car, and they at the roadside standing agape, when they see thee come down from thy seat to raise me from the dust, and set at thy side this ragged beggar girl a-tremble with shame and pride, like a creeper in a summer breeze.
But time glides on and still no sound of the wheels of thy chariot. Many a procession passes by with noise and shouts and glamour of glory. Is it only thou who wouldst stand in the shadow silent behind them all? And only I who would wait and weep and wear out my heart in vain longing?"
Gitanjali 40,"The rain has held back for days and days, my God, in my arid heart. The horizon is fiercely naked—not the thinnest cover of a soft cloud, not the vaguest hint of a distant cool shower.
Send thy angry storm, dark with death, if it is thy wish, and with lashes of lightning startle the sky from end to end.
But call back, my lord, call back this pervading silent heat, still and keen and cruel, burning the heart with dire despair.
Let the cloud of grace bend low from above like the tearful look of the mother on the day of the father’s wrath."
Gitanjali 39,"When the heart is hard and parched up, come upon me with a shower of mercy.
When grace is lost from life, come with a burst of song.
When tumultuous work raises its din on all sides shutting me out from beyond, come to me, my lord of silence, with thy peace and rest.
When my beggarly heart sits crouched, shut up in a corner, break open the door, my king, and come with the ceremony of a king.
When desire blinds the mind with delusion and dust, O thou holy one, thou wakeful, come with thy light and thy thunder."
Gitanjali 70,"Is it beyond thee to be glad with the
gladness of this rhythm? To be tossed
and lost and broken in the whirl of this
fearful joy?
    All things rush on, they stop not,
they look not behind, no power can
hold them back, they rush on.
    Keeping steps with that restless, rapid
music, seasons come dancing and pass
away––colours, tunes, and perfumes
pour in endless cascades in the abound-
ing joy that scatters and gives up and
dies every moment."
Gitanjali 69,"The same stream of life that runs
through my veins night and day runs
through the world and dances in
rhythmic measures.
    It is the same life that shoots in joy
through the dust of the earth in
numberless blades of grass and breaks
into tumultuous waves of leaves and
flowers.
    It is the same life that is rocked in
the ocean-cradle of birth and of death,
in ebb and in flow.
    I feel my limbs are made glorious by
the touch of this world of life. And my
pride is from the life-throb of ages
dancing in my blood this moment."
Gitanjali 38,"That I want thee, only thee—let my heart repeat without end. All desires that distract me, day and night, are false and empty to the core.
As the night keeps hidden in its gloom the petition for light, even thus in the depth of my unconsciousness rings the cry—I want thee, only thee.
As the storm still seeks its end in peace when it strikes against peace with all its might, even thus my rebellion strikes against thy love and still its cry is—I want thee, only thee."
Gitanjali 68,"Thy sunbeam comes upon this earth of
mine with arms outstretched and strands
at my door the livelong day to carry
back to thy feet clouds made of my
tears and songs.
    With fond delight thou wrappest
about thy starry breast that mantle of
misty cloud, turning it into numberless
shapes and folds and colouring it with
hues everchanging.
    It is so light and so fleeting, tender
and tearful and dark, that is why thou
lovest it, O thou spotless and serene.
And that is why it may cover thy
awful white light with its pathetic
shadows."
Gitanjali 37,"I thought that my voyage had come to its end at the last limit of my power,—that the path before me was closed, that provisions were exhausted and the time come to take shelter in a silent obscurity.
But I find that thy will knows no end in me. And when old words die out on the tongue, new melodies break forth from the heart; and where the old tracks are lost, new country is revealed with its wonders."
Gitanjali 67,"Thou art the sky and thou art the nest
as well.
    O thou beautiful, there in the nest it
is thy love that encloses the soul with
colours and sounds and odours. 
    There comes the morning with the
golden basket in her right hand bearing
the wreath of beauty, silently to crown
the earth.
    And there comes the evening over
the lonely meadows deserted by herds,
through trackless paths, carrying cool
draughts of peace in her golden pitcher
from the western ocean of rest.
    But there, where spreads the infinite
sky for the soul to take her flight in,
reigns the stainless white radiance.
there is no day nor night, nor form nor
colour, and never, never a word."
Gitanjali 36,"This is my prayer to thee, my lord—strike, strike at the root of penury in my heart. Give me the strength lightly to bear my joys and sorrows.
Give me the strength to make my love fruitful in service.
Give me the strength never to disown the poor or bend my knees before insolent might.
Give me the strength to raise my mind high above daily trifles.
And give me the strength to surrender my strength to thy will with love."
Gitanjali 66,"She who ever had remained in the
depth of my being, in the twilight of
gleams and of glimpses; she who never
opened her veils in the morning light,
will be my last gift to thee, my God,
folded in my final song.
    Words have wooed yet failed to win
her; persuasion has stretched to her its
eager arms in vain.
    I have roamed from country to
country keeping her in the core of my
heart, and around her have risen and
fallen the growth and decay of my life.
    Over my thoughts and actions, my
slumbers and dreams, she reigned yet
dwelled alone and apart.
    Many a man knocked at my door
and asked for her and turned away in
despair.
    There was none in the world who
ever saw her face to face, and she
remained in her loneliness waiting for
thy recognition."
Gitanjali 65,"What divine drink wouldst thou have,
my God, from this overflowing cup of
my life?
    My poet, is it thy delight to see thy
creation through my eyes and to stand
as the portals of my ears silently to
listen to thine own eternal harmony?
    Thy world is weaving words in my
mind and thy joy is adding music to
them. Thou givest thyself to me in
love and then feelest thine own entire
sweetest in me."
Gitanjali 23,"Art thou abroad on this stormy night on the journey of love, my friend? The sky groans like one in despair.
I have no sleep to-night. Ever and again I open my door and look out on the darkness, my friend!
I can see nothing before me. I wonder where lies thy path!
By what dim shore of the ink-black river, by what far edge of the frowning forest, through what mazy depth of gloom art thou threading thy course to come to me, my friend?"
Gitanjali 22,"In the deep shadows of the rainy July, with secret steps, thou walkest, silent as night, eluding all watchers.
To-day the morning has closed its eyes, heedless of the insistent calls of the loud east wind, and a thick veil has been drawn over the ever-wakeful blue sky.
The woodlands have hushed their songs, and doors are all shut at every house. Thou art the solitary wayfarer in this deserted street. Oh my only friend, my best beloved, the gates are open in my house—do not pass by like a dream."
Gitanjali 21,"I must launch out my boat. The languid hours pass by on the shore—Alas for me!
The spring has done its flowering and taken leave. And now with the burden of faded futile flowers I wait and linger.
The waves have become clamorous, and upon the bank in the shady lane the yellow leaves flutter and fall.
What emptiness do you gaze upon! Do you not feel a thrill passing through the air with the notes of the far away song floating from the other shore?"
Gitanjali 20,"On the day when the lotus bloomed, alas, my mind was straying, and I knew it not. My basket was empty and the flower remained unheeded.
Only now and again a sadness fell upon me, and I started up from my dream and felt a sweet trace of a strange fragrance in the south wind.
That vague sweetness made my heart ache with longing and it seemed to me that it was the eager breath of the summer seeking for its completion.
I knew not then that it was so near, that it was mine, and that this perfect sweetness had blossomed in the depth of my own heart."
Gitanjali 19,"If thou speakest not I will fill my heart with thy silence and endure it. I will keep still and wait like the night with starry vigil and its head bent low with patience.
The morning will surely come, the darkness will vanish, and thy voice pour down in golden streams breaking through the sky.
Then thy words will take wing in songs from every one of my birds’ nests, and thy melodies will break forth in flowers in all my forest groves."
Gitanjali 18,"Clouds heap upon clouds and it darkens. Ah, love, why dost thou let me wait outside at the door all alone?
In the busy moments of the noontide work I am with the crowd, but on this dark lonely day it is only for thee that I hope.
If thou showest me not thy face, if thou leavest me wholly aside, I know not how I am to pass these long, rainy hours.
I keep gazing on the far away gloom of the sky, and my heart wanders wailing with the restless wind."
Gitanjali 17,"I am only waiting for love to give myself up at last into his hands. That is why it is so late and why I have been guilty of such omissions.
They come with their laws and their codes to bind me fast; but I evade them ever, for I am only waiting for love to give myself up at last into his hands.
People blame me and call me heedless; I doubt not they are right in their blame.
The market day is over and work is all done for the busy. Those who came to call me in vain have gone back in anger. I am only waiting for love to give myself up at last into his hands."
Gitanjali 16,"I have had my invitation to this world’s festival, and thus my life has been blessed. My eyes have seen and my ears have heard.
It was my part at this feast to play upon my instrument, and I have done all I could.
Now, I ask, has the time come at last when I may go in and see thy face and offer thee my silent salutation?"
Gitanjali 7,"My song has put off her adornments. She has no pride of dress and decoration. Ornaments would mar our union; they would come between thee and me; their jingling would drown thy whispers.
My poet’s vanity dies in shame before thy sight. O master poet, I have sat down at thy feet. Only let me make my life simple and straight, like a flute of reed for thee to fill with music."
Gitanjali 6,"Pluck this little flower and take it, delay not! I fear lest it droop and drop into the dust.
It may not find a place in thy garland, but honour it with a touch of pain from thy hand and pluck it. I fear lest the day end before I am aware, and the time of offering go by.
Though its colour be not deep and its smell be faint, use this flower in thy service and pluck it while there is time."
Gitanjali 5,"I ask for a moment’s indulgence to sit by thy side. The works that I have in hand I will finish afterwards.
Away from the sight of thy face my heart knows no rest nor respite, and my work becomes an endless toil in a shoreless sea of toil.
To-day the summer has come at my window with its sighs and murmurs; and the bees are plying their minstrelsy at the court of the flowering grove.
Now it is time to sit quiet, face to face with thee, and to sing dedication of life in this silent and overflowing leisure."
Gitanjali 4,"Life of my life, I shall ever try to keep my body pure, knowing that thy living touch is upon all my limbs.
I shall ever try to keep all untruths out from my thoughts, knowing that thou art that truth which has kindled the light of reason in my mind.
I shall ever try to drive all evils away from my heart and keep my love in flower, knowing that thou hast thy seat in the inmost shrine of my heart.
And it shall be my endeavour to reveal thee in my actions, knowing it is thy power gives me strength to act."
Gitanjali 3,"I know not how thou singest, my master! I ever listen in silent amazement.
The light of thy music illumines the world. The life breath of thy music runs from sky to sky. The holy stream of thy music breaks through all stony obstacles and rushes on.
My heart longs to join in thy song, but vainly struggles for a voice. I would speak, but speech breaks not into song, and I cry out baffled. Ah, thou hast made my heart captive in the endless meshes of thy music, my master!"
Gitanjali 2,"When thou commandest me to sing it seems that my heart would break with pride; and I look to thy face, and tears come to my eyes.
All that is harsh and dissonant in my life melts into one sweet harmony—and my adoration spreads wings like a glad bird on its flight across the sea.
I know thou takest pleasure in my singing. I know that only as a singer I come before thy presence.
I touch by the edge of the far spreading wing of my song thy feet which I could never aspire to reach.
Drunk with the joy of singing I forget myself and call thee friend who art my lord."
Gitanjali 1,"Thou hast made me endless, such is thy pleasure. This frail vessel thou emptiest again and again, and fillest it ever with fresh life.
This little flute of a reed thou hast carried over hills and dales, and hast breathed through it melodies eternally new.
At the immortal touch of thy hands my little heart loses its limits in joy and gives birth to utterance ineffable.
Thy infinite gifts come to me only on these very small hands of mine. Ages pass, and still thou pourest, and still there is room to fill."
Gitanjali 103,"In one salutation to thee, my God, let 
all my senses spread out and touch this 
world at thy feet.
   Like a rain-cloud of July hung low 
with its burden of unshed showers let 
all my mind bend down at thy door in 
one salutation to thee.
   Let all my songs gather together 
their diverse strains into a single current
and flow to a sea of silence in one salu- 
tation to thee.
   Like a flock of homesick cranes flying 
night and day back to their mountain 
nests let all my life take its voyage to 
its eternal home in one salutation to 
thee."
Gitanjali 102,"I boasted among men that I had known
you. They see your pictures in all 
works of mine. They come and ask
me, “Who is he?” I know not how 
to answer them. I say, “Indeed, I 
cannot tell.” They blame me and they 
go away in scorn. And you sit there
smiling.
    I put my tales of you into lasting 
songs. The secret gushes out from my
heart. They come and ask me, “Tell
me all your meanings.” I know not
how to answer them. I say, “Ah, who
knows what they mean!” They smile
and go away in utter scorn. And you
sit there smiling."
Gitanjali 101,"Ever in my life have I sought thee 
with my songs. It was they who led 
me from door to door, and with them 
have I felt about me, searching and
touching my world.
   It was my songs that taught me all
the lessons I ever learnt; they showed
me secret paths, they brought before 
my sight many a star on the horizon of
my heart.
  They guided me all the day long to 
the mysteries of the country of pleasure 
and pain, and, at last, to what palace
gate have they brought me in the 
evening at the end of my journey?"
Gitanjali 100,"I dive down into the depth of the ocean
of forms, hoping to gain the perfect 
pearl of the formless.
    No more sailing from harbour to 
harbour with this my weather-beaten 
boat. The days are long passed when 
my sport was to be tossed on waves.
And now I am eager to die into 
the deathless.
Into the audience hall by the fathom 
less abyss where swells up the music of 
toneless strings I shall take this harp of 
my life.
I shall tune it to the notes of for ever, 
and, when it has sobbed out its last
utterance, lay down my silent harp at 
the feet of the silent."
Gitanjali 99,"When I give up the helm I know that 
the time has come for thee to take it. 
What there is to do will be instantly 
done. Vain is this struggle.
   Then take away your hands and
silently put up with your defeat, my 
heart, and think it your good fortune
to sit perfectly still where you are
placed.
   These my lamps are blown out at
every little puff of wind, and trying to 
light them I forget all else again and 
again.
   But I shall be wise this time and wait
in the dark, spreading my mat on the 
floor; and whenever it is thy pleasure,
my lord, come silently and take thy seat here."
Gitanjali 98,"I will deck thee with trophies, garlands 
of my defeat. It is never in my power
to escape unconquered.
    I surely know my pride will go to the 
wall, my life will burst its bonds in ex-
ceeding pain, and my empty heart will 
sob out in music like a hollow reed, and
the stone will melt in tears.
    I surely know the hundred petals of
a lotus will not remain closed for ever 
and the secret recess of its honey will 
be bared.
    From the blue sky an eye shall gaze
upon me and summon me in silence.
Nothing will be left for me, nothing 
whatever, and utter death shall I receive 
at thy feet."
Gitanjali 97,"When my play was with thee I never 
questioned who thou wert. I knew nor 
shyness nor fear, my life was boisterous.
    In the early morning thou wouldst
call me from my sleep like my own 
comrade and lead me running from
glade to glade.
    On those days I never cared to know
the meaning of songs thou sangest to 
me. Only my voice took up the tunes, 
and my heart danced in their cadence.
    Now, when the playtime is over, 
what is this sudden sight that is come 
upon me? The world with eyes bent 
upon thy feet stands in awe with all its 
silent stars."
Gitanjali 96,"When I go from hence let this be my 
parting word, that what I have seen is
unsurpassable.
   I have tasted of the hidden honey of
this lotus that expands on the ocean of 
light, and thus am I blessed-let this
be my parting word.
   In this playhouse of infinite forms I
have had my play and here have I 
caught sight of him that is formless.
   My whole body and my limbs have 
thrilled with his touch who is beyond 
touch; and if the end comes here, let 
it come-let this be my parting word."
Gitanjali 95,"I was not aware of the moment when
I first crossed the threshold of this life. 
    What was the power that made me 
open out into this vast mystery like a
bud in the forest at midnight!
    When in the morning I looked upon 
the light I felt in a moment that I was 
no stranger in this world, that the in-
scrutable without name and form had 
taken me in its arms in the form of my
own mother.
    Even so, in death the same unknown
will appear as ever known to me. And 
because I love this life, I know I shall 
love death as well.
   The child cries out when from the 
right breast the mother takes it away, 
in the very next moment to find in the 
left one its consolation."
Though from Here I Can’t Smell the Smoke,"In medieval frescoes haloed saints are edged in flame 
when God is around,
melting like a rumor
to the corners of a room,
giving off heat. Tulip-tipped, sky-bright. 
These days, they name fires like saints:
Willow, Glass, Dixie, August, Wolf,
Live Oak, Snow, Point, Camp, Creek. I’m feeling thermal
as my home state burns 
up another set of firsts.
I watch footage on repeat:
embers fly, jump highways, scrape
life from gnarled hillsides. Soot
in the atmosphere. Viewable
from space. I turn
the volume up: interference on the microphone, ash-colored, this pitch
of burning, this tunnel
funneling waves—
The glowing perimeter thrums, widens.
Rim of the world, smoldering.
Where did my edges go?
What holds
head to neck, hand to fingers,
brain to sickness?
I can feel the stitches lift—
The flame stalks, flowers 
up, and eats
now stands of trees, now scrub
and mountain underbrush. The sky
gauzes with smoke
and air
that rustles—spark and sear
of holy cellophane."
Self-Portrait as Lilith,"some days        you seem
so disappointed, love   but you knew 
what it was.
i am your dread wife. 
you will not throw me out 
of eden            i walk myself to the door. 
o! 
there is no snake          i plant the tree. 
i pluck the apple       i bite.
the pomegranate          the passion fruit
whatever the fuck. 
i am feast unto myself.  
in this wilderness         the feral things name me. 
& i was raised to one day wash 
my husband’s feet at night.
of course i molted        made myself a woman 
who unmakes home. 
refused to be whittled to a fine point              
but you like me piercing.
beloved                        i will not 
only writhe when coming. 
my vow: break through this shell         fully impossible.
your vow: lap every slick of the yolk. "
Wanting a Child,"Here in California, we can drive through any
landscape, field, flower, forest, all in reach, 
at sunset, affording not to notice the exhaust
left in our stead. A daytrip takes us to the edge
of the continent, leaning out over some precipice,
looking back. We are home by dinner, the house
soft color, where our bodies move through dark’s
thin language and something calls, urgently, from after.
Some days I don’t know if it’s fair of me, built
as I am, a man, unable to carry every inch of an idea
into the future. In Gubbio, each spring brings
the same pageant. Up hills of the medieval town,
up streets obscured by screaming crowds, three teams
of men in bright blouses tumble upward with their tribute.
Up switchbacks, up stone roads smoothed by centuries’ 
tradition. In the middle of May they come this way, to carry
the wooden paraphrase of candles on their sweating,
rainbowed shoulders. Each four meters tall, an emblem
of a patron saint. The same one wins each year. 
All Umbria comes to watch this alias of a race. 
But the exertions are real: the men intent, although 
they know what little their ardor comes to. They pass 
the title on through blood. Each time, the cheers 
subside when they touch the basilica. They set
the good things down. What honor it must be 
to carry something so beyond you up into 
the sky, up toward the face of god. What work 
your faith must take. What flagrancy. "
Dirtbag,"At the funeral, his other former girlfriend gives the eulogy. I sit in the pew.
Sitting in front of me, and behind me, and also to both sides, are more other former girlfriends.
Something heartfelt shared by Ex on the Mic sets off a chorus of sniffles among the Exes in Rows. They tuck their hair behind their little ears.
There are so many different people to hate, so I keep things simple and hate everyone.
I know why he picked me, a novelty.
I wore Mary Janes and high-neck dresses and labeled the shelves “Tuna and Nuts” and “Breakfast Items, Soup.” My hair was always squeaky clean.
Now I am someone entirely new.
A black dog, a broken heart.
I revel in being more like him now.
At home, I put on my sunglasses and turn off the lights.
Sitting on the toilet where light can’t peek through, I pretend the plunger’s a white cane. My chin held too high and to the side, I run through gruesome imitations of anger, contempt, disgust, sadness, surprise.
The world will be unsettled.
I will unsettle them."
In the House With No Doors,"we have given up on knocking. 
Incoming! we say, with our eyes lowered for modesty,
or, Hello! or sometimes, Sorry, sorry! 
You have to pass through everyone’s bedroom
to get to the kitchen. We only have two bathrooms. 
As a courtesy, nobody will poop while you are showering,
but they might have to do their makeup or shave 
if they are in a rush, if we have somewhere to be,
so you can recognize every person by their whistle 
through a wet shower curtain, you haven’t seen your own face
on an unfogged mirror in weeks. It doesn’t matter,
self-consciousness has no currency here. 
If you were nosy, I suppose the little bathroom trashcans 
would spill their secrets to you, but why bother, 
privacy is a language we don’t speak.
Someone is always awake before you, 
the smell of coffee easing you into a today
they have already entered, 
a bridge you will never need to cross first,
and no matter how latenight your owl,
there is always someone still awake 
to eat popcorn with, to whisper your daily report to,
to compare notes on what good news you each caught in your nets.
In bed, you say, Goodnight! in one direction 
and someone says it back, then turns and passes it, 
so you fall asleep to the echo of goodnights down the long hallway
’til it donuts its way back around to your pillow. 
Someone is doing a load of laundry,
if anyone wants to add some extra socks?
Someone is clearing the dishes, 
someone has started singing Gershwin in the backyard 
and you can’t help but harmonize,
and for a moment what you always hoped was true
finally is: loneliness has forgotten your address,
french toast browning on the stovetop,
the sound of everyone you love
clear as the sun giggling through the window,
not even a doorknob between you."
When It Comes Down To It,"Trip the door to stick, 
we with the bag mouths

yawping in the blank
space where our joy

once lived, little blooming 
weed, purple dead nettle 

where have you gone
good flourishing? Red 

feather I found bent 
on the wildflower berm

soaked but not soaked 
simply shadowed still 

unweighted, insistent 
it belongs to flight. "
Poem,"Whenever I feel loss or lack, I imagine 
The wind roaming outside of my childhood’s lair
—as I am a child again, with my red knapsack 
bouncing lightly on my back— 
Beckoning me to run to it, into its slurry white expanse . . .
And in my heart, I am already on my way 
To some thrilling future 
Which is not yet weak and diluted with a lonely pain.
There, I am someone who wishes to be 
An exception and I am. A third and ringing note 
Edges the banal alternatives of 
Yes, and No. A lyric possibility rises 
Everywhere and at once, a thousand roses—allusive, corrosive.
Think how much you must change. Even more than you dare."
The Inland Food Bowl,"A gapped circle of colonies
each staring at the ocean
through a glass plaid of imports.
Inland lies the still uncrowded
heartland once of steamboats and drawl,
now half desert, half freshwater province. 
There the Murray descends its seven thousand
feet off the Pilot, zigzags over the plains,
forest and furrow, towards an outfall wash.
Shallow rivers connect to this one, or slant north
where the dragon Ceratodus grunts in ivory mail
and streets are shaded in peppercorn and willow.
Having monstered tribesfolk,
dressed POWs in maroon,
it now flickers dials, or pipes experienced water
onto rice, onto cotton, on to Adelaide,
Western rivers merge down the Darling
above the flint blade
and reburied bones of the Warrior
as snow wind chills the saltbush
down from seven thousand feet."
It Begins With the Trees,"Two full cypress trees in the clearing
intertwine in a way that almost makes
them seem like one. Until at a certain angle
from the blue blow-up pool I bought
this summer to save my life, I see it
is not one tree, but two, and they are
kissing. They are kissing so tenderly
it feels rude to watch, one hand
on the other’s shoulder, another
in the other’s branches, like hair.
When did kissing become so
dangerous? Or was it always so?
That illicit kiss in the bathroom
of the Four-Faced Liar, a bar
named after a clock, what was her
name? Or the first one with you
on the corner of Metropolitan
Avenue, before you came home
with me forever. I watch those green
trees now and it feels libidinous.
I want them to go on kissing, without
fear. I want to watch them and not
feel so abandoned by hands. Come
home. Everything is begging you."
Drowning Creek,"Past the strip malls and the power plants, 
out of the holler, past Gun Bottom Road
and Brassfield and before Red Lick Creek, 
there’s a stream called Drowning Creek where 
I saw the prettiest bird I’d seen all year, 
the belted kingfisher, crested in its Aegean 
blue plumage, perched not on a high snag
but on a transmission wire, eyeing the creek 
for crayfish, tadpoles, and minnows. We were 
driving fast toward home and already our minds
were pulled taut like a high black wire latched 
to a utility pole. I wanted to stop, stop the car
to take a closer look at the solitary, stocky water
bird with its blue crown and its blue chest
and its uncommonness. But already we were
a blur and miles beyond the flying fisher
by the time I had realized what I’d witnessed. 
People were nothing to that bird, hovering over 
the creek. I was nothing to that bird, which wasn’t 
concerned with history’s bloody battles or why 
this creek was called Drowning Creek, a name 
I love though it gives me shivers, because 
it sounds like an order, a place where one 
goes to drown. The bird doesn’t call it anything. 
I’m almost certain, though I am certain 
of nothing. There is a solitude in this world
I cannot pierce. I would die for it. "
[The ringèd moon sits eerily],"The ringèd moon sits eerily 
Like a mad woman in the sky,
Dropping flat hands to caress
The far world’s shaggy flanks and breast,
Plunging white hands in the glade
Elbow deep in leafy shade
Where birds sleep in each silent brake
Silverly, there to wake
The quivering loud nightingales 
Whose cries like scattered silver sails
Spread across the azure sea.
Her hands also caress me:
My keen heart also does she dare;
While turning always through the skies
Her white feet mirrored in my eyes 
Weave a snare about my brain
Unbreakable by surge or strain,
For the moon is mad, for she is old,
And many’s the bead of a life she’s told;
And many’s the fair one she’s seen wither:
They pass, they pass, and know not whither.
The hushèd earth, so calm, so old,
Dreams beneath its heath and wold—
And heavy scent from thorny hedge 
Paused and snowy on the edge 
Of some dark ravine, from where
Mists as soft and thick as hair
Float silver in the moon.
Stars sweep down—or are they stars?—
Against the pines’ dark etchèd bars.
Along a brooding moon-wet hill
Dogwood shine so cool and still,
Like hands that, palm up, rigid lie
In invocation to the sky
As they spread there, frozen white,
Upon the velvet of the night."
Carbon Dating,"He tried it once
as a last resort,
  but most of the women
were a million years old."
my mother prepares ofe egusi,"Where are you going, where have you been
my mother asks as i glide through the door.
feet swollen from traversing these infinite deserts
dry air turned oxygen, bleeding into veins
searing at my heart, no longer in accord
to her. gray matter in a shawl, silent space
that sits across from me, she,
aware of my absence, and the presence of this
heavy weight, reaches, pulling—
pulling my hand, a million miles reconvened
a single step turned a silent truce
silent praise for the return of a prodigal.
a steaming pot of egusi fills my void
and the space in this quaint kitchen.
her smile is weathered, our paths trodden
a mother once young sees herself in this shattered mirror,
piece by piece she picks me up, puts me back
together, even if her nimble figures are cut
offering her blood in the process.
she says Ada, tell me what’s wrong
tears swimming in her eyes, she knows, she fears
the paths we’ve taken have now diverged
an ocean separating our pasts—our stories.
i offer a smile, weak and abashed
tugging on fleeting hope, trying to be
a daughter to this shadow of a woman.
inching towards the bowl that sits patiently between us,
my fingers graze the pounded yam.
breaking this yam,
this silence,
i tell her i was lost.
drowning with time, passing like the wind.
she asks me where i am going.
i dip the yam in the soup, lifting the burning bite
to my lips.
here, i say,
home, i say."
Playing with Bees,"So the world turned
its one good eye
to watch the bees
take most of metaphor
                        with them.
            Swarms—
                        in all their airborne
                    pointillism—
                                shifted on the breeze

for the last time. Of course,
the absence of bees
                                    left behind significant holes
in ecology. Less


                                    obvious
            were the indelible holes
in poems, which would come
                                                            later:

Our vast psychic habitat
shrunk. Nothing was

            like nectar
                                    for the gods

Nobody was warned by
a deep black dahlia, and nobody

grew like a weed.

Nobody felt spry as
                        a daisy, or blue
                        and princely
as a hyacinth; was lucid as
            a moon flower.            Nobody came home


                        and yelled   honey!   up the stairs,

And nothing in particular
by any other name would smell as sweet as—
Consider:
the verbal dearth
that is always a main ripple of extinction.
The lexicon of wilds goes on nixing its descriptions.
Slimming its index of references
for what is

super as a rhubarb, and juicy
as a peach,
or sunken as a
comb and ancient as an alder tree, or
conifer, or beech, what is royal
as jelly, dark as a wintering

hive, toxic as the jessamine vine
who weeps the way a willow does,
silently as wax
burned in the land of milk and

all the strong words in poems,
they were once

smeared on the mandible of a bee."
Ledge,"No use telling 
         the dead what 
you’ve learned since 
they’ve learnt it too— 
how to go on 
         without you, the mercy 
of morning, or moving, 
         the light that persists 
even if. 
✶ 
Beauty is as beauty 
         does, my mother says, 
who is beautiful & speaks 
loud so she can be understood 
         unlike poets who can’t 
talk to save their lives 
so they write. 
✶ 
It’s like a language, 
         loss— 
can be  
         learned only 
by living—there— 
✶ 
What anchors us 
         to this thirst 
& earth, its threats 
& thinnesses— 
         its ways of waning 
& making the most of—
of worse & much 
         worse—if not 
this light lifting 
up over the ridge"
Salvage,"On the top of Mount Pisgah, on the western
slope of the Mayacamas, there’s a madrone
tree that’s half-burned from the fires, half-alive
from nature’s need to propagate. One side
of her is black ash and at her root is what
looks like a cavity that was hollowed out
by flame. On the other side, silvery green
broadleaf shoots ascend toward the winter
light and her bark is a cross between a bay
horse and a chestnut horse, red and velvety
like the animal’s neck she resembles. I have
been staring at the tree for a long time now.
I am reminded of the righteousness I had
before the scorch of time. I miss who I was.
I miss who we all were, before we were this: half
alive to the brightening sky, half dead already.
I place my hand on the unscarred bark that is cool
and unsullied, and because I cannot apologize
to the tree, to my own self I say, I am sorry.
I am sorry I have been so reckless with your life."
Why I Needed To,"because I faithfully reply to every email from the absurd
gods of urgency who punish my good deeds by leaving me
empty when I empty my inbox … because I praise hating
myself, broken into my calendar’s time-slotted tasks, slicing
me thin with the thick duty of being everything yet nothing
to anyone, not even to me … because I remember birthdays
but forget my own and my mother’s … because she is bitter
sweet as the Cuban coffee she brews after Sunday dinners …
because she loves me only in the language of her cooking
my favorite dish: shrimp enchilados … because of my bland
father sunk in his armchair without me on his lap … because
he never told me the life story I read only in the half
moons of his eyes the morning he gazed into mine, then
died … because my brother and I need to drink to share
our shared hurt at happy hour, so unhappily grateful for
love’s wreckage … because my husband, who’s still scared
of his adoration for me as we embrace sleep, still doubts
how long I’ll nest my dreams in his arms … because I have
never quite told him: always … because I’m just as afraid of
needing him more than myself … because I’m not the one
I’ve curated on Instagram: oh so humbled by, so grateful for,
so many posted blessings with my posed selves … because
tonight I again remember I’m nothing more than a mirage
slowly disappearing on my porch, sitting with half the life
I have left, still trying to piece how I fit into the puzzle of
the constellations … because I’ve drunk their shots of light
and too many martinis … because I’m cheering mindlessly
to the moon, to my wish for immortality amid the clouds
of my own cigarette smoke … because I should finally quit
doubting my life will be more than these anonymous bones
… because I need to believe in something else, truer than
me … that’s why today I had to take myself away
to the beach … because I needed to imagine my father as
that father at the shore, handing a bouquet of seashells to
his son … because I needed to taste that love can be simple
as a mother remembering to pack sodas and sandwiches …
because I needed the seagulls tending the horizon to teach
me again to be as still as them, to peer calmly into the void
of the skies I face … because I needed to hear the waves
break and break me into the lines of this poem … because  
I needed to burn, to see myself shine just as beautifully  
as the rosy glow of the sunlight bathing my closed eyes."
