Poem Name,Poem Content
Untitled [Drunken boaters who land],"Drunken boaters who land there all summer with candles
are ruffled points of light traveling a horizon. At night
on water you look down and know the obsidian is streamlining
animal energy. After a while, you could interpret the petroglyphs
on the river islands that were airplane spirits before the war
     and before there were airplanes.
You are afraid to open the relevant book and see those animals
which would rather be dead. You have always known your mind was obsidian
and that mind was streamlining. However, of tomb paintings
you told him you would rather remain an amateur.
Imagine that this cold, dark water expands so wide
(which it does) that there can be no forkings.
There is a death-aria which you have never lost track
of through history, which is the experience of memory
spun wide as it falls back into everything.
It flickers in a lovely dissolution, the way an eye
is wrong when boats are navigating two bright fields of stars."
Why It Often Rains in the Movies,"Because so much consequential thinking
happens in the rain. A steady mist
to recall departures, a bitter downpour 
for betrayal. As if the first thing
a man wants to do when he learns his wife
is sleeping with his best friend, and has been
for years, the very first thing
is not to make a drink, and drink it,
and make another, but to walk outside
into bad weather. It's true
that the way we look doesn't always
reveal our feelings. Which is a problem
for the movies. And why somebody has to smash
a mirror, for example, to show he's angry
and full of self-hate, whereas actual people 
rarely do this. And rarely sit on benches
in the pouring rain to weep. Is he wondering
why he didn't see it long ago? Is he wondering
if in fact he did, and lied to himself?
And perhaps she also saw the many ways 
he'd allowed himself to be deceived. In this city 
it will rain all night. So the three of them
return to their houses, and the wife
and her lover go upstairs to bed
while the husband takes a small black pistol
from a drawer, turns it over in his hands,
then puts it back. Thus demonstrating
his inability to respond to passion
with passion. But we don't want him
to shoot his wife, or his friend, or himself.
And we've begun to suspect
that none of this is going to work out,
that we'll leave the theater feeling
vaguely cheated, just as the movie,
turning away from the husband's sorrow,
leaves him to be a man who must continue,
day after day, to walk outside into the rain,
outside and back again, since now there can be
nowhere in this world for him to rest."
The Ship,"The sunlight burned like wire on the water,
that morning the ghost ship drove upriver.
The only witness was a Jersey cow.

Florid and testy, a miniature industrialist,
the steam tug spouted its fiery plume of smoke,
and on the bank the dead trout lolled,

beyond the reach of the fishermen now.
From a distance the fish lay sprawled like sailors
after a great sea battle, the masts and spars

splintered like matchsticks on the water; the mist
hovering over inlets, cannon-smoke drifting
off the now-purple, now-green bloom of river.

In shadow a train inched across a brick viaduct
ruling the still-dark valley,
as aqueducts once bullied the dawn campagna.

The cows resented the Cincinnatus patriot,
knowing they too were bred for slaughter.
The morning was a painting: the battered warship

hung with dawn lights like a chestful of medals,
the barren canvas of the Thames, empty out of respect,
the steam tug beetling to the breaker's yard.

The sun lay on the horizon like a vegetable."
Checkmate,"I was born in Rockaway, below Brooklyn, on a strip
of land that looks like a fat finger stretching into the Atlantic.
I remember no woman who cherished my cradle or teenage
awe. And yet, it was special to grow up behind a hedge,
with the ocean every day in my eyes, special
to uncover the pride my father's Italian face couldn't hide
the time I brought home my first accountant's paycheck.
He wanted to play chess and, smoking but two cigarettes,
let me beat him unequivocally, on a combination rook-and-queen.
He ended by saying to always watch out for those treacherous towers
and the black-and-white crosses their long moves plot.

""Treacherous,"" he said, somberly: I remembered the word
with a smile that Tuesday, September 11,
as I raced to work through Manhattan.
  And I recall his warning now
that I am dust scattered by an obscene blast
dust lost among the dusts of others undone
below a ravaged sidewalk, next to the leaf where
never will my father find me not even
to hold the hand I'd use to play him. I came from Rockaway
where I knew no woman's love or warmth:
may one now come and ask the white irises
to bloom in my name, faded, erased.
  Rome, September 26, 2001"
The Blue Stairs,"There is no fear 
in taking the first step 
or the second 
or the third

                having a position
                between several Popes

In fact the top 
can be reached 
without disaster

                precocious

The code 
consists in noticing 
the particular shade 
of the staircase

                occasionally giving way
                to the emotions

It has been chosen
discriminately

To graduate 
the dimensions 
ease them into sight

                republic of space

Radiant deepness 
a thumb 
passed over it

                disarming
                as one who executes robbers

Waving the gnats 
and the small giants 
aside
                balancing

How to surprise 
a community 
by excellence

somehow it occurred

                living a public life

The original design 
was completed 
no one complained

In a few years
it was forgotten

                floating

It was framed 
like any other work of art 
not too ignobly

                kicking the ladder away

Now I shall tell you
why it is beautiful

Design: extraordinary 
color: cobalt blue

                secret platforms

Heels twist it
into shape

It has a fantastic area 
made for a tread 
that will ascend

Being humble 
i.e. productive

Its purpose
is to take you upward

On an elevator 
of human fingerprints 
of the most delicate 
fixity

Being practical
and knowing its denominator

To push
one foot ahead of the other

Being a composite
which sneers at marble

                all orthodox movements


It has discovered 
in the creak of a footstep 
the humility of sound

Spatially selective 
using this counterfeit 
of height

To substantiate
a method of progress

Reading stairs 
as interpolation 
in the problem of gradualness

                with a heavy and pure logic

The master builder
acknowledges this

As do the artists 
in their dormer rooms

                eternal banishment


Who are usually grateful 
to anyone who prevents them 
from taking a false step

And having reached the summit 
would like to stay there 
even if the stairs are withdrawn"
Ars Poetica,"—Detroit, Michigan
Broad-ribbed leaves of the calathea plant
trickle water down into the mouth of its pot
as if it's still fighting off competitors in the wild

as kittens scamper past, the knees of their 
hind legs bending backwards with inhuman
ease, like teenage boys leaping for rebounds

on playgrounds, their hourglass sleekness
glistening like the shards of forty-ounces
littering the court: sons of southern

autoworkers still unfamiliar with the Michigan
that has taken them in, girls watching
from windows as they care for the children

of older sisters. The act of wanting offers
only the hope of movement, for every target
an aim, lives spent in the in-between,

multitudes of coexisting in this particular filament
as if no other were possible—American engines
turning in a summertime traffic jam, white clouds

from factories as if shift whistles sent them forth:
the mind propelled by possibility and promise,
an unbreakable stasis. The person who wanted us

has come and gone several times like a tulip
bulb's inhaled and exhaled lives: desire,
the seed itself, creating. See what others

see in us, that gem which no one owns,
our skin a concept, a bloom of imagination
like one's own yearning unfulfilled—unchecked

as poison ivy, the fumes of its combustion
more dangerous than the vine ignored.
Boys want shots to drop. Girls want

what's through the window, not anything
close by or far afield, just the usual.
Cat-backed Swedish and German automobiles

scoot down the boulevard, someone
else's barbecue cooking across the street.
Desire never lies beyond what's given.

I have hated the second-hand world. Who was
that person divided between the glances of passersby?
Bodies decompose, even in memory—

the hand-in-hand of melted hourglass,
bloody hips of gifted tulips detached
and traveling the earth, until the mind

puts an end to them like breakers
washing out to sea. ""Fine neighbors,""
someone will say. ""Quiet types,""

because no one really knew them
until the press run. Packing kernels inundate
the universe: far off, coalescence; close in,

vibration and sparking. Upon 
each smooth surface, each body,
Picasso portraits, light and dark."
Your Father Sunbathing,"Sundays, your father climbs out a window
            onto the roof, 
      looking for somewhere
there are no women,
            nothing else to do
      but undress,
lie down and open his arms wide,
            spread his legs
      and make an X,
a target for the sun
            to concentrate
      all its energies on,
the groin, the seat of the soul, the
            hairy, breathing sac,
      and your father
summoning all the light he can,
            his exhaustion
      heroic, a warrior's.
What if you follow, 
            quiet as the light,
      kneel
beside him, intimate
            as the sun, trace his calves,
      his ankle's spidery veins, 
even his tired feet
            cocked to one side?
      Like someone blind,
you want to read the line
            of your father's jaw,
      the story of his mouth,
your mouth on his shoulders,
            his belly--lightly
      as you'd kiss a flower,
brushing your lips across
            your father's 
      penis, its taste like
petals, wet grass, wax
            candy, old dolls.
      Like women at the cross
who gather the crucified
            into their arms,
      stroking a miracle, 
not to take the wound 
            away
      but to know
what suffering really is.
            Mary, 
      Mary Magdelene.
It seems so natural,
            the mouth
      pressing against all
it's drawn to."
The Driver of the Car Is Unconscious,"Driver, please. Let's slow things down. I can't endure 
the speed you favor, here where the air's electric 
hands keep charging everything, a blur of matter fogs the window 
and my mind to rub it. Don't look now, but the vast
majority of chimpanzees on the road's soft shoulder can't 
determine: Which fascinates more, the thing per se 
or the decoration on its leaking package? How like us, they--

(The hand mistook me that arranged my being 
bound here, buckled. I have been mistaken, ripped 
from a wave of in-flight radio: wakened brutally 
is brutally awakened, plucked from the grip of 
""asleep on the slope of an open poppy."" One has meant this 
torture for another, clearly. Do we welt the same, 
make similar whimper? Did he take my name? I'll take another.)

it is the decoration. By which I mean, we have a lot 
between us. You're European, and I have been to Venice
where the waters pave and they can't play tennis. 
Fair gondolier, it is my pleasure to confess: nor will you ever 
catch me in athletic dress, hunched waiting at the net 
for a ball knocked fast in my direction, hot with fervor
to knock it back to the opposing player. It just won't do. 

Driver, please. I have shared with you. I have become
a person. That's supposed to make it hard to hurt me. 
The future rises, bellows, wrinkles. I can't keep living 
in a cramped sedan, I won't keep living in a cramped sedan--
though you hold the road, I'll give you that. There are 
instances of smoke and mirror, instances of shouting fire. 
Though you hold the road, I'll give you that, there are
 
instances of ""sticking to it"" that I can't admire, and ours 
isn't an adhesion I ever expect to look back on 
wistfully. But that's for time to decide, not me.
""Just around the corner, there's a rainbow in the sky.""--
Haven't you ever just had to believe it? Look, if it's a cup of coffee
you're after, I bet there's someplace brilliant up ahead. 
I bet there's someplace right around the bend. Ash in the eye 

and the nose and the mouth, shit in the pants 
and the mouth and the hand. Hound on the back 
of the hand and the lap, slap on the face of the hound and the ass. 
Ash in the eye and the nose and the mouth, mouth 
on the nose on the face in the pants. Hound on the back 
of the hand in the lap, slap on the face of the hound 
in the ass. Ash in the eye and the nose and the mouth and

the mouth won't stop, it comforts itself, it comforts me. 
Funny I keep on looking out the window, identifying
even as you do this. The orchids cry that yesterday were pollen 
ground in the fuzz of dead-drunk bees. I will not submit 
to being ferried that way. Driver, please. Where to now, 
Tierra del Fuego? There is no travel but the travel that concludes 
in shrieking with abandon, is there? --No. What you need 

is to remember what it felt like beforehand, that emptiness. 
Call up pictures, melodies, etc., but part of you will resist
that assistance, divide from it. Drag the edge of that memory--
yes, it's more like forgetting--across that divide, until 
something like a rabbit-hole opens inside you. Vanish into the hole.
Vanish, it is your only opportunity. It will stun you 
for another minute, but when the stunning passes, you will again

be nowhere, nothing, and even more at peace with it."
Wrap,"I don’t mean when a movie ends,
as in, it’s a! Nor tortillas splitting
with the heavy wet of bean.
And I don’t mean what you do
with your lavender robe—all fluff
and socks—to snatch the paper
from the shrubs. Nor the promise
of a gift, the curl and furl of red ribbon
just begging to be tugged. What I mean
is waiting with my grandmama (a pause
in the Monsoon) at the Trivandrum airport
for a jeep. Her small hand wraps
again the emerald green pallu of her sari
tucked in at her hips, across her breast,
and coughs it up over her shoulder—a hush
of paprika and burnt honey across my face."
The Prose Poem,"On the map it is precise and rectilinear as a chessboard, though driving past you would hardly notice it, this boundary line or ragged margin, a shallow swale that cups a simple trickle of water, less rill than rivulet, more gully than dell, a tangled ditch grown up throughout with a fearsome assortment of wildflowers and bracken. There is no fence, though here and there a weathered post asserts a former claim, strands of fallen wire taken by the dust. To the left a cornfield carries into the distance, dips and rises to the blue sky, a rolling plain of green and healthy plants aligned in close order, row upon row upon row. To the right, a field of wheat, a field of hay, young grasses breaking the soil, filling their allotted land with the rich, slow-waving spectacle of their grain. As for the farmers, they are, for the most part, indistinguishable: here the tractor is red, there yellow; here a pair of dirty hands, there a pair of dirty hands. They are cultivators of the soil. They grow crops by pattern, by acre, by foresight, by habit. What corn is to one, wheat is to the other, and though to some eyes the similarities outweigh the differences it would be as unthinkable for the second to commence planting corn as for the first to switch over to wheat. What happens in the gully between them is no concern of theirs, they say, so long as the plough stays out, the weeds stay in the ditch where they belong, though anyone would notice the wind-sewn cornstalks poking up their shaggy ears like young lovers run off into the bushes, and the kinship of these wild grasses with those the farmer cultivates is too obvious to mention, sage and dun-colored stalks hanging their noble heads, hoarding exotic burrs and seeds, and yet it is neither corn nor wheat that truly flourishes there, nor some jackalopian hybrid of the two. What grows in that place is possessed of a beauty all its own, ramshackle and unexpected, even in winter, when the wind hangs icicles from the skeletons of briars and small tracks cross the snow in search of forgotten grain; in the spring the little trickle of water swells to welcome frogs and minnows, a muskrat, a family of turtles, nesting doves in the verdant grass; in summer it is a thoroughfare for raccoons and opossums, field mice, swallows and black birds, migrating egrets, a passing fox; in autumn the geese avoid its abundance, seeking out windrows of toppled stalks, fatter grain more quickly discerned, more easily digested. Of those that travel the local road, few pay that fertile hollow any mind, even those with an eye for what blossoms, vetch and timothy, early forsythia, the fatted calf in the fallow field, the rabbit running for cover, the hawk's descent from the lightning-struck tree. You've passed this way yourself many times, and can tell me, if you would, do the formal fields end where the valley begins, or does everything that surrounds us emerge from its embrace?"
The Blue Stairs,"There is no fear 
in taking the first step 
or the second 
or the third

                having a position
                between several Popes

In fact the top 
can be reached 
without disaster

                precocious

The code 
consists in noticing 
the particular shade 
of the staircase

                occasionally giving way
                to the emotions

It has been chosen
discriminately

To graduate 
the dimensions 
ease them into sight

                republic of space

Radiant deepness 
a thumb 
passed over it

                disarming
                as one who executes robbers

Waving the gnats 
and the small giants 
aside
                balancing

How to surprise 
a community 
by excellence

somehow it occurred

                living a public life

The original design 
was completed 
no one complained

In a few years
it was forgotten

                floating

It was framed 
like any other work of art 
not too ignobly

                kicking the ladder away

Now I shall tell you
why it is beautiful

Design: extraordinary 
color: cobalt blue

                secret platforms

Heels twist it
into shape

It has a fantastic area 
made for a tread 
that will ascend

Being humble 
i.e. productive

Its purpose
is to take you upward

On an elevator 
of human fingerprints 
of the most delicate 
fixity

Being practical
and knowing its denominator

To push
one foot ahead of the other

Being a composite
which sneers at marble

                all orthodox movements


It has discovered 
in the creak of a footstep 
the humility of sound

Spatially selective 
using this counterfeit 
of height

To substantiate
a method of progress

Reading stairs 
as interpolation 
in the problem of gradualness

                with a heavy and pure logic

The master builder
acknowledges this

As do the artists 
in their dormer rooms

                eternal banishment


Who are usually grateful 
to anyone who prevents them 
from taking a false step

And having reached the summit 
would like to stay there 
even if the stairs are withdrawn"
Ars Poetica,"—Detroit, Michigan
Broad-ribbed leaves of the calathea plant
trickle water down into the mouth of its pot
as if it's still fighting off competitors in the wild

as kittens scamper past, the knees of their 
hind legs bending backwards with inhuman
ease, like teenage boys leaping for rebounds

on playgrounds, their hourglass sleekness
glistening like the shards of forty-ounces
littering the court: sons of southern

autoworkers still unfamiliar with the Michigan
that has taken them in, girls watching
from windows as they care for the children

of older sisters. The act of wanting offers
only the hope of movement, for every target
an aim, lives spent in the in-between,

multitudes of coexisting in this particular filament
as if no other were possible—American engines
turning in a summertime traffic jam, white clouds

from factories as if shift whistles sent them forth:
the mind propelled by possibility and promise,
an unbreakable stasis. The person who wanted us

has come and gone several times like a tulip
bulb's inhaled and exhaled lives: desire,
the seed itself, creating. See what others

see in us, that gem which no one owns,
our skin a concept, a bloom of imagination
like one's own yearning unfulfilled—unchecked

as poison ivy, the fumes of its combustion
more dangerous than the vine ignored.
Boys want shots to drop. Girls want

what's through the window, not anything
close by or far afield, just the usual.
Cat-backed Swedish and German automobiles

scoot down the boulevard, someone
else's barbecue cooking across the street.
Desire never lies beyond what's given.

I have hated the second-hand world. Who was
that person divided between the glances of passersby?
Bodies decompose, even in memory—

the hand-in-hand of melted hourglass,
bloody hips of gifted tulips detached
and traveling the earth, until the mind

puts an end to them like breakers
washing out to sea. ""Fine neighbors,""
someone will say. ""Quiet types,""

because no one really knew them
until the press run. Packing kernels inundate
the universe: far off, coalescence; close in,

vibration and sparking. Upon 
each smooth surface, each body,
Picasso portraits, light and dark."
Your Father Sunbathing,"Sundays, your father climbs out a window
            onto the roof, 
      looking for somewhere
there are no women,
            nothing else to do
      but undress,
lie down and open his arms wide,
            spread his legs
      and make an X,
a target for the sun
            to concentrate
      all its energies on,
the groin, the seat of the soul, the
            hairy, breathing sac,
      and your father
summoning all the light he can,
            his exhaustion
      heroic, a warrior's.
What if you follow, 
            quiet as the light,
      kneel
beside him, intimate
            as the sun, trace his calves,
      his ankle's spidery veins, 
even his tired feet
            cocked to one side?
      Like someone blind,
you want to read the line
            of your father's jaw,
      the story of his mouth,
your mouth on his shoulders,
            his belly--lightly
      as you'd kiss a flower,
brushing your lips across
            your father's 
      penis, its taste like
petals, wet grass, wax
            candy, old dolls.
      Like women at the cross
who gather the crucified
            into their arms,
      stroking a miracle, 
not to take the wound 
            away
      but to know
what suffering really is.
            Mary, 
      Mary Magdelene.
It seems so natural,
            the mouth
      pressing against all
it's drawn to."
Sequestered Writing,"Horses were turned loose in the child's sorrow. Black and roan, cantering through snow.
The way light fills the hand with light, November with graves, infancy with white.
White. Given lilacs, lilacs disappear. Then low voices rising in walls.
The way they withdrew from the child's body and spoke as if it were not there.

What ghost comes to the bedside whispering You?
-- With its no one without its I --
A dwarf ghost? A closet of empty clothes?
Ours was a ghost who stole household goods. Nothing anyone would miss.
Supper plates. Apples. Barbed wire behind the house.

At the end of the hall, it sleepwalks into a mirror wearing mother's robe.
A bedsheet lifts from the bed and hovers. Face with no face. Come here.
The bookcase knows, and also the darkness of books. Long passages into,
Endless histories toward, sleeping pages about. Why else toss gloves into a grave?

A language that once sent ravens through firs. The open world from which it came.
Words holding the scent of an asylum fifty years. It is fifty years, then.
The child hears from within: Come here and know, below 
And unbeknownst to us, what these fields had been."
Possum Crossing,"Backing out the driveway
the car lights cast an eerie glow
in the morning fog centering
on movement in the rain slick street

Hitting brakes I anticipate a squirrel or a cat or sometimes
a little raccoon
I once braked for a blind little mole who try though he did
could not escape the cat toying with his life
Mother-to-be possum occasionally lopes home . . . being
naturally . . . slow her condition makes her even more ginger

We need a sign POSSUM CROSSING to warn coffee-gurgling neighbors:
we share the streets with more than trucks and vans and
railroad crossings

All birds being the living kin of dinosaurs
think themselves invincible and pay no heed
to the rolling wheels while they dine
on an unlucky rabbit

I hit brakes for the flutter of the lights hoping it's not a deer
or a skunk or a groundhog
coffee splashes over the cup which I quickly put away from me
and into the empty passenger seat
I look . . .
relieved and exasperated ...
to discover I have just missed a big wet leaf
struggling . . . to lift itself into the wind
and live"
Letter to Dr. B—,"I have found you among the texts
(but not the textures) of your life,
in the library of your cunning,
where the abstracts of forty papers
open, one by one, like small windows
partly sealed by terminology's lacquer.
They reveal you both aloof and enthralled,
a restless mind of intersecting planes.

How can I resist the paper ""Artist and Analyst""?
Yet I do, thinking it best to stay
within the frame we've chosen,
using the palette we invent,
creating a mosaic in motion.
Whenever I set a shard in place,
the mosaic evolves, blurs a moment,
then a new scene refines, throwing past into relief,
drawing present into mind.

So I will sacrifice my yen to know
the what and whim of you. Though my curiosity
is swelling like a Magellanic Cloud
filled with a luminous starfield of questions,
I'll sacrifice them on the altar of our ineffable 
cause. A padded altar. A cause quilted with passion,
and insight whose razors cut clean as thrill.
A sacrifice intoxicating as any pill."
Hackett Avenue,"I used to like connections:
Leaves floating on the water
Like faces floating on the surface of a dream,
On the surface of a swimming pool
Once the holocaust was complete.
And then I passed through stages of belief
And unbelief, desire and restraint.
I found myself repeating certain themes
Ad interim, until they began to seem quaint
And I began to feel myself a victim of coincidence,
Inhabiting a film whose real title was my name --
Inhabiting a realm of fabulous constructions
Made entirely of words, all words
I should have known, and should have connected
Until they meant whatever I might mean.
But they're just fragments really,
No more than that.


                 A coast away,
And then across an ocean fifty years away,
I felt an ashen figure gliding through the leaves
-- Bewitchment of intelligence by leaves -- 
A body floating clothed, facedown,
A not-so-old philosopher dying in his bed
-- At least I thought I felt those things.
But then the line went dead
And I was back here in the cave, another ghost
Inhabiting the fourth part of the soul
And waiting, and still waiting, for the sun to come up.
Tell them I've had a wonderful life.
Tell Mr. DeMille I'm ready for my close-up."
Medusa,"She is the gypsy
Whose young have rooted
In the very flesh of her scalp.

Her eyes are drill-holes where
Your senses spin, and you are stone
Even as you stand before her.

She opens her lips to speak,
And have you believe.
She has more tongues to deceive

Than you can deafen your ears to.
If you could look away, the voices
From the heads of her vipers

Would be hard to argue.
If you could look away,
The pedestals of your feet might move.

If you could look away, 
The song from the cathedral of her mouth
Would fall to the floor like a lie."
The Army of Truth,"Words? Those sounds the world despises.
      Words in poems?
Even more to be disdained!
Ah, how feeble are your powers
      to defend
all the truth that man denies!

Thunder crack and lightning flash
      at its presence!
Hosts of angels should come swooping
down from heaven to the rescue
      far and wide
spread the knowledge of its glory.

Oh, why can it not come winging
      from on high?
Truth, that with a starry birth
wears a helmet brightly gleaming
      wielding swords
fiercely sharp instead of feathers.

Oh, why then does it not pitch camp 
      tent on tent
white on every mountainside?
Oh, why then are not its heroes
      strongly ranged
to keep mastery over life?

The fort of darkness is well guarded.
      Superstition
rests secure on stony columns.
Numerous as Egypt's serpents
      round truth's temple
range the black-clad guards of error.

Forward, though, you feeble lines!
      Words are armies!
On this earth your victory
was promised by the Lord, Light's father, 
      when you serve
Truth itself, his child, alone.

Onward, words, you sons of truth!
      En avant!
In the end the hearts of men
will be your victorious home.
      Then your light
will with courage bear them on.

Forward, with your boldest faces
      Words of truth!
For the greatest power on Earth
has been granted you by God:
      Because never
Could you die in Truth's pure mouth!

Courage take then, all you small ones!
      Truth's great cause
Only triumphs in defeat.
Storm the bitter heights of lies!
Raze them to the ground with Truth!"
Good Night,"I came as a stranger; as a stranger now I leave. The flowers of May once
welcomed me warmly; a young girl spoke of love, her mother even of marriage.
Now all is bleak--the pathway covered with snow.
The time of departure is not mine to choose; I must find my way alone in
this darkness. With the shadow of the moon at my side, I search for traces of
wildlife in the white snow.
Why should I linger and give them reason to send me away? Let stray hounds
howl outside their master's house. Love likes to wander from one to another,
as if God willed it so. My darling, farewell.
A quiet step, a careful shutting of the door so your sleep is not disturbed,
and two words written on the gate as I leave, ""Good night,"" to let you know I
thought of you."
Hibiscus on the Lake,"    The plant saw the beauty of water,
the flowering plant with bright red flowers.
      She told me all about water.
   

Bending over the water to put on her bottu,
      she saw the beauty of water.

        I watched the loveliness,
            until I fainted.
  Snakes like trees ran through the lake.

    The plant saw the beauty of water,
the flowering plant with bright red flowers.

           The sky saw it all.
           It trembled in fear
      and fell down on the banks.
    Even the sun was scared to look
        from the top of the tree.

  The plant saw the beauty of water,
the flowering plant with bright red flowers.
        She spread out her hair.
          Her bottu fell off.
         The banks shed tears
      and the shore was shaken.

  The plant with bright red flowers,
        bending, still bending
    told me of the beauty of water.

      The hibiscus talked to me."
Questions In The Mind Of A Poet While She Washes Her Floors,"Will obedience leave me unknown to myself, stranded?

Is it enough for me to know where I'm from?

If I do more truth-telling will I be happier with what I say?

If I had three days to live would I still be sensible?

Is the break between my feelings and my memory 
the reason I'm unable to sustain rage?

Am I a peninsula slowly turning into an island?

If I grew up gazing at the ocean would I think
life came in waves?

If I were a nomad would I measure time
by the length of a footstep?

If I can see a cup drop to the floor and shatter
why can't I see it gather itself back together?

If a surgeon cut out my mistakes
would the scar be under my heart?

How much time will I spend protecting myself
from what the people I love call love?

Would my desires feel different if I lived forever?

Will my desires destroy my politics?

Is taboo sex the ultimate aphrodisiac?

If I fall in love with the wrong person
How do I learn to un-in love myself?

Can I make my intuition into a divining rod?

Is music the closest I can get to God?

How many of these questions will remain
when I kneel to wash my floors again?"
Short-Order Cook,"An average joe comes in
and orders thirty cheeseburgers and thirty fries.

I wait for him to pay before I start cooking.
He pays.
He ain't no average joe.

The grill is just big enough for ten rows of three.
I slap the burgers down
throw two buckets of fries in the deep frier
and they pop pop, spit spit. . .
pssss. . .
The counter girls laugh.
I concentrate.
It is the crucial point--
they are ready for the cheese:
my fingers shake as I tear off slices
toss them on the burgers/fries done/dump/
refill buckets/burgers ready/flip into buns/
beat that melting cheese/wrap burgers in plastic/
into paper bags/fries done/dump/fill thirty bags/
bring them to the counter/wipe sweat on sleeve
and smile at the counter girls.
I puff my chest out and bellow:
Thirty cheeseburgers! Thirty fries!
I grab a handful of ice, toss it in my mouth
do a little dance and walk back to the grill.
Pressure, responsibility, success.
Thirty cheeseburgers, thirty fries."
Not to Mention Love: A Heart for Patricia,"Not one more figure of speech, I promise,
not here, under the pressing weight of centuries
of metaphors insisting on the heart's unbelievable resemblance
to anything else we know. One more could finally break it
irretrievably, and I don't want that kind of metaphorical blood
on my hands. So this time around, let the heart be the heart
the surgeon discovers when he lays open the chest so gently
it's easy to miss the self-effacing beauty of precision,
the way he comes at it directly, the only way he knows.
And the heart, exposed exactly for what it is: homelier
than we'd like to imagine. And alive beyond compare.
Here, the heart is the heart, and isn't
a fist or a flower or a smooth-running engine
and especially not one of those ragged valentines
someone's cut out, initialed, shot full of cartoon arrows:
the adolescent voodoo of desire. Here nothing's colored
that impossibly red.

There's nothing cute about it. The heart
is the heart, chamber after chamber. Ventricular. Uncooked.
In all its sanguine glory. I couldn't make up a thing
like that. The heart's perfected its daily making do, the sucking
and pumping, its mindless work: sustaining a blood supply
that's got to go around a lifetime.
Sure, there's a brain somewhere, another planet
just seconds or light-years away, and maybe some far-flung
intelligence madly signalling for all it's worth--
but the heart wouldn't know about that. It has its own
evidence to go on. What's convincing to the heart
is only the heart. It doesn't have the luxury of stopping
to weigh, to reconsider, to fold and unfold the raw data of the world
until it's creased beyond recognition. Some days it can't distinguish 
a single sad note from a chorus of exhilaration, but still
the heart has its one answer down to a science: yes. Over
and over, that iambic uh-huh. Whatever it takes, some kind of nerve
or unlikely grace: the heart never knows what to think.

* * *

If this poem has had its moments already
when I haven't been quite as good as my word--
when the heart's been anything less than the heart
or even the tiniest bit more--believe me, I've tried
hard to keep the heart in its proper place for once. It's not
in my mouth or on my sleeve or winging its way lightheartedly
in circles over my head. It's more or less right
where it belongs inside of me, no small thing. And not to mention love
even once by its own name, Patricia:
that's a proposition I never meant to enter into, anywhere.

So when you turn out the light
and this page goes as dark as the room you're lying down in
and for one night at least there are no more distractions,
it's my heart you'll be listening to. And it's yours.
We fit together so well sometimes it's not easy
telling whose lips, whose arms, whose heat in the groin,
whose very good idea. I'm not taking any chances
bigger than the one you've given me--your insistent heart
mixed up with mine: uh-huh, uh-huh, huh-huh,
and my heart has never been the heart it is right now.
It's what we've both been waiting for: I'm asking you
to make of it what you surely will, to take it from here,
in your love beyond these imperfect words, please
take it wherever you're going tonight from here."
Mambo,"(Skip to the original poem in Spanish)
translated by Edith Grossman
Against a topaz sky
and huge windows starry 
with delirious heartsease
and sensual red cayenne;
the sweet twilight breeze
fragrant with almond and Indian orange;
on the Moorish tiles,
wearing their spike-heeled shoes,
lowcut dresses and wide swirling skirts;
their long obsidian hairdos
in the style of the time;
perfumed, olive-skinned, smiling,
my aunts danced the mambo
and sang: ""Doctor, tomorrow, 
you can't pull my tooth
even if I die of the pain.""

those evenings of my childhood
when my aunts were young and belonged to me,
and I danced hiding in their skirts,
our lives were a happy mambo—
I remember.
Contra un cielo topacio
y ventanales estrellados
con delirantes trinitarias
y rojas, sensuales cayenas;
el fragante céfiro verpertino
oloroso de almendros y azahar de la India;
sobre las baldozsas de diseños moriscos,
con zapatillas de tacón aguja,
vestidos descotados y amplias polleras;
sus largas, obsidianas cabelleras
a la usanza de la época;
perfumadas, trigueñas, risueñas,
mis tías bailaban el mambo
canturreando, ""Doctor, mañana
no me saca ud. la muela,
aunque me muera del dolor.""

Aquellas tardes en mi infancia
cuando mis tías eran muchanchas y me pertenecían,
y yo bailaba cobijado entre sus polleras,
nuestras vidas eran un mambo feliz
que no se olvida."
Love Opened a Mortal Wound,"translated from the Spanish by Joan Larkin and Jaime Manrique
Love opened a mortal wound.
In agony, I worked the blade
to make it deeper. Please,
I begged, let death come quick.
Wild, distracted, sick,
I counted, counted
all the ways love hurt me.
One life, I thought—a thousand deaths.
Blow after blow, my heart
couldn’t survive this beating.
Then—how can I explain it?
I came to my senses. I said,
Why do I suffer? What lover
ever had so much pleasure?
  Con el Dolor de la Mortal Herida
Con el dolor de la mortal herida,
de un agravio de amor me lamentaba;
y por ver si la muerte se llegaba,
procuraba que fuese más crecida.
Toda en el mal el alma divertida,
pena por pena su dolor sumaba,
y en cada circunstancia ponderaba
que sobraban mil muertes a una vida.
Y cuando, al golpe de uno y otro tiro,
rendido el corazón daba penoso
señas de dar el último suspiro,
no sé con qué destino prodigioso
volví en mi acuerdo y dije:—¿Qué me admiro?
¿Quién en amor ha sido más dichoso?"
