Poem Name,Poem Content
And death shall have no dominion,"And death shall have no dominion.
Dead men naked they shall be one
With the man in the wind and the west moon;
When their bones are picked clean and the clean bones gone,
They shall have stars at elbow and foot;
Though they go mad they shall be sane,
Though they sink through the sea they shall rise again;
Though lovers be lost love shall not;
And death shall have no dominion.
And death shall have no dominion.
Under the windings of the sea
They lying long shall not die windily;
Twisting on racks when sinews give way,
Strapped to a wheel, yet they shall not break;
Faith in their hands shall snap in two,
And the unicorn evils run them through;
Split all ends up they shan't crack;
And death shall have no dominion.
And death shall have no dominion.
No more may gulls cry at their ears
Or waves break loud on the seashores;
Where blew a flower may a flower no more
Lift its head to the blows of the rain;
Though they be mad and dead as nails,
Heads of the characters hammer through daisies;
Break in the sun till the sun breaks down,
And death shall have no dominion."
When We Two Parted,"When we two parted
   In silence and tears,
Half broken-hearted
   To sever for years,
Pale grew thy cheek and cold,
   Colder thy kiss;
Truly that hour foretold
   Sorrow to this.
The dew of the morning
   Sunk chill on my brow— 
It felt like the warning
   Of what I feel now.
Thy vows are all broken,
   And light is thy fame;
I hear thy name spoken,
   And share in its shame.
They name thee before me,
   A knell to mine ear;
A shudder comes o'er me—
   Why wert thou so dear?
They know not I knew thee,
   Who knew thee too well—
Long, long shall I rue thee,
   Too deeply to tell.
In secret we met—
   In silence I grieve,
That thy heart could forget,
   Thy spirit deceive.
If I should meet thee
   After long years,
How should I greet thee?—
   With silence and tears."
The Myth of Innocence,"One summer she goes into the field as usual
stopping for a bit at the pool where she often
looks at herself, to see
if she detects any changes. She sees
the same person, the horrible mantle
of daughterliness still clinging to her.

The sun seems, in the water, very close.
That's my uncle spying again, she thinks—
everything in nature is in some way her relative.
I am never alone, she thinks,
turning the thought into a prayer.
Then death appears, like the answer to a prayer.

No one understands anymore
how beautiful he was. But Persephone remembers.
Also that he embraced her, right there,
with her uncle watching. She remembers
sunlight flashing on his bare arms.

This is the last moment she remembers clearly.
Then the dark god bore her away.

She also remembers, less clearly,
the chilling insight that from this moment
she couldn't live without him again.

The girl who disappears from the pool
will never return. A woman will return,
looking for the girl she was.

She stands by the pool saying, from time to time,
I was abducted, but it sounds
wrong to her, nothing like what she felt.
Then she says, I was not abducted.
Then she says, I offered myself, I wanted
to escape my body. Even, sometimes,
I willed this. But ignorance

cannot will knowledge. Ignorance
wills something imagined, which it believes exists.

All the different nouns—
she says them in rotation.
Death, husband, god, stranger.
Everything sounds so simple, so conventional.
I must have been, she thinks, a simple girl.

She can't remember herself as that person
but she keeps thinking the pool will remember
and explain to her the meaning of her prayer
so she can understand
whether it was answered or not."
The Angel,"I dreamt a dream!  What can it mean?
And that I was a maiden Queen
Guarded by an Angel mild:
Witless woe was ne’er beguiled!

And I wept both night and day,
And he wiped my tears away;
And I wept both day and night,
And hid from him my heart’s delight.

So he took his wings, and fled;
Then the morn blushed rosy red.
I dried my tears, and armed my fears
With ten thousand shields and spears.

Soon my Angel came again;
I was armed, he came in vain;
For the time of youth was fled,
And grey hairs were on my head."
Enigma,"It would be easy to forgive,
If I could but remember;
If I could hear, lost love of mine,
The music of your cruelties,
Shaking to sound the silent skies,
Could voice with them their song divine,
Red with pain’s leaping ember:
It would be easy to forgive,
If I could but remember.
It would be easy to forget,
If I could find lost Sorrow;
If I could kiss her plaintive face,
And break with her her bitter bread,
Could share again her woeful bed,
And know with tears her pale embrace.
Make yesterday, to-morrow:
It would be easy to forget,
If I could find lost Sorrow.
 "
The Watchers,"Beside a stricken field I stood;
On the torn turf, on grass and wood,
Hung heavily the dew of blood.
Still in their fresh mounds lay the slain,
But all the air was quick with pain
And gusty sighs and tearful rain.
Two angels, each with drooping head
And folded wings and noiseless treads,
Watched by that valley of the dead.
The one, with forehead saintly bland
And lips of blessing, not command,
Leaned, weeping, on her olive wand.
The other’s brows were scarred and knit,
His restless eyes were watch-fires lit,
His hands for battle-gauntlets fit.
“How long!”—I knew the voice of Peace,
“Is there no respite? no release?
When shall the hopeless quarrel cease?
“O Lord, how long! One human soul
Is more than any parchment scroll,
Or any flag thy winds unroll.
“What price was Ellsworth’s, young and brave?
How weigh the gift that Lyon gave,
Or count the cost of Winthrop’s grave?
“O brother! if thine eye can see,
Tell how and when the end shall be,
What hope remains for thee and me.”
Then Freedom sternly said: “I shun
No strife nor pang beneath the sun,
When human rights are staked and won.
“I knelt with Ziska’s hunted flock,
I watched in Toussaint’s cell of rock,
I walked with Sidney to the block.
“The moor of Marston felt my tread,
Through Jersey snows the march I led,
My voice Magenta’s charges sped.
“But now, through weary day and night,
I watch a vague and aimless fight
For leave to strike one blow aright.
“On either side my foe they own:
One guards through love his ghastly throne,
And one through fear to reverence grown.
“Why wait we longer, mocked, betrayed,
By open foes, or those afraid
To speed thy coming through my aid?
“Why watch to see who win or fall?
I shake the dust against them all,
I leave them to their senseless brawl.”
“Nay,” Peace implored: “yet longer wait;
The doom is near, the stake is great:
God knoweth if it be too late.
“Still wait and watch; the way prepare
Where I with folded wings of prayer
May follow, weaponless and bare.”
“Too late!” the stern, sad voice replied,
“Too late!” its mournful echo sighed,
In low lament the answer died.
A rustling as of wings in flight,
An upward gleam of lessening white,
So passed the vision, sound and sight.
But round me, like a silver bell
Rung down the listening sky to tell
Of holy help, a sweet voice fell.
“Still hope and trust,” it sang; “the rod
Must fall, the wine-press must be trod,
But all is possible with God!”"
One Today,"A Poem for Barack Obama’s Presidential Inauguration
January 21, 2013
  One sun rose on us today, kindled over our shores,
peeking over the Smokies, greeting the faces
of the Great Lakes, spreading a simple truth
across the Great Plains, then charging across the Rockies.
One light, waking up rooftops, under each one, a story
told by our silent gestures moving behind windows.
My face, your face, millions of faces in morning’s mirrors,
each one yawning to life, crescendoing into our day:
pencil-yellow school buses, the rhythm of traffic lights,
fruit stands: apples, limes, and oranges arrayed like rainbows
begging our praise. Silver trucks heavy with oil or paper—
bricks or milk, teeming over highways alongside us,
on our way to clean tables, read ledgers, or save lives—
to teach geometry, or ring-up groceries as my mother did
for twenty years, so I could write this poem.
All of us as vital as the one light we move through,
the same light on blackboards with lessons for the day:
equations to solve, history to question, or atoms imagined,
the “I have a dream” we keep dreaming,
or the impossible vocabulary of sorrow that won’t explain
the empty desks of twenty children marked absent
today, and forever. Many prayers, but one light
breathing color into stained glass windows,
life into the faces of bronze statues, warmth
onto the steps of our museums and park benches
as mothers watch children slide into the day.
One ground. Our ground, rooting us to every stalk
of corn, every head of wheat sown by sweat
and hands, hands gleaning coal or planting windmills
in deserts and hilltops that keep us warm, hands
digging trenches, routing pipes and cables, hands
as worn as my father’s cutting sugarcane
so my brother and I could have books and shoes.
The dust of farms and deserts, cities and plains
mingled by one wind—our breath. Breathe. Hear it
through the day’s gorgeous din of honking cabs,
buses launching down avenues, the symphony
of footsteps, guitars, and screeching subways,
the unexpected song bird on your clothes line.
Hear: squeaky playground swings, trains whistling,
or whispers across café tables, Hear: the doors we open
for each other all day, saying: hello / shalom,
buon giorno / howdy / namaste / or buenos días
in the language my mother taught me—in every language
spoken into one wind carrying our lives
without prejudice, as these words break from my lips.
One sky: since the Appalachians and Sierras claimed
their majesty, and the Mississippi and Colorado worked
their way to the sea. Thank the work of our hands:
weaving steel into bridges, finishing one more report
for the boss on time, stitching another wound
or uniform, the first brush stroke on a portrait,
or the last floor on the Freedom Tower
jutting into a sky that yields to our resilience.
One sky, toward which we sometimes lift our eyes
tired from work: some days guessing at the weather
of our lives, some days giving thanks for a love
that loves you back, sometimes praising a mother
who knew how to give, or forgiving a father
who couldn’t give what you wanted.
We head home: through the gloss of rain or weight
of snow, or the plum blush of dusk, but always—home,
always under one sky, our sky. And always one moon
like a silent drum tapping on every rooftop
and every window, of one country—all of us—
facing the stars
hope—a new constellation
waiting for us to map it,
waiting for us to name it—together
Watch Richard Blanco read “One Today” at President Obama’s inauguration in 2013:"
Stopping by Woods on a Snowy Evening,"Whose woods these are I think I know.
His house is in the village though;
He will not see me stopping here
To watch his woods fill up with snow.
My little horse must think it queer
To stop without a farmhouse near
Between the woods and frozen lake
The darkest evening of the year.
He gives his harness bells a shake
To ask if there is some mistake.
The only other sound's the sweep
Of easy wind and downy flake.
The woods are lovely, dark and deep.
But I have promises to keep,
And miles to go before I sleep,
And miles to go before I sleep."
"Paradise Lost, Book I, Lines 221-270","s this the Region, this the Soil, the Clime,
Said then the lost Arch-Angel, this the seat
That we must change for Heav'n, this mournful gloom
For that celestial light? Be it so, since he
Who now is Sovran can dispose and bid
What shall be right: fardest from him is best
Whom reason hath equald, force hath made supream
Above his equals. Farewel happy Fields
Where Joy for ever dwells: Hail horrours, hail
Infernal world, and thou profoundest Hell
Receive thy new Possessor: One who brings
A mind not to be chang'd by Place or Time.
The mind is its own place, and in it self
Can make a Heav'n of Hell, a Hell of Heav'n.
What matter where, if I be still the same,
And what I should be, all but less then he
Whom Thunder hath made greater? Here at least
We shall be free; th' Almighty hath not built
Here for his envy, will not drive us hence:
Here we may reign secure, and in my choyce
To reign is worth ambition though in Hell:
Better to reign in Hell, then serve in Heav'n.
But wherefore let we then our faithful friends,
Th' associates and copartners of our loss
Lye thus astonisht on th' oblivious Pool,
And call them not to share with us their part
In this unhappy Mansion, or once more
With rallied Arms to try what may be yet
Regaind in Heav'n, or what more lost in Hell?"
I measure every Grief I meet (561),"I measure every Grief I meet
With narrow, probing, eyes – 
I wonder if It weighs like Mine – 
Or has an Easier size.

I wonder if They bore it long – 
Or did it just begin – 
I could not tell the Date of Mine – 
It feels so old a pain – 

I wonder if it hurts to live – 
And if They have to try – 
And whether – could They choose between – 
It would not be – to die – 

I note that Some – gone patient long – 
At length, renew their smile –  
An imitation of a Light
That has so little Oil – 

I wonder if when Years have piled –  
Some Thousands – on the Harm –  
That hurt them early – such a lapse
Could give them any Balm –  

Or would they go on aching still
Through Centuries of Nerve – 
Enlightened to a larger Pain –  
In Contrast with the Love –  

The Grieved – are many – I am told –  
There is the various Cause –  
Death – is but one – and comes but once –  
And only nails the eyes –  

There's Grief of Want – and grief of Cold –  
A sort they call ""Despair"" –  
There's Banishment from native Eyes – 
In sight of Native Air –  

And though I may not guess the kind –  
Correctly – yet to me
A piercing Comfort it affords
In passing Calvary –  

To note the fashions – of the Cross –  
And how they're mostly worn –  
Still fascinated to presume
That Some – are like my own – "
Song of Nature,"Mine are the night and morning,
The pits of air, the gulf of space,
The sportive sun, the gibbous moon,
The innumerable days.
I hid in the solar glory,
I am dumb in the pealing song,
I rest on the pitch of the torrent,
In slumber I am strong.
No numbers have counted my tallies,
No tribes my house can fill,
I sit by the shining Fount of Life,
And pour the deluge still;
And ever by delicate powers
Gathering along the centuries
From race on race the rarest flowers,
My wreath shall nothing miss.
And many a thousand summers
My apples ripened well,
And light from meliorating stars
With firmer glory fell.
I wrote the past in characters
Of rock and fire the scroll,
The building in the coral sea,
The planting of the coal.
And thefts from satellites and rings
And broken stars I drew,
And out of spent and aged things
I formed the world anew;
What time the gods kept carnival,
Tricked out in star and flower,
And in cramp elf and saurian forms
They swathed their too much power.
Time and Thought were my surveyors,
They laid their courses well,
They boiled the sea, and baked the layers
Or granite, marl, and shell.
But he, the man-child glorious,—
Where tarries he the while?
The rainbow shines his harbinger,
The sunset gleams his smile.
My boreal lights leap upward,
Forthright my planets roll,
And still the man-child is not born,
The summit of the whole.
Must time and tide forever run?
Will never my winds go sleep in the west?
Will never my wheels which whirl the sun
And satellites have rest?
Too much of donning and doffing,
Too slow the rainbow fades,
I weary of my robe of snow,
My leaves and my cascades;
I tire of globes and races,
Too long the game is played;
What without him is summer's pomp,
Or winter’s frozen shade?
I travail in pain for him,
My creatures travail and wait;
His couriers come by squadrons,
He comes not to the gate.
Twice I have moulded an image,
And thrice outstretched my hand,
Made one of day, and one of night,
And one of the salt sea-sand.
One in a Judaean manger,
And one by Avon stream,
One over against the mouths of Nile,
And one in the Academe.
I moulded kings and saviours,
And bards o’er kings to rule;—
But fell the starry influence short,
The cup was never full.
Yet whirl the glowing wheels once more,
And mix the bowl again;
Seethe, fate! the ancient elements,
Heat, cold, wet, dry, and peace, and pain.
Let war and trade and creeds and song
Blend, ripen race on race,
The sunburnt world a man shall breed
Of all the zones, and countless days.
No ray is dimmed, no atom worn,
My oldest force is good as new,
And the fresh rose on yonder thorn
Gives back the bending heavens in dew."
The Road Not Taken,"Two roads diverged in a yellow wood,
And sorry I could not travel both
And be one traveler, long I stood
And looked down one as far as I could
To where it bent in the undergrowth;
Then took the other, as just as fair,
And having perhaps the better claim,
Because it was grassy and wanted wear;
Though as for that the passing there
Had worn them really about the same,
And both that morning equally lay
In leaves no step had trodden black.
Oh, I kept the first for another day!
Yet knowing how way leads on to way,
I doubted if I should ever come back.
I shall be telling this with a sigh
Somewhere ages and ages hence:
Two roads diverged in a wood, and I—
I took the one less traveled by,
And that has made all the difference."
The Walrus and the Carpenter,"The sun was shining on the sea,
   Shining with all his might:
He did his very best to make
   The billows smooth and bright—
And this was odd, because it was
   The middle of the night.
The moon was shining sulkily,
   Because she thought the sun
Had got no business to be there
   After the day was done—
""It's very rude of him,"" she said,
   ""To come and spoil the fun!""
The sea was wet as wet could be,
   The sands were dry as dry.
You could not see a cloud because
   No cloud was in the sky:
No birds were flying overhead—
   There were no birds to fly.
The Walrus and the Carpenter
   Were walking close at hand:
They wept like anything to see
   Such quantities of sand:
""If this were only cleared away,""
   They said, ""it would be grand!""
""If seven maids with seven mops
   Swept it for half a year,
Do you suppose,"" the Walrus said,
   ""That they could get it clear?""
""I doubt it,"" said the Carpenter,
   And shed a bitter tear.
""0 Oysters, come and walk with us!""
   The Walrus did beseech.
""A pleasant walk, a pleasant talk,
   Along the briny beach:
We cannot do with more than four,
   To give a hand to each.""
The eldest Oyster looked at him,
   But never a word he said;
The eldest Oyster winked his eye,
   And shook his heavy head—
Meaning to say he did not choose
   To leave the oyster-bed.
But four young Oysters hurried up,
   All eager for the treat:
Their coats were brushed, their faces washed,
   Their shoes were clean and neat—
And this was odd, because, you know,
   They hadn't any feet.
Four other Oysters followed them,
   And yet another four;
And thick and fast they came at last,
   And more and more and more—
All hopping through the frothy waves,
   And scrambling to the shore.
The Walrus and the Carpenter
   Walked on a mile or so,
And then they rested on a rock
   Conveniently low:
And all the little Oysters stood
   And waited in a row.
""The time has come,"" the Walrus said,
   ""To talk of many things:
Of shoes—and ships—and sealing-wax—
   Of cabbages—and kings—
And why the sea is boiling hot—
   And whether pigs have wings.""
""But wait a bit,"" the Oysters cried,
   ""Before we have our chat;
For some of us are out of breath,
   And all of us are fat!""
""No hurry!"" said the Carpenter.
   They thanked him much for that.
""A loaf of bread,"" the Walrus said,
   ""Is what we chiefly need:
Pepper and vinegar besides
   Are very good indeed—
Now, if you're ready, Oysters dear,
   We can begin to feed.""
""But not on us!"" the Oysters cried,
   Turning a little blue.
""After such kindness, that would be
   A dismal thing to do!""
""The night is fine,"" the Walrus said,
   ""Do you admire the view?
""It was so kind of you to come!
   And you are very nice!""
The Carpenter said nothing but
   ""Cut us another slice.
I wish you were not quite so deaf—
   I've had to ask you twice!""
""It seems a shame,"" the Walrus said,
   ""To play them such a trick.
After we've brought them out so far,
   And made them trot so quick!""
The Carpenter said nothing but
   ""The butter's spread too thick!""
""I weep for you,"" the Walrus said:
   ""I deeply sympathize.""
With sobs and tears he sorted out
   Those of the largest size,
Holding his pocket-handkerchief
   Before his streaming eyes.
""0 Oysters,"" said the Carpenter,
   ""You've had a pleasant run!
Shall we be trotting home again?""
   But answer came there none—
And this was scarcely odd, because
   They'd eaten every one."
Kubla Khan,"Or a Vision in a Dream. A Fragment
In Xanadu did Kubla Khan
A stately pleasure dome decree:
Where Alph, the sacred river, ran
Through caverns measureless to man
    Down to a sunless sea.
So twice five miles of fertile ground
With walls and towers were girdled round:
And there were gardens bright with sinuous rills,
Where blossomed many an incense-bearing tree;
And here were forests ancient as the hills,
Enfolding sunny spots of greenery.
But oh! that deep romantic chasm which slanted
Down the green hill athwart a cedarn cover!
A savage place! as holy and enchanted
As e'er beneath a waning moon was haunted
By woman wailing for her demon lover!
And from this chasm, with ceaseless turmoil seething,
As if this earth in fast thick pants were breathing,
A mighty fountain momently was forced:
Amid whose swift half-intermitted burst
Huge fragments vaulted like rebounding hail,
Or chaffy grain beneath the thresher's flail:
And ’mid these dancing rocks at once and ever
It flung up momently the sacred river.
Five miles meandering with a mazy motion
Through wood and dale the sacred river ran,
Then reached the caverns measureless to man,
And sank in tumult to a lifeless ocean:
And ’mid this tumult Kubla heard from far
Ancestral voices prophesying war!
    The shadow of the dome of pleasure
    Floated midway on the waves;
    Where was heard the mingled measure
    From the fountain and the caves.
It was a miracle of rare device,
A sunny pleasure-dome with caves of ice!
    A damsel with a dulcimer
    In a vision once I saw;
    It was an Abyssinian maid,
    And on her dulcimer she played,
    Singing of Mount Abora.
    Could I revive within me
    Her symphony and song,
    To such a deep delight ’twould win me,
That with music loud and long,
I would build that dome in air,
That sunny dome! those caves of ice!
And all who heard should see them there,
And all should cry, Beware! Beware!
His flashing eyes, his floating hair!
Weave a circle round him thrice,
And close your eyes with holy dread,
For he on honey-dew hath fed,
And drunk the milk of Paradise."
On Love,"Then said Almitra, Speak to us of Love.
     And he raised his head and looked upon the people, and there fell a stillness upon them. And with a great voice he said:
     When love beckons to you, follow him,
     Though his ways are hard and steep.
     And when his wings enfold you yield to him,
     Though the sword hidden among his pinions may wound you.
     And when he speaks to you believe in him,
     Though his voice may shatter your dreams as the north wind lays waste the garden.
     For even as love crowns you so shall he crucify you. Even as he is for your growth so is he for your pruning.
     Even as he ascends to your height and caresses your tenderest branches that quiver in the sun,
     So shall he descend to your roots and shake them in their clinging to the earth.
     Like sheaves of corn he gathers you unto himself
     He threshes you to make your naked.
     He sifts you to free you from your husks.
     He grinds you to whiteness.
     He kneads you until you are pliant;
     And then he assigns you to his sacred fire, that you may become sacred bread for God’s sacred feast.
     All these things shall love do unto you that you may know the secrets of your heart, and in that knowledge become a fragment of Life’s heart.
     But if in your heart you would seek only love’s peace and love’s pleasure,
     Then it is better for you that you cover your nakedness and pass out of love’s threshing-floor,
     Into the seasonless world where you shall laugh, but not all of your laughter, and weep, but not all of your tears.
     Love gives naught but itself and takes naught but from itself.
     Love possesses not nor would it be possessed;
     For love is sufficient unto love.
     When you love you should not say, “God is in my heart,” but rather, “I am in the heart of God.”
     And think not you can direct the course of love, for love, if it finds you worthy, directs your course.
     Love has no other desire but to fulfil itself.
     But if you love and must needs have desires, let these be your desires:
     To melt and be like a running brook that sings its melody to the night.
     To know the pain of too much tenderness.
     To be wounded by your own understanding of love;
     And to bleed willingly and joyfully.
     To wake at dawn with a winged heart and give thanks for another day of loving;
     To rest at the noon hour and meditate love’s ecstasy;
     To return home at eventide with gratitude;
     And then to sleep with a prayer for the beloved in your heart and a song of praise upon your lips."
I Have a Rendezvous with Death,"I have a rendezvous with Death
At some disputed barricade,
When Spring comes back with rustling shade
And apple-blossoms fill the air—
I have a rendezvous with Death
When Spring brings back blue days and fair.
It may be he shall take my hand
And lead me into his dark land
And close my eyes and quench my breath—
It may be I shall pass him still.
I have a rendezvous with Death
On some scarred slope of battered hill,
When Spring comes round again this year
And the first meadow-flowers appear.
God knows ’twere better to be deep
Pillowed in silk and scented down,
Where love throbs out in blissful sleep,
Pulse nigh to pulse, and breath to breath,
Where hushed awakenings are dear...
But I’ve a rendezvous with Death
At midnight in some flaming town,
When Spring trips north again this year,
And I to my pledged word am true,
I shall not fail that rendezvous."
On Joy and Sorrow,"Then a woman said, Speak to us of Joy and Sorrow.
And he answered:
Your joy is your sorrow unmasked.
And the selfsame well from which your laughter rises was oftentimes filled with your tears.
And how else can it be?
The deeper that sorrow carves into your being, the more joy you can contain.
Is not the cup that holds your wine the very cup that was burned in the potter’s oven?
And is not the lute that soothes your spirit, the very wood that was hollowed with knives?
When you are joyous, look deep into your heart and you shall find it is only that which has given you sorrow that is giving you joy.
When you are sorrowful look again in your heart, and you shall see that in truth you are weeping for that which has been your delight.
Some of you say, “Joy is greater than sorrow,” and others say, “Nay, sorrow is the greater.”
But I say unto you, they are inseparable.
Together they come, and when one sits alone with you at your board, remember that the other is asleep upon your bed.
Verily you are suspended like scales between your sorrow and your joy.
Only when you are empty are you at standstill and balanced.
When the treasure-keeper lifts you to weigh his gold and his silver, needs must your joy or your sorrow rise or fall."
Instructions on Not Giving Up,"More than the fuchsia funnels breaking out
of the crabapple tree, more than the neighbor’s
almost obscene display of cherry limbs shoving
their cotton candy-colored blossoms to the slate
sky of Spring rains, it’s the greening of the trees
that really gets to me. When all the shock of white
and taffy, the world’s baubles and trinkets, leave
the pavement strewn with the confetti of aftermath,
the leaves come. Patient, plodding, a green skin
growing over whatever winter did to us, a return
to the strange idea of continuous living despite
the mess of us, the hurt, the empty. Fine then,
I’ll take it, the tree seems to say, a new slick leaf
unfurling like a fist to an open palm, I’ll take it all."
Yours,"I am yours as the summer air at evening is
Possessed by the scent of linden blossoms,

As the snowcap gleams with light
Lent it by the brimming moon.

Without you I'd be an unleafed tree
Blasted in a bleakness with no Spring.

Your love is the weather of my being.
What is an island without the sea?"
Under the Harvest Moon,"   Under the harvest moon, 
When the soft silver
Drips shimmering
Over the garden nights,
Death, the gray mocker, 
Comes and whispers to you
As a beautiful friend
Who remembers.

   Under the summer roses 
When the flagrant crimson
Lurks in the dusk
Of the wild red leaves,
Love, with little hands,
Comes and touches you
With a thousand memories, 
And asks you
Beautiful, unanswerable questions."
The Stolen Child,"Where dips the rocky highland
Of Sleuth Wood in the lake,
There lies a leafy island
Where flapping herons wake
The drowsy water rats;
There we've hid our faery vats,
Full of berrys
And of reddest stolen cherries.
Come away, O human child!
To the waters and the wild
With a faery, hand in hand,
For the world's more full of weeping than you can understand.
Where the wave of moonlight glosses
The dim gray sands with light,
Far off by furthest Rosses
We foot it all the night,
Weaving olden dances
Mingling hands and mingling glances
Till the moon has taken flight;
To and fro we leap
And chase the frothy bubbles,
While the world is full of troubles
And anxious in its sleep.
Come away, O human child!
To the waters and the wild
With a faery, hand in hand,
For the world's more full of weeping than you can understand.
Where the wandering water gushes
From the hills above Glen-Car,
In pools among the rushes
That scarce could bathe a star,
We seek for slumbering trout
And whispering in their ears
Give them unquiet dreams;
Leaning softly out
From ferns that drop their tears
Over the young streams.
Come away, O human child!
To the waters and the wild
With a faery, hand in hand,
For the world's more full of weeping than you can understand.
Away with us he's going,
The solemn-eyed:
He'll hear no more the lowing
Of the calves on the warm hillside
Or the kettle on the hob
Sing peace into his breast,
Or see the brown mice bob
Round and round the oatmeal chest.
For he comes, the human child,
To the waters and the wild
With a faery, hand in hand,
For the world's more full of weeping than he can understand."
Ars Poetica,"A poem should be palpable and mute
As a globed fruit,
Dumb
As old medallions to the thumb,
Silent as the sleeve-worn stone
Of casement ledges where the moss has grown—
A poem should be wordless
As the flight of birds.
                 *
A poem should be motionless in time
As the moon climbs,
Leaving, as the moon releases
Twig by twig the night-entangled trees,
Leaving, as the moon behind the winter leaves,
Memory by memory the mind—
A poem should be motionless in time
As the moon climbs.
                  *
A poem should be equal to:
Not true.
For all the history of grief
An empty doorway and a maple leaf.
For love
The leaning grasses and two lights above the sea—
A poem should not mean
But be."
Novel,"I.

No one's serious at seventeen.
—On beautiful nights when beer and lemonade
And loud, blinding cafés are the last thing you need
—You stroll beneath green lindens on the promenade.

Lindens smell fine on fine June nights!
Sometimes the air is so sweet that you close your eyes;
The wind brings sounds—the town is near—
And carries scents of vineyards and beer. . .

II.

—Over there, framed by a branch
You can see a little patch of dark blue
Stung by a sinister star that fades
With faint quiverings, so small and white. . .

June nights! Seventeen!—Drink it in.
Sap is champagne, it goes to your head. . .
The mind wanders, you feel a kiss
On your lips, quivering like a living thing. . .

III.

The wild heart Crusoes through a thousand novels
—And when a young girl walks alluringly
Through a streetlamp's pale light, beneath the ominous shadow
Of her father's starched collar. . .

Because as she passes by, boot heels tapping,
She turns on a dime, eyes wide, 
Finding you too sweet to resist. . .
—And cavatinas die on your lips.

IV.

You're in love. Off the market till August.
You're in love.—Your sonnets make Her laugh.
Your friends are gone, you're bad news.
—Then, one night, your beloved, writes. . .!

That night. . .you return to the blinding cafés;
You order beer or lemonade. . .
—No one's serious at seventeen 
When lindens line the promenade.
29 September 1870"
Not Waving but Drowning,"Nobody heard him, the dead man,
But still he lay moaning:
I was much further out than you thought
And not waving but drowning.
Poor chap, he always loved larking
And now he’s dead
It must have been too cold for him his heart gave way,
They said.
Oh, no no no, it was too cold always
(Still the dead one lay moaning)
I was much too far out all my life
And not waving but drowning."
"To John Keats, Poet. At Spring Time*","(For Carl Van Vechten)
I cannot hold my peace, John Keats;
There never was a spring like this;
It is an echo, that repeats
My last year's song and next year's bliss.
I know, in spite of all men say
Of Beauty, you have felt her most.
Yea, even in your grave her way
Is laid. Poor, troubled, lyric ghost,
Spring never was so fair and dear
As Beauty makes her seem this year.
I cannot hold my peace, John Keats,
I am as helpless in the toil
Of Spring as any lamb that bleats
To feel the solid earth recoil
Beneath his puny legs. Spring beats
Her tocsin call to those who love her,
And lo! the dogwood petals cover
Her breast with drifts of snow, and sleek
White gulls fly screaming to her, and hover
About her shoulders, and kiss her cheek,
While white and purple lilacs muster
A strength that bears them to a cluster
Of color and odor; for her sake
All things that slept are now awake.
And you and I, shall we lie still,
John Keats, while Beauty summons us?
Somehow I feel your sensitive will
Is pulsing up some tremulous
Sap road of a maple tree, whose leaves
Grow music as they grow, since your
Wild voice is in them, a harp that grieves
For life that opens death's dark door.
Though dust, your fingers still can push
The Vision Splendid to a birth,
Though now they work as grass in the hush
Of the night on the broad sweet page of the earth.
""John Keats is dead,"" they say, but I
Who hear your full insistent cry
In bud and blossom, leaf and tree,
Know John Keats still writes poetry.
And while my head is earthward bowed
To read new life sprung from your shroud,
Folks seeing me must think it strange
That merely spring should so derange
My mind. They do not know that you,
John Keats, keep revel with me, too.
  *Spring, 1924"
Final Soliloquy of the Interior Paramour,"Light the first light of evening, as in a room
In which we rest and, for small reason, think
The world imagined is the ultimate good.

This is, therefore, the intensest rendezvous. 
It is in that thought that we collect ourselves,
Out of all the indifferences, into one thing:

Within a single thing, a single shawl
Wrapped tightly round us, since we are poor, a warmth, 
A light, a power, the miraculous influence.

Here, now, we forget each other and ourselves.
We feel the obscurity of an order, a whole, 
A knowledge, that which arranged the rendezvous.

Within its vital boundary, in the mind.
We say God and the imagination are one... 
How high that highest candle lights the dark.

Out of this same light, out of the central mind, 
We make a dwelling in the evening air, 
In which being there together is enough."
"The Merchant of Venice, Act IV, Scene I [The quality of mercy is not strained]","The quality of mercy is not strained;
It droppeth as the gentle rain from heaven
Upon the place beneath. It is twice blest;
It blesseth him that gives and him that takes:
'T is mightiest in the mightiest; it becomes
The throned monarch better than his crown:
His sceptre shows the force of temporal power,
The attribute to awe and majesty,
Wherein doth sit the dread and fear of kings;
But mercy is above this sceptred sway;
It is enthronèd in the hearts of kings,
It is an attribute to God himself;
And earthly power doth then show likest God's
When mercy seasons justice. Therefore, Jew,
Though justice be thy plea, consider this,
That, in the course of justice, none of us
Should see salvation: we do pray for mercy;
And that same prayer doth teach us all to render
The deeds of mercy. I have spoke thus much
To mitigate the justice of thy plea;
Which if thou follow, this strict court of Venice
Must needs give sentence 'gainst the merchant there."
Loveliest of Trees,"Loveliest of trees, the cherry now
Is hung with bloom along the bough,
And stands about the woodland ride
Wearing white for Eastertide.
Now, of my threescore years and ten,
Twenty will not come again,
And take from seventy springs a score,
It only leaves me fifty more.
And since to look at things in bloom
Fifty springs are little room,
About the woodlands I will go
To see the cherry hung with snow."
