Poem Name,Poem Content
There may be chaos still around the world,"There may be chaos still around the world,
This little world that in my thinking lies;
For mine own bosom is the paradise
Where all my life’s fair visions are unfurled.
Within my nature’s shell I slumber curled,
Unmindful of the changing outer skies,
Where now, perchance, some new-born Eros flies,
Or some old Cronos from his throne is hurled.
I heed them not; or if the subtle night
Haunt me with deities I never saw,
I soon mine eyelid’s drowsy curtain draw
To hide their myriad faces from my sight.
They threat in vain; the whirlwind cannot awe
A happy snow-flake dancing in the flaw."
November,"Yet one smile more, departing, distant sun!
One mellow smile through the soft vapory air,
Ere, o'er the frozen earth, the loud winds run,
Or snows are sifted o'er the meadows bare.
One smile on the brown hills and naked trees,
And the dark rocks whose summer wreaths are cast,
And the blue gentian flower, that, in the breeze,
Nods lonely, of her beauteous race the last.
Yet a few sunny days, in which the bee
Shall murmur by the hedge that skirts the way,
The cricket chirp upon the russet lea,
And man delight to linger in thy ray.
Yet one rich smile, and we will try to bear
The piercing winter frost, and winds, and darkened air."
Imaginary June,"Night:     wears itself away    clouds too dense to skim
over the shear granite rim       only a moment before
someone sitting in a mission chair       convinced  101%
convinced    she could see into her very cells
with her unassisted eyes     even into extremophiles
even with the light dispelled     until the mind sets sail
into its private interval of oblivion     a hand falls from its lap
a pen drops to a carpet     a stand of leaves whispers as if
to suggest something tender      yet potentially heart robbing  
 
Sequel:     to a dream in which faces flare up    fuse     dissolve
but there is a lot of color before their vanishing      and a name
for such phenomena      that comes from the belly of a lamb
rather     not a lamb anymore      from the stomach
of a particular canny but kind and     blind-from-birth ewe 

                                                             

                                                       for Susie Schlesinger"
I Love the Hour Just Before,"a party. Everybody
at home getting
ready. Pulling
on boots, fixing
their hair, planning
what to say if
she's there, picking
a pluckier lipstick,
rehearsing a joke
with a stickpin
in it, doing
the last minute
fumbling one does
before leaving for
the night like
tying up the dog or
turning on the yard
light. I like to think
of them driving,
finding their way
in the dark, taking
this left, that right,
while I light candles,
start the music softly
seething. Everything
waiting. Even
the wine barely
breathing. "
Avoid Adapting Other People's Negative Views,"                          after Epictetus
                      

To gaze upon the fatal
without commiserating gloom:
 
what every friend should be—
not one who rends her coat of doom
 
nor one who lets her ankle rankle
nor her dogged love to the hounds.          
 
Be the cat in catastrophe
who survives eight more dives.
 
Though in the clutch of damage
a dame must age,
 
in the crazy-quilt of guilt
it was never your fault.
 
In the company of morose
always pull out the rose."
deeper than dirt,"after the poet asked how I would bury my brother

Beyond the carrots and blind white worms, beyond
the yellowing bone orchards and corkscrew roots, 
beyond the center of this churchless earth, beloved Peter, 
my little sorcerer, brought up dirty & wrong, you deserve more 
than to be smothered in mud. For all the gravel you were fed, 
for every bruise and knot that named you, I must plant you 
in a bed of blood-hot muscle, must deliver you into me, so I may
carry you as the only mother you have ever known. "
Suddenly,"(Ruth Stone, June 8, 1915 - November 19, 2011)
 

And suddenly, it's today, it's this morning
they are putting Ruth into the earth,
her breasts going down, under the hill,
like the moon and sun going down together.
O I know, it's not Ruth—what was Ruth 
went out, slowly, but this was her form,
beautiful and powerful
as the old, gorgeous goddesses who were
terrible, too, not telling a lie
for anyone—and she'd been left here so long, among
mortals, by her mate—who could not,
one hour, bear to go on being human.
And I've gone a little crazy myself
with her going, which seems to go against logic,
the way she has always been there, with her wonder, and her
generousness, her breasts like two
voluptuous external hearts.
I am so glad she kept them, all
her life, and she got to be buried in them—
she 96, and they
maybe 82, each, which is
164 years
of pleasure and longing.  And think of all 
the poets who have suckled at her riskiness, her
risque, her body politic, her
outlaw grace!  What she came into this world with,
with a mew and cry, she gave us.  In her red
sweater and her red hair and her raw
melodious Virginia crackle,
she emptied herself fully out
into her songs and our song-making,
we would not have made our songs without her.
O dear one, what is this?  You are not a child,
though you dwindled, you have not retraced your path,
but continued to move straight forward to where 
we will follow you, radiant mother.  Red Rover, cross over. "
Rock Me to Sleep,"Backward, turn backward, O Time, in your flight,
Make me a child again just for tonight!
Mother, come back from the echoless shore,
Take me again to your heart as of yore;
Kiss from my forehead the furrows of care,
Smooth the few silver threads out of my hair;
Over my slumbers your loving watch keep;—      
Rock me to sleep, mother, — rock me to sleep!

Backward, flow backward, O tide of the years!
I am so weary of toil and of tears,—      
Toil without recompense, tears all in vain,—   
Take them, and give me my childhood again!
I have grown weary of dust and decay,—   
Weary of flinging my soul-wealth away;
Weary of sowing for others to reap;—   
Rock me to sleep, mother — rock me to sleep!

Tired of the hollow, the base, the untrue,
Mother, O mother, my heart calls for you!
Many a summer the grass has grown green,
Blossomed and faded, our faces between:
Yet, with strong yearning and passionate pain,
Long I tonight for your presence again.
Come from the silence so long and so deep;—   
Rock me to sleep, mother, — rock me to sleep!

Over my heart, in the days that are flown,
No love like mother-love ever has shone;
No other worship abides and endures,—      
Faithful, unselfish, and patient like yours:
None like a mother can charm away pain
From the sick soul and the world-weary brain.
Slumber’s soft calms o’er my heavy lids creep;—      
Rock me to sleep, mother, — rock me to sleep!

Come, let your brown hair, just lighted with gold,
Fall on your shoulders again as of old;
Let it drop over my forehead tonight,
Shading my faint eyes away from the light;
For with its sunny-edged shadows once more
Haply will throng the sweet visions of yore;
Lovingly, softly, its bright billows sweep;—   
Rock me to sleep, mother, — rock me to sleep!

Mother, dear mother, the years have been long
Since I last listened your lullaby song:
Sing, then, and unto my soul it shall seem
Womanhood’s years have been only a dream.
Clasped to your heart in a loving embrace,
With your light lashes just sweeping my face,
Never hereafter to wake or to weep;—      
Rock me to sleep, mother, — rock me to sleep! "
The Clouded Morning,"The morning comes, and thickening clouds prevail,
    Hanging like curtains all the horizon round,
Or overhead in heavy stillness sail;
    So still is day, it seems like night profound;
Scarce by the city’s din the air is stirred,
    And dull and deadened comes its every sound;
The cock’s shrill, piercing voice subdued is heard,
    By the thick folds of muffling vapors drowned.
Dissolved in mists the hills and trees appear,
    Their outlines lost and blended with the sky;
And well-known objects, that to all are near,
    No longer seem familiar to the eye,
But with fantastic forms they mock the sight,
As when we grope amid the gloom of night."
from Oracles for Youth,"Directions 
Let some one hold the book, and ask one of the questions. The answers being all
numbered, the girl or boy who is questioned chooses a number, and the person 
who holds the book reads the answer to which that number belongs, aloud. 
For instance: 
Question. What is your character? 
Answer. I choose No. 3 
Questioner reads aloud: 
No. 3. Gentle tempered, sweet and kind, 
           To no angry word inclined. 
              What Will Be Your Destiny?
              FORTY-THREE ANSWERS
1. Just as you think you’ve gained great wealth,
    Something will make you lose your health.
2. Your hair will be white in a single night,
    From having an unexpected fright.
3. You will enjoy a sweet old age,
    So kind and pure, so long and sage.
4. You will fall down at eighty-four,
    And break a dozen ribs or more.
5. You will finish your dayswith God for your friend:
    Who would not be glad of so blissful an end?
6. You will be ever absorbed in books,
    And never give a thought to looks.
7. In peace and plenty you will lie,
    And in the arms of friendship die.
8. You will have cause for many tears,
    To cloud the beauty of your years.
9. Ah, is it so? when you are old,
   you will be very poor, I’m told.
10. In the night-time you will weep,
      And your painful vigils keep.
11. Nothing dreadful, nothing sad,
      Comes to you; for this I’m glad.
12. You always will have an excellent table,
      And full of horses will keep your stable.
13. The Sibyl says you’ll die in Rome,
      Which for a time will be your home.
14. Your plenty and peace
      Will never cease.
15. You will suddenly die in the crowded street,
      If the age of a hundred years you meet.
16. You will ride in your carriage-and-four,
      And be very kind to the suffering poor.
17. Never murmur, never care,
      You will be a millionaire.
18. Sick at heart, and sick at head,
      You will wish that you were dead.
19. As the might of God you see,
      Religious you will ever be.
20. To California you will go
      To get the shining gold, you know.
21. Brightest pleasures you will see,
      And happiness your portion be.
22. Love will gild your joyous life,
      Free from pain and care and strife.
23. Don’t despond, and do not care,
      You will be a nabob’s heir.
24. To California you will be sent,
      But will return as poor as you went.
25. A missionary you will be,
      Far o’er the billows of the sea.
26. It is your destiny to rule,
      And you will keep a village school.
27. Ball and parties you will find
      Alone are suited to your mind.
28. Through the vista of the years
      I see you mourning and in tears.
29. A country life at length you’ll lead,
      Rejoicing in your ambling steed.
30. Fair in the wild and prairied west,
      Your tired frame at length you’ll rest.
31. A public singer’s place you’ll take,
      And a sensation you will make.
32. You’ll only love your native home,
      From which you will not care to roam.
33. A great pianist, you will gain
      Bright laurels from the admiring train.
34. A kitchen garden you will keep,
      And sell fresh vegetables cheap.
35. To higher virtues you will rise,
      Until you’re ready for the skies.
36. To the city’s crowded street
      You’ll direct your willing feet.
37. In digging in a worn-out field
      You’ll see a box, securely sealed,
          Half buried in the ground;
      And therein jewels bright, and gold,
      And bank-notes, in large bundles rolled,
          Will joyfully be found.
38. A music teacher you will be,
      This is your tuneful destiny.
39. You will travel in your prime,
      And view the works of art sublime.
40. You will journey the whole world o’er,
      And gather relics from every shore.
41. The most of your time will be passed on the sea,
      But wherever you are, you will happy be.
42. On an island will you live,
      And nice pleasure-parties give.
43. You will spend your leisure hours,
      In a garden tending flowers.
 "
War Rug,"The pony and the deer are trapped by tanks,

and the lady with the guitar is sad beyond words.

Hurtling across the sky, a missile has mistaken

a vehicle for a helicopter, exploding in a ball

of white flame. Upside-down birds—red specks

of knotted wool—glow above the sideways trees.

Hidden among plants, a barefooted boy waits—

like the divine coroner—aiming his rifle at something,

enjoying the attentions of a gray doggy, or maybe

there’s a bullet already in his head."
A Conceit,"Local anchors list the ways
viewers might enjoy tomorrow.

One says, “Get some great....”, but
that seems like a stretch.

The other snickers, meaning,
“Where were you going with that?”

Like you thought


     *

Like you could defend 
vanity

in the sense of
idle conceit,

vacuous self-
absorption,

doing whatever
it takes to

whatever
because,

really.


     *

As if to say,

“Conceit
is the vacuum energy.” "
Like Him,"I’m almost forty and just understanding my father
doesn’t like me. At thirteen I quit basketball, the next year
refused to hunt, I knew he was disappointed, but never
thought he didn’t have to like me
to love me. No girls. Never learned
to drive a stick. Chose the kitchen and mom
while he went to the woods with friends who had sons
like he wanted. He tried fishing—a rod and reel
under the tree one Christmas. Years I tried  
talking deeper, acting tougher
when we were together. Last summer
I went with him to buy a tractor.
In case he needs help, Mom said. He didn’t look at me
as he and the sales guy tied the wheels to the trailer, perfect
boy-scout knots. Why do I sometimes wish I could be a man
who cares about cars and football, who carries a pocketknife
and needs it? It was January when he screamed: I’m not
a student, don’t talk down to me! I yelled: You’re not smart enough
to be one! I learned to fight like his father, like him, like men:
the meanest guy wins, don't ever apologize."
Tigers,"for Erik Lemke (1979-2012)

1.

A hummingbird flies into a window 
that looks like the sky. Everything around here

looks like the sky. The sky looks tiger striped.
They call that kind of cloud 

something. I know somebody 
who knows about clouds. I could find 

out the name. Everything around here 
has a name. 




2.

The hummingbird fell to the deck. My husband picked it up.

—What did it feel like in your hand? 
—Nothing. It felt like nothing. 
—Where is it now? 
—Gone.
—Dead? 
—Not dead. It flew away. It disappeared and it disappeared again. 




3.

I’ll tell you a joke. A hummingbird flew into a window…

I’ll tell you another joke. Treachery, 
we were friends once. 




4.

In dreams the bird 
weighs more, so you can feel it

when you pick it up. So when 
it dies it seems 

like something actually happened. 
It’s a word 

bound 
around your hand and a sign 

at the stripped road. 
A mylar star on a plastic stick

tied to the sign. 
Blacktop. Post. A fat star’s

wrinkles 
taut. It’s stuffed. 

It’s shining.
There’s going 

to be a party around here somewhere.
The bird weighs nothing waits nowhere.

The sky looks like a window and it flies right through.
 "
The Bride Tree Can’t Be Read,"The bride tree puts down its roots
below the phyla. It is there
when we die & when we are born,
middle & upper branches reaching
the planet heart by the billions
during a revolution we don’t see.
Quarks & leptons are cooling
on their infant stems, spinning the spinning
brain of matter, fled to electrical dark
water, species with names the tree
can hold in the shale shade brought
by the ambulance of art;
no one but you knows what occurred
in the dress you wore in the dream
of atonement, the displaced tree in
the dream you wore, a suffering endurable
only once, edges that sought release
from envy to a more endurable loss,
a form to be walked past, that has
outworn the shame of time,
its colors sprung through description
above a blaze of rhizomes spreading
in an arable mat that mostly
isn’t simple but is calm & free—"
Cruel Cogito,"How joyous!, 
passing this time alone 
with your father, how bright his golden laugh 
which drew you to laugh yourself uncontrolled, 
how sweet the happy hour oysters you two pry and eat, 
piling wobbling shells that glisten on the table
while the pianist plays by the kitchen doors. 
You find yourself reminded of what you wrote 
in the eulogy: that you two would still possess 
a relationship even though 
he was dead, that you could still 
go and speak with him 
when you dreamed

and so you see the seat opposite from you seats no one."
Separation is the necessary condition for light.,"so it came to me to 
carry the abandoned 
mattress to the attic      

                         a month dead my father
           waited hillside in the field 
     surrounding his house 

I was glad to see him
to remember when
the fathers seemed 

                          generic     related     a class
         of things as uniform as trees 
                          are when you don’t know
   
their names     a stand
of them across the field 
I want to say autumn

                           aspens     the late fathers 
                           blonde as early evening
       wind startles their eyes 
 
and makes of your name 
a sail      a boat above roots 
that rise to stem that rise 

              to leaf his door and cornices    
                            his felt hat and mattress 
                            empty     it feels like forever
    
above the flickering field     
the fathers shrinking 
far beneath our feet



for Lisa Fishman"
Forms of Range and Loathing,"typical of an arid country among hundreds of other flora 
you find half a province of avalanches 



  parts are desert



  I might say light defeated by a dark thing that strips 
mountain and bullet 



             no



  the mountains have forgotten airborne
 you would never say howl 
never say mountain



  or region or enemy
 you say men’s mouths  are the woods’ black holes



  I’m thinking The guy on TV didn’t seem upset about 
killing his wife If he’d done so but he didn’t he says



  nothing about him if not after an interview 
tuft bodies of red wings scatter the lawns 



  did you hear  
birds out of sky 
some dead wind



  he didn’t seem upset and so may as well 
have killed his wife 
a jury says



  If you could hear me now I’m not sure how important
 it might seem In another language



  Hope is not too much or that a random crime 
might mean We share something"
Light (an Ars Poetica),"for Basquiat, Wylie Dufresne, Bob Viscusi, Trish Hicks


We all do the same ol’ same ol’ same. 
(Some don’t.) Basquiat
Dubbed it SAMO©. The buildings made
Of bricks the poems about poetry.
Viscusi said the hyphenated can’t stop yapping
About Nonna, gravy, the Old Country.
At St. John’s Rec Center, all the fathers
Are missing poems and all the poems are missing
Fathers. When the sun dies, so do the birds 
And the trees fall fast as a butcher’s knife.
So I don’t eat food anymore, I eat light.
The saying goes: you can tell a good chef
By how he cooks an egg. What is the saying
For poets? When Wylie Dufresne 
Cooks eggs, they come out cubed.       
When Jean-Michel paints eggs, Joe’s red eyes
Are in the skillet. SAMO© left his darkness
At the speed of light… 
But who is The Truth, The Light?  
We don’t discuss these things in our family, 
And my mother 
Thinks I’m perfect. We’ve mastered burying 
The dark stuff deep inside. Mom breathes smoke 
To keep it at bay, I eat light, a stack of pancakes: 
A stack of light—coffee, juice, Gatorade: 
A mug, a glass, a bottle of light—spaghetti 
With meatballs: strings of light with ornaments of light."
Pleasure,"I remembered what it was like,
knowing what you want to eat and then making it,
forgetting about the ending in the middle,
looking at the ocean for 
a long time without restlessness,
or with restlessness not inhabiting the joints,
sitting Indian style on a porch
overlooking that water, smooth like good cake frosting. 
And then I experienced it, falling so deeply
into the storyline, I laughed as soon as my character entered
the picture, humming the theme music even when I’d told myself
I wanted to be quiet by some freezing river
and never talk to anyone again. 
And I thought, now is the right time to cut up your shirt. "
The Magpie's Shadow,"I. IN WINTER
 
     Myself
Pale mornings, and 
   I rise. 
 
     Still Morning
Snow air--my fingers curl.
 
     Awakening
New snow, O pine of dawn!
 
     Winter Echo
Thin air! My mind is gone.
 
     The Hunter
Run! In the magpie's shadow.
 
     No Being
I, bent. Thin nights receding. 
 
 
II. IN SPRING
 
     Spring
I walk out the world's door.
 
     May
Oh, evening in my hair!
 
     Spring Rain
My doorframe smells of leaves.
 
     Song
Why should I stop
   for spring?
 
 
III. IN SUMMER AND AUTUMN
 
     Sunrise
Pale bees! O whither now?
 
     Fields
I did not pick
   a flower.
 
     At Evening
Like leaves my feet passed by.
 
     Cool Nights
At night bare feet on flowers!
 
     Sleep
Like winds my eyelids close.
 
     The Aspen's Song
The summer holds me here.
 
     The Walker
In dream my feet are still. 
 
     Blue Mountains
A deer walks that mountain.
 
     God of Roads
I, peregrine of noon. 
 
     September
Faint gold! O think not here.
 
     A Lady
She's sun on autumn leaves. 
 
     Alone
I saw day's shadow strike.
 
     A Deer
The trees rose in the dawn.
 
     Man in Desert
His feet run as eyes blink. 
 
     Desert
The tented autumn, gone!
 
     The End
Dawn rose, and desert shrunk.
 
     High Valleys
In sleep I filled these lands.
 
     Awaiting Snow
The well of autumn--dry."
This is My Life,"To feed my soul with beauty till I die;
To give my hands a pleasant task to do;
To keep my heart forever filled anew
With dreams and wonders which the days supply;
To love all conscious living, and thereby
Respect the brute who renders up its due,
And know the world as planned is good and true—
And thus —because there chanced to be an I!
This is my life since things are as they are:
One half akin to flowers and the grass:
The rest a law unto the changeless star.
And I believe when I shall come to pass
Within the Door His hand shall hold ajar
I'll leave no echoing whisper of Alas!"
The House of Death,"LO, a house untenanted
Stands beside the road of Time;
They who lived there once, have fled
To some other house and clime.

Towers pointing to the sky
With long shadows on the ground,
Never shade a passerby,
Never echo back a sound."
My Skeleton,"My skeleton,
you who once ached
with your own growing larger
are now,
each year
imperceptibly smaller,
lighter,
absorbed by your own
concentration.
When I danced,
you danced.
When you broke,
I.
And so it was lying down,
walking,
climbing the tiring stairs.
Your jaws. My bread.
Someday you,
what is left of you,
will be flensed of this marriage.
Angular wristbone's arthritis,
cracked harp of ribcage,
blunt of heel,
opened bowl of the skull,
twin platters of pelvis—
each of you will leave me behind,
at last serene.
What did I know of your days,
your nights,
I who held you all my life
inside my hands
and thought they were empty?
You who held me all my life
inside your hands
as a new mother holds
her own unblanketed child,
not thinking at all.
—2013"
Amour Honestus,"The nights were long and cold and bittersweet,
And he made a song for the hell of it.

She stood by the window, a heavenly light
Who created havoc for the hell of it.

He used to fondle every skirt in sight,
Then he fell in love—that’s the hell of it.

Now there’s a courtyard with an abject knight
Yodeling his head off for the hell of it.

O poor me, my Lady, my hopeless plight!
She married a prince for the hell of it.

Honorable, unsatisfied, illicit—
Why bring it up? Just for the hell of it.

The fever spread from poet to poet
Who burned in the high-minded hell of it.

But the Untouchable had him by the throat,
And he stopped singing for the hell of it.

Love is a tower, a trance, a medieval pit.
When I lost you, I knew the hell of it."
Gone,"It’s that, when I’m gone,
(and right off this is tricky)
I won’t be worried
about being gone.
I won’t be here
to miss anything.
I want now, sure,
all I’ve been gathering
since I was born,
but later
when I no longer have it,
(which might be
a state everlasting, who knows?)
this moment right now
(stand closer, love,
you can’t be too close),
is not a thing I’ll know to miss.
I doubt I’ll miss it.
I can’t get over this."
poem I wrote sitting across the table from you,"if I had two nickels to rub together
I would rub them together

like a kid rubs sticks together
until friction made combustion

and they burned
a hole in my pocket

into which I would put my hand
and then my arm

and eventually my whole self––
I would fold myself

into the hole in my pocket and disappear
into the pocket of myself, or at least my pants

but before I did
like some ancient star

I’d grab your hand"
Beauty Supply,"Sheaves of wheat in cement relief
Supply the beauties of Archer Ave.

Past the scaffolded brick church spire
We turn on the vacant corner lot

Through winds worthy of Hopkins (Gerard M.)
New words — Alexus — Everything must go

“Include everything in poetry”
Even the things you think are nothing

Like the way the new white snowflake
Decoration waves its wild tentacles
     against the high blue sky

    loop and angle
Black graffiti palimpsests the
    yellow official sign of Danger
in bus stairwell

She stares at me unsmiling
    with cold Northface
Notices me writing but says nothing
    with her eye

The corner lot I used to chart or cheat in its ‘vacancies’
Configures new blown trash and walk through paths

Subjected to random search

Has grown a mouth of gravel
Constructed in a cone
Surrounded by temporary fence
    Of blue nailed board

Now on Roti Avenue
Cutlery & Wang Quai

Amalgam of chairs,
Jamaica Island Center"
improper(ty) behavior (audio only), Click the icon above to listen to this audio poem.
improper(ty) behavior (audio only), Click the icon above to listen to this audio poem.
Requiem (audio only), Click the icon above to listen to this audio poem.
Radar Data #12,"It was in the absence of light
as when near new moon and
no moonlight; as when a part

of a picture is in shadow (as
opposed to a light); as when
in the condition of being

hidden from view, obscure,
or unknown—in concealment,
or else without knowledge

as regards to some particular;
and of the weather, season,
air, sky, sea, etc., characterized

by tempest; in times, events,
circumstances etc. subject to
tempers; inflamed, indicative,

predictive, or symbolical of
strife (harbinger of coming
trouble)—a period of darkness

occurring between one day &
the next during which a place
receives no light from the sun,

and what if it is all behind us?
I no longer fear the rain will
never end, but doubt our ability

to return to what lies passed.
On the radar, a photopresent
scraggle of interference, as if

the data is trying to pretend
something’s out there where
everything is lost."
To My Best Friend's Big Sister,"One never knows
does one
how one comes to be
standing
most ways to naked
in front of one’s pal’s
big sister who has, simply
by telling me to,
gotten me to shed
all but the scantest
flap of fabric
and twirl before her
like a rotisserie
chicken as she
observes
and offers thoughtful critique
of my just
pubescent physique
which is not
a thing
to behold
what with my damp trunks
clinging to
my damp crotch
and proportion and grace
are words the definition
of which I don’t yet know
nor did I ask the
the mini-skirted scientist
sitting open-legged
and now shoeless
on my mom’s couch
though it may have been
this morning
while chucking papers
I heard through the Rob Base and DJ EZ Rock
pulsing my walkman
a mourning
dove struggling
snared in the downspout’s
mouth and without
lowering the volume
or missing a verse
I crinkled the rusted aluminum
trap enough that with
a little wriggle
it was free
and did not
at once
wobble to some
powerline but sat on my hand
and looked at me
for at least
one verse of “It Takes Two”
sort of bobbing
its head
and cooing once or twice
before flopping off
but that seems very long ago
now
as I pirouette
my hairless and shivering
warble of acne and pudge
burning a hole
in the rug as big sis tosses off
Greek and Latin words
like pectorals and
gluteus maximus
standing to show me
what she means
with her hands on my love
handles and now
I can see myself
trying to add some gaudy flourish
to this memory
to make of it
a fantasy
which is why I linger
hoping to mis-recall
the child
me
make of me
someone I wasn’t
make of this
experience the beginning
of a new life
gilded doors
kicked open blaring
trombones a full
beard Isaac Hayes singing in the background
and me thundering forth
on the wild steed
of emergent manhood
but I think this child was not
that child
obscuring, as he was, his breasts
by tucking his hands
into his armpits
and having never even made love
to himself
yet was not
really a candidate for much
besides the chill
of a minor shame
that he would forget for 15 years
one of what would prove
to be many
such shames
stitched together like a quilt
with all its just legible
patterning which could be a thing
heavy and warm
to be buried in
or instead might be held up
to the light
where we see the threads
barely holding
so human and frail
so beautiful and sad and small
from this remove."
On the Road to the Sea,"We passed each other, turned and stopped for half an hour, then went our way,
           I who make other women smile did not make you—
But no man can move mountains in a day.
                  So this hard thing is yet to do.

But first I want your life:—before I die I want to see
                  The world that lies behind the strangeness of your eyes,
There is nothing gay or green there for my gathering, it may be,
                             Yet on brown fields there lies
A haunting purple bloom: is there not something in grey skies
                      And in grey sea?
                  I want what world there is behind your eyes,
                  I want your life and you will not give it me.

                 Now, if I look, I see you walking down the years,
                 Young, and through August fields—a face, a thought, a swinging dream
                               perched on a stile—;
                  I would have liked (so vile we are!) to have taught you tears
                   But most to have made you smile.
                 To-day is not enough or yesterday: God sees it all—
Your length on sunny lawns, the wakeful rainy nights—; tell me—;
                   (how vain to ask), but it is not a question—just a call—;
Show me then, only your notched inches climbing up the garden wall,
                     I like you best when you are small.

                                  Is this a stupid thing to say
                                  Not having spent with you one day?
                  No matter; I shall never touch your hair
                   Or hear the little tick behind your breast,
                                   And as a flying bird
                  Brushes the branches where it may not rest
                 I have brushed your hand and heard
               The child in you: I like that best
So small, so dark, so sweet; and were you also then too grave and wise?
                  Always I think. Then put your far off little hand in mine;—
                         Oh! let it rest;
I will not stare into the early world beyond the opening eyes,
                 Or vex or scare what I love best.
                  But I want your life before mine bleeds away—
                      Here—not in heavenly hereafters—soon,—
                      I want your smile this very afternoon,
                 (The last of all my vices, pleasant people used to say,
                     I wanted and I sometimes got—the Moon!)

                      You know, at dusk, the last bird’s cry,
                  And round the house the flap of the bat's low flight,
                     Trees that go black against the sky
                 And then—how soon the night!

          No shadow of you on any bright road again,
And at the darkening end of this—what voice? whose kiss? As if you’d say!
It is not I who have walked with you, it will not be I who take away
                  Peace, peace, my little handful of the gleaner’s grain
                 From your reaped fields at the shut of day.

                Peace! Would you not rather die
                  Reeling,—with all the cannons at your ear?
                So, at least, would I,
                   And I may not be here
                   To-night, to-morrow morning or next year.
                  Still I will let you keep your life a little while,
                      See dear?
                    I have made you smile."
At a Dinner Party,"With fruit and flowers the board is decked,
    The wine and laughter flow;
I'll not complain—could one expect
    So dull a world to know?

You look across the fruit and flowers,
    My glance your glances find.—
It is our secret, only ours,
    Since all the world is blind."
Acts of Mind,"What's funny about this place
is us regulars coming in with our different
accoutrements, mine usually the little void
of space I call honey, days
I can barely get through I'm laughing so hard,
see? In the back a woman squeezes oranges,
someone presses the fresh white bread
into communion wafers or party favors.
In the window the chickens rotate blissfully,
questioning nothing—
Sometimes I flirt with the cashier, just improvising,
the way birds land all in a hurry on the streetlamp across the street,
which stays warm even on cold nights.
Guillaume says humor is sadness
and he's awfully pretty.
What do they put in this coffee? Men?
No wonder I get a little high. Remember
when we didn't have sex on the ferris wheel,
oh that was a blast,
high, high above the Tuileries!"
The Artist's Hand,"for Mark di Suvero
Nailbeds pink, deeper pink toward the cuticles,
      cuticles a little rough, but clean.
                              Obsessively clean.
A little yellowing under the edges of the nails,
                              the fingers boney, bowing, and large knuckles
where skin bunches like roses puckered on fabric.
                              A hand in need of moisturizer.
A sanitized hand. A worried hand? Hands don’t worry.
Spots that change. One that elongates into a question mark.
                              Well, hasn’t that hand done something?
                                         It is a form of making when it makes.
But mostly the hand is an idle thing
      & therefore available for scrutiny
unlike the artist himself, his stillness a form of motion,
                              intent upon a subject so close to his heart
                              that he must hold it out, away from all other limbs
                              and parts of the body, to see it as itself, a hand,
agent of the mind and yet separate from all thought.
                              All his effort goes into the hand, and through the hand
                                         makes visible the scale of imagination, so that
                              what’s left is not the hand
                                         but its testament."
Love Letter to a Stranger,"Tell us of a bypassed heart beating in 12C,
how the woman holds a stranger’s hand
to the battery sewn in beneath her collarbone,
and says feel this. Tell us of the man’s ear
listening across the aisle, hugging itself,
a fist long since blistered by blaze.
Outside, morning sun buckling up.
Inside, twitching bonesacks of bat, birdsong
erupting as light cracks the far jungle canopy.
Ten thousand feet below ours, a grey cat
tongues the morning’s butter left out to soft.
Last night we broke open the sweet folds
around two paper fortunes. One said variety.
One said caution. The woman in 12C would hold that
her heart needs its hidden spark, but the man shows
how some live the rest of their lives with half a face
remembering its before expression. Who was it
that said our souls know one another
by smell, like horses?"
Waiting for Rain,"Finally, morning. This loneliness
feels more ordinary in the light, more like my face
in the mirror. My daughter in the ER again.
Something she ate? Some freshener

someone spritzed in the air?
They’re trying to kill me, she says,
as though it’s a joke. Lucretius
got me through the night. He told me the world goes on

making and unmaking. Maybe it’s wrong
to think of better and worse.
There’s no one who can carry my fear
for a child who walks out the door

not knowing what will stop her breath.
The rain they say is coming
sails now over the Pacific in purplish nimbus clouds.
But it isn’t enough. Last year I watched

elephants encircle their young, shuffling
their massive legs without hurry, flaring
their great dusty ears. Once they drank
from the snowmelt of Kilimanjaro.

Now the mountain is bald. Lucretius knows
we’re just atoms combining and recombining:
star dust, flesh, grass. All night
I plastered my body to Janet,

breathing when she breathed. But her skin,
warm as it is, does, after all, keep me out.
How tenuous it all is.
My daughter’s coming home next week.

She’ll bring the pink plaid suitcase we bought at Ross.
When she points it out to the escort
pushing her wheelchair, it will be easy
to spot on the carousel. I just want to touch her."
As You Never Bothered to Return My Call,"What I had wanted was to be chaste,
sober and uncomfortable
for a sprawling episode on a beach somewhere
dirty, perennially out of fashion;
let the smell of cocoa butter drive deep memory wild
as the sun went down, a parti-colored blur,
examined through a bottle of pop
some kid gave up on only half-way through
and left to go warm in the sand.

The train ride would be long and hot,
and you, you’ve had it with men.
Me . . .
        I’m sickened by the pronoun.
Tenderness seems as far away as Sioux City
and besides, it would have cost too much.
But you should have called,

if only since a preposterous little episode like this
is just the stuff to scare off extra friends,
like soaking their laps with corrosive fizz.
And us . . .
              What an impertinence, us.
We could have played gin rummy and taken a stroll
into town or along the boardwalk, maybe,
                                      with dear old Godzilla,
the first one, the best one, the 1954 one,
reprising his role this one last time, raising himself up
over the horizon at dusk,
and hurrying us to a place we never would have
dreamt of
             going."
