Poem Name,Poem Content
As for the Heart,"I am come to the age  
of pondering my lastness:  
buying what seems likely  
my final winter coat at Macy’s,  
or when a glossy magazine 
(so very blithely)  
asks me to renew. As for  
my heart, that pixilated  
tweener, how long  
I’ve been required to baby  
her complaints,  
(unLOVED unLOVED),  
alarmed and stubborn clock, 
refusing to listen even as  
the more intrepid tried.  
Now, she mostly mutters 
to herself, though  
occasionally there’s  
some clanging, a tinny sound,  
like the radiator in a Southie  
triple decker, fractious as  
a pair of cowboy boots 
in a laundromat’s dryer.  
It’s always been  
this joke old people know— 
in such a state  
of nearly doneness,  
the world grows sweeter,  
as if our later days  
are underscored with music  
from a concerto’s saddest  
oboe hidden in the trees. 
Just today,  
while standing in the kitchen,  
my son complained nonstop  
about his AP Psych class  
while wolfing warmed up  
bucatini from a crazed,  
pink china bowl.  
Shiny, kvetching creature.  
Even if I could tell him  
what he doesn’t want to know,  
I wouldn’t. But now,  
the pissy storm that’s spent  
all afternoon flapping like 
a dirty sheet  
has wandered off 
to spook some other  
neighborhood. 
There’s one barbed weed 
pushing up greenly through  
my scruffy loropetalum. 
And it falls on me, this little  
cold rain the day has left. "
Waterfall Sound,"In the middle of the wood it starts,
Then over the wall and the meadow
And into our ears all day. But it departs—
Sometimes—like a shadow.
There is an instant when it grows
Too weak to climb a solid fence,
And creeps to find a crack. But the wind blows,
Scattering it hence
In whimpering fragments like the leaves
That every autumn drives before.
Then rain again in the hills—and the brook receives
It home with a roar.
From the middle of the wood again,
Over the wall and the meadow,
It comes one day to the minds of waiting men
Like a shadow."
Alfalfa Coming,"Rain last night has left the field
     Bare as though a goblin kept it;
Inch by inch the fellow kneeled
     And picked it clean; and his wife swept it.
Tomorrow morning when I pass
     A million particles will shine,
As if the sky had been of glass
     And had fallen, shattered fine.
But on the third day will appear,
     Green between me and the sun,
Behind each cloud a mouse’s ear—
     I shall go softly, lest they run."
Communication,"Suddenly, across the road,
A river of strange waters flowed,
And my old friend I ran to see
Stood and only waved at me,
I cried aloud the things we did
So long ago—and the stream slid
More quietly a little while.
I saw him nod and faintly smile,
Remembering… Then all around
The current intervened its sound."
Wind in the Grass,"Are you so weary? Come to the window;
Lean, and look at this—
Something swift runs under the grass
With a little hiss…
Now you see it ripping off,
Reckless, under the fence.
Are you so tired? Unfasten your mind,
And follow it hence."
Driver Lost,"Roads are flowing everywhere
     In the night, beneath the moon.
But one of them the homing mare
     Is certain of; and soon
The barn will be in plainest sight,
     Grey beyond the grove.
To her the misty way is bright,
     As if another drove.
She points an ear at every turn
     Before a hoof arrives.
What hand is here from which to learn?
     Who is it sits and drives?"
Barricade,"Come to the other hole, and fit your tin,
And start your spike;
And if you hear the rat within,
Strike!
Rats can gnaw, but suddenly a nail
Can eat an inch.
Let him see our teeth, and quail,
And flinch!
Now he scampers—pound more loudly yet
To kill my fear!
The feet are what I must forget…
Hear?"
Immortal,"The last thin acre of stalks that stood
     Was never the end of the wheat.
Always something fled to the wood,
     As if the field had feet.
In front of the sickle something rose—
     Mouse, or weasel, or hare;
We struck and struck, but our worst blows
     Dangled in the air.
Nothing could touch the little soul
     Of the grain. It ran to cover,
And nobody knew in what warm hole
     It slept till the winter was over,
And early seeds lay cold in the ground.
     Then—but nobody saw—
It burrowed back with never a sound,
     And awoke the thaw."
River Snow,"The flakes are a little thinner where I look,
For I can see a circle of grey shore,
And greyer water, motionless beyond.
But the other shore is gone, and right and left
Earth and sky desert me. Still I stand
And look at the dark circle that is there—
As if I were a man blinded with whiteness,
And one grey spot remained. The flakes descend,
Softly, without a sound that I can tell—
When out of the further white a gull appears,
Crosses the hollow place, and goes again…
There was no flap of wing; no feather fell.
But now I hear him crying, far away,
And think he may be wanting to return…
The flakes descend… And shall I see the bird?
Not one path is open through the snow."
Former Barn Lot,"Once there was a fence here,
     And the grass came and tried—
Leaning from the pasture—
     To get inside.
But colt feet trampled it,
     Turning it brown;
Until the farmer moved
     And the fence fell down;
Then any bird saw,
     Under the wire,
Grass nibbling inward
     Like green fire."
High Meadows,"Farms lie on the top of Millington Mountain.
Fences draw their feet up out of the sod
And doze in the all-day sun. Houses are hidden,
And meadows have the summit to themselves.
Up from the road they rise all afternoon,
The stubble flowing swiftly to the top—
A thin brown line that holds—then flowing over
And over, a walker thinks. But there are days
When, left and right, the highway low between,
The stubble turns to plumage, and the horizons
Are tips of wings that bear the sky away.
The mountain has grown weary of its stone;
The mountain is not sleeping any more;
And we who walk to the village and do not know
What house we shall come back to, if we come."
At Eleusis,"What they did,
they did for Dionysos,
for ecstasy’s sake:
now take the basket,
think;
think of the moment you count
most foul in your life;
conjure it,
supplicate,
pray to it;
your face is bleak, you retract,
you dare not remember it:
stop;
it is too late.
the next stands by the altar step,
a child’s face yet not innocent,
it will prove adequate, but you,
I could have spelt your peril at the gate,
yet for your mind’s sake,
though you could not enter,
wait.
What they did,
they did for Dionysos,
for ecstasy’s sake:
Now take the basket —
(ah face in a dream,
did I not know your heart,
I would falter,
for each that fares onward
is my child;
ah can you wonder
that my hands shake,
that my knees tremble,
I a mortal, set in the goddess’ place?)"
After Troy,"We flung against their gods,
invincible, clear hate;
we fought;
frantic, we flung the last
imperious, desperate shaft
and lost:
we knew the loss
before they ever guessed
fortune had tossed to them
her favour and her whim;
but how were we depressed?
we lost yet as we pressed
our spearsmen on their best,
we knew their line invincible
because there fell
on them no shiverings
of the white enchantress,
radiant Aphrodite’s spell:
we hurled our shafts of passion,
noblest hate,
and knew their cause was blest,
and knew their gods were nobler,
better taught in skill,
subtler with wit of thought,
yet had it been God’s will
that they not we should fall,
we know those fields had bled
with roses lesser red."
To the House,"I am heaping the bones of the old mother
To build us a hold against the host of the air;
Granite the blood-heat of her youth
Held molten in hot darkness against the heart
Hardened to temper under the feet
Of the ocean cavalry that are maned with snow
And march from the remotest west.
This is the primitive rock, here in the wet
Quarry under the shadow of waves
Whose hollows mouthed the dawn; little house each stone
Baptized from that abysmal font
The sea and the secret earth gave bonds to affirm you."
Salmon-Fishing,"The days shorten, the south blows wide for showers now,
The south wind shouts to the rivers,
The rivers open their mouths and the salt salmon
Race up into the freshet.
In Christmas month against the smoulder and menace
Of a long angry sundown
Red ash of the dark solstice, you see the anglers,
Pitiful, cruel, primeval,
Like the priests of the people that built Stonehenge,
Dark silent forms, performing
Remote solemnities in the red shallows
Of the river’s mouth at the year’s turn,
Drawing landward their live bullion, the bloody mouths
And scales full of the sunset
Twitch on the rocks, no more to wander at will
The wild Pacific pasture nor wanton and spawning
Race up into fresh water."
To his Father,"Christ was your lord and captain all your life,
He fails the world but you he did not fail,
He led you through all forms of grief and strife
Intact, a man full-armed, he let prevail
Nor outward malice nor the worse-fanged snake
That coils in one’s own brain against your calm,
That great rich jewel well guarded for his sake
With coronal age and death like quieting balm.
I Father having followed other guides
And oftener to my hurt no leader at all,
Through years nailed up like dripping panther hides
For trophies on a savage temple wall
Hardly anticipate that reverend stage
Of life, the snow-wreathed honor of extreme age."
Joy,"Though joy is better than sorrow, joy is not great;
Peace is great, strength is great.
Not for joy the stars burn, not for joy the vulture
Spreads her gray sails on the air
Over the mountain; not for joy the worn mountain
Stands, while years like water
Trench his long sides. “I am neither mountain nor bird
Nor star; and I seek joy.”
The weakness of your breed: yet at length quietness
Will cover those wistful eyes."
Give Your Daughters Difficult Names,"Assétou Xango performs at Cafe Cultura in Denver.
“Give your daughters difficult names.
Names that command the full use of the tongue.
My name makes you want to tell me the truth.
My name does not allow me to trust anyone
who cannot pronounce it right.”
      —Warsan Shire
Many of my contemporaries,
role models,
But especially,
Ancestors
Have a name that brings the tongue to worship.
Names that feel like ritual in your mouth.
I don’t want a name said without pause,
muttered without intention.
I am through with names that leave me unmoved.
Names that leave the speaker’s mouth unscathed.
I want a name like fire,
like rebellion,
like my hand gripping massa’s whip—
I want a name from before the ships
A name Donald Trump might choke on.
I want a name that catches you in the throat
if you say it wrong
and if you’re afraid to say it wrong,
then I guess you should be.
I want a name only the brave can say
a name that only fits right in the mouth of those who love me right,
because only the brave
can love me right
Assétou Xango is the name you take when you are tired
of burying your jewels under thick layers of
soot
and self-doubt.
Assétou the light
Xango the pickaxe
so that people must mine your soul
just to get your attention.
If you have to ask why I changed my name,
it is already too far beyond your comprehension.
Call me callous,
but with a name like Xango
I cannot afford to tread lightly.
You go hard
or you go home
and I am centuries
and ships away
from any semblance
of a homeland.
I am a thief’s poor bookkeeping skills way from any source of ancestry.
I am blindly collecting the shattered pieces of a continent
much larger than my comprehension.
I hate explaining my name to people:
their eyes peering over my journal
looking for a history they can rewrite
Ask me what my name means...
What the fuck does your name mean Linda?
Not every word needs an English equivalent in order to have significance.
I am done folding myself up to fit your stereotype.
Your black friend.
Your headline.
Your African Queen Meme.
Your hurt feelings.
Your desire to learn the rhetoric of solidarity
without the practice.
I do not have time to carry your allyship.
I am trying to build a continent,
A country,
A home.
My name is the only thing I have that is unassimilated
and I’m not even sure I can call it mine.
The body is a safeless place if you do not know its name.
Assétou is what it sounds like when you are trying to bend a syllable
into a home.
With shaky shudders
And wind whistling through your empty,
I feel empty.
There is no safety in a name.
No home in a body.
A name is honestly just a name
A name is honestly just a ritual
And it still sounds like reverence."
Eve,"Assétou Xango performs “Eve” for TEDx.
They call me Eve
I was never given a last name
This was only the first case of identity theft
I know what you’ve heard about me,
That I was carved out of the ribcage of a man
only as an afterthought.
And they told you I’d look differently
Make no mistake,
they have burned down my libraries and tried their best to scorch my memory
but I remember well.
The sweetness of God’s breath on my neck when She whispered me into existence
She told me I’d be the first of this
new species she was experimenting with
There was no talk of dominion,
but She did teach me a certain harmony with Lady Gaia and told me to embody her beauty
so I walked tall
Wide hips and extra weight to nourish the children I would carry.
And as they grew, I taught them.
Taught the young, small, weak
taught them plenty.
They came to my crown
and asked me how to run their nations Aristotle, Plato, Socrates
sucked from the supple breast of my knowledge.
Little did I know when I turned my back they’d whip slave ships into it
and create this Bible
that blames me for the expulsion from the Garden of Eden.

There was a snake that tempted me to leave the promise land
I’m pretty sure those was your chains, guns and aggression.
So was it fruit,
or the middle passage that closed Eden’s gates.
This Bible
that tells me childbirth is a curse
and that I am the cause.
Well I am sorry,
Sorry that I broke my back to carry your children
but if you ever dared to ask me,
I’d call you the curse
I’ve been called temptress,
but it was you who stripped me naked.
Called me slut and made me hit my knees until I knew what forbidden fruit really tasted like.

The abuse didn’t stop after Lincoln
it was just heavily disguised
as the media,
tossing me a pair of booty shorts and tell me to sway my hips to the rhythm of lynched ancestors because it reminds racists of a better time.
They never look me in the eyes
because they want me to forget I have them.
I know why they do it.
They see Her image in me and fear my power.
They sold me as commodity
so I would forget what I was worth,
But you should have smashed my mirrors first.
Did you think I couldn’t see?
I am the beauty of gold embodied.
Black skin as beautiful as the galaxies they stole from my libraries but NOT from my eyes.
You can keep your idealistic paintings of me
But you will never bleach my skin or straighten my hair.
Forbid the drums of my native tongue
But you will never quiet the lavish language of my dance
I will never lose my kinks,
my fight,
my fire.
Save your cat calls for those deserving
Because I do not play with rats.
You will call me Goddess
or will not address me
at all"
Wonder Woman,"EyeAmBic performs “Wonder Woman” at Winthrop University.
For as long as I can remember
My mother has been the strongest
woman I've ever known
A queen whose face is made of stone
Jigsaw puzzles in her teeth piecing the truth together
Her eyes are bridges
that connect the past with the future
She's what I like to call a straight shooter
Will tell you exactly how she feels
doesn't care how you think about it
wears her heart on her collarbone like a diamond necklace
Holds pyramids in her palms
So you can feel the royalty in her embrace
When she hands you a fist full of compassion.
My mama has a monument for a heart
Hieroglyphics in her tongue
decipher the elegance in her speech
She is a small, strong and proud woman
A woman who will put on high heels
just to walk to the grocery store
Will put on full makeup
And get her face beat to the Gods
Just to go to the gas station
Because she believes that Queens
should never leave the house looking like peasants
And she’s a superstitious woman
who thinks that aspirin and vinegar can heal anything
Im talking about arthritis gout, scoliosis, the flu…
You name it she thinks these things can kill it
And that's why I love her so much
Because she makes ordinary things seem remarkable
Like how she can take 50 cent box of noodles
Add some milk, egg and cheddar
Make the most delicious pan of macaroni and cheese
You’ve ever tasted in your life
So good it made Jesus smack his own mama
Rumor has it that
That she once put BigFoot in a headlock
smacked Godzilla in the face and told him
his breath stank
Killed Moby Dick
Rolled him in flour threw him in a pan
and called it a fish fry
Y’all my mama is a gangsta!
I'm convinced she's thrown a couple bodies in the river
Cause when I was younger
she would perform drive by butt whoopings
on me with a switch, extension cord, hanger
Anything if I ever got out of line
And when she was done
she would let me cry
but reminded that “she ain't raise no punk”
Showed me that being a man had nothing to do
with the size of your genitalia
but everything to do with the enormity of your character
My mama has the confidence of Cleopatra
The grace of Harriet Tubman
and the style of Michelle Obama
She is a war machine
With missiles shooting from her tongue
That have stopped grown men in their tracks
and brought them down to her knees
Living proof that the most dangerous weapon
in America is the voice of a black woman
And it shows that black lives do in matter
because she had birthed them and raised them
And fought for them
More than she has fought for herself
Because my mama is also a survivor
and just this past year she fought
her biggest battles yet
with a giant named Breast cancer
and a titan called heart disease
And although one of those things took her breast
it could never be strong enough to steal her heart
Not vigilant enough to
cut off her air supply
Because she is air
A floating force too big to escape
yet too small to hold onto
A constant reminder that yes God sent a son to save us
But he created a woman to raise us"
Good Man,"EyeAmBic performs “Good Man” at Winthrop University.
So the other day i was talking to my sister
When all of a sudden she tells me
“You know a good man is hard to find”
That in this world full of scrubs and snakes
It's hard for a woman to find her prince.
A man worthy of her time.
She says that all the good men are either taken or gay
And half the the ones that are taken
Are still probably gay.
I just laugh and say “sis I’m sorry to tell you this
But there’s no such thing as a good man”
She looked at my kinda crazy like
“I helped raise your little black self,
You better be a good man”.
Look its a lie. An illusion.
Something someone else made up
To make you feel better about who we truly are.
Because honestly there’s nothing good about any of us.
See from the day we’re born
we’re trained to be hunters and gatherers.
Taught to treat you like prey, while setting traps with our teeth.
Turning our smiles into funhouse mirrors
That make you see something that truly isn’t there.
See we knew how to call you “hoes before we learned how to read.
Told you we’d rather see you wash the dishes than make the Dean’s list.
Forced you to play house when we could have
Been paying you some attention.
We were not born to be righteous.
The world never showed us how to worship the
God in you, So we prey on you instead of pray for you.
We betray you.
Speak in the language of Judas.
Hide serpents in our blood stream, castrate the Eve from our ribs
While this Adam’s apple chokes on our manhood.
The truth is that most men have a canine complex.
We call you a female dog, turn you doggy style,
Live in a dog house and we love chasing cats,
Cause its nothing but the dog in us.
See around here we love to make it rain.
Watch the precipitation drown your spirit
When we swim inside of you.
Tell you to bust it open while we bust down your self esteem.
Turned you from a queen to a video vixen.
From a universal constellation to a world star.
We have sliced the Coretta out of your conscience.
Screwed the Sojourner out of your truth.
Assassinated the Assata from your symphony,
Detonated your destiny with our weapons of mass destruction.
Cause ya’ll it is hard to be a good man
When you are raised to have such bad intentions.
When our fathers left before they signed the birth certificate.
When we saw men Rihanna and Tina Turner your face
Into a walking punchline.
When we were taught how to prey
Before we learned how to pray.
And I wish I could apologize for them,
But ladies I can’t because I am them.
We are all them.
But there’s a few of us who know
that while we may never be good men,
We’re damn sure gonna die trying."
Love Game,"EyeAmBic performs “Love Game” at Winthrop University.
“Real quick all the people in love? Anybody in love? All the people that’s like forget like, I ain’t never want love, I ain’t gonna have love? Ok. Anybody have a boo, cuddle buddy, bae, whatever ya’ll call em these days. Snuggle bunny. So, so kinda like the second part to that poem, so like growing up as a man, well as people in general, but especially as a man I felt like love was kinda like a game right?”
So When I was a kid I had this great fascination with sports.
From soccer to football to tennis
I played any game that involved a ball and a competition I could win.
Favorite sport of all time was basketball.
I wanted to be like MJ and play in the NBA.
So everyday after school I would practice layups, jumpers and triple threat stance
Until the street lights came on.
Hoping that one day I would make it to the league.
If you haven’t figured it out by now,
That career ain’t quite work out for me.
Now I work here and write poems.
But I was always a fan of any game I put my heart
Mind, body and soul completely into.
Except when it came to the game of love.
See when it came to the game of love
I was more like a rookie.
A benchwarmer trying to fight my way
into the starting lineup.
I was never on the first string.
Never picked up on the first run,
So I had to sit on the sidelines and watch
Other players score when I was struggling to get a shot.
I had to find out very quickly
That some women will always put you on their roster,
But would rather choose men with less skills
And more swag.
More J’s than A’s.
More willing to run and shoot than to throw you an assist.
Obsessed with tight ends who only wanted
To touchdown between your legs.
Mark your private parts on their scoresheet
Rank you on their ESPN top lays of the week
And then when they traded you for a new pick,
You always came running back to us.
See relationships are alot like sports.
Everyone wants to play but no one shows up to practice.
Put in the hard work on the hardwood,
Grind for glory on the gridiron.
Fight on the ice.
Go the distance for 12 rounds ‘cause this is more than just a game
From the first kiss to the first fight
You will find yourself in nonstop action.
Your first date is a scrimmage,
Where both sides are feeling each other out
Trying to determine if you are worthy of playing time.
Your argument is a heavyweight fight
Full of low blows and sucker punches
Jabs and uppercuts designed to KO your opponent.
The first time you show your physical love
Will probably be after that first argument.
And if it ya’ll make sure it feels like the olympics.
Make her long jump from long strokes.
Turn his baton in a pole vault.
Turn a javelin into a discus until it shotputs
And then when you are done remember to never
Make them jump over hurdles for your affection.
Treat them like your star player.
The only option in your triple threat offense.
Cause if you don’t, there will always
be players on the sidelines waiting to get drafted.
Fans in the stands
Looking for you to drop the ball so they can pick up your fumbles
So if you want them
Then show how them that you want them
Put down your guards and power forward
By making them the center of your attention.
Treat them like your teammate and not your sparring partner.
‘Cause relationships don’t come with playbooks.
No sets and schemes to beat the opposing team.
You have to play as you go, work out
Put in the overtime hoping that you can win the game
But remember ya’ll this is more than just a game,
It’s an experience.
See in the game of tennis, when a player has yet to score a point
In a match it is called “love”.
Cause they know it's not about keeping score.
It's about starting with nothing and adding more on top
To build something beautiful.
And ya’ll love is beautiful.
Love is the only competition worth living and dying for
So we run suicides
Cause sometimes you have to kill the person you are
In order to birth the lover you’re meant to become.
So, no I am not in the NBA.
I will never get drafted to play in the major leagues.
But every time I look at the scoreboards in her eyes I
know there is no way in the world
I could possibly ever lose."
Black Womxn Version II,"Black womxn,
You night sky,
You starless galaxy
You
stars for eyes.
You
are so full of empty
of womb
of creation
You
balance of holy fire
You misunderstanding
You
misunderstood
You
so beautiful
so lawless
so… dark
They branded you that, you know?
“dark”, ”black”, “demon”
You
all reclamation
all “yin”, “rebirth”,
You
beaten spine still straight
you clawed teeth
you rip them apart with rhetoric
and discourse.
You
all community,
all let’s talk this through
all “What is ailing you, my love?”
Them
tired of hearing about how black you are,
How straight your hair is not
Wishing
you’d just blend in
Wishing you’d stop being all bold colored font
You
all redefining black as beautiful
nappy as galaxy
You all proud
them all scared
You not running
them all shaking.
You
You
You
stand tall against the wind
You recognize your skin as baobab tree
You all deeply rooted
You
wondering about your roots
on a land that feels like sand
You clinging onto the depths of empty
You know empty
You’ve claimed it
made it friend
You know what happens here,
in a starless night,
in a planet-less galaxy
in the largest womb ever known.
Here
is where you have always
created best"
Notorious,"After I read, the boy with the long, blonde, shaggy ponytail says, “your set was great, like, don’t be offended when I say this but, you remind me of Biggie Smalls.”
if i shouldn’t be offended | why do you say something you believe | has a chance of offending me | offend | meaning to hit | strike | against | when you say offend | do you mean the blackness is the strike | or the fatness is against me
|
he says this and | i become who he believes i am | my hands thicken | my fingers plump | my long twists shrivel into a short afro | my chin oceans a shadow | my cheeks tumor typhoons | my lips are fat pink | each | word | drags | itself | out | my | mouth | like a guarded hearse | each line | break | squeezes a song | a rap | a dance | beat for this boy tonight
|
biggie smalls | and i are both geminis | we are both twins | of each other | we both tar | dark | thick | it’s a wonder | how we heave | and heave | and weave | and stand | behind a mic a tall | we all | black and ugly as ever | however we spell well | B | I | G | all rhyme and good time | we both love it when you drive by | and call us | big | poppa | ain’t you ever been popped off | been shot at | been blown up like the world trade | don’t you like your meat center medium | brown skin rift | red nectar running off the curb of the plate
|
the difference between a fat black nigga rapping and a fat black dyke poeming is in the cadence of the eulogy spit | or | the difference between a fat black nigga rapping and a fat black dyke poeming is in the faith of the women who love to love us back
|
it is september 2016 | i am on a stage in texas reading poems outdoors | perspiration jogs from my tight curls and finds shelter along my lips | my underarms are a swamp | and still | i do a rap i wrote | and they laugh | despite the heat they sing along | arms reach up | in surrender | i am a secular god | a holy holy | words jetting out like jamboree |and i worry | i look too much like |a concert | like black joy leaping | like a hip hop song in the 80’s | a house party walled in saturation | like summer time | like somebody | everybody | wanna be a part of | like a sweet jam sweatin | blasting | juicy"
The History of Silence,"When did it begin? 
 
               Beauty 
Intentionally buried. 
Don’t comment on screaming 
It didn’t happen— 
                               Did it happen? 
Maybe they didn’t think 
We’d hear. Of course 
They knew we’d fear it. 
Silence is memory, 
Black space in the mind’s violent eye. 
Silence is choice. 
Don’t comment on memory 
The screaming 
Didn’t happen. 
Silence 
To erase, erasus 
From to scratch 
To scrape 
More at rodent to gnaw 
Silentium 
Absence 
Of mention 
Oblivion 
Oblivisci 
To forget 
The fact or condition 
Of forgetting 
Having forgotten 
The condition 
Or state of 
Being forgotten 
Or unknown. 
Corn is our history. 
Why is it called an ear? 
An ear hears and after 
Eaten the cob remains and remains 
And remains. 
Sugarcane, shiny reeds 
Who would count the inches 
Between sections of guitars, 
Staff for notes, staff 
For tuning circles, frets, 
Shadows in between 
Or the sweetness contained inside 
Telephone wires 
Let’s talk 
Like marionettes 
Little leather boots 
Against pregnant stomach. 
Is the uterus 
Pregnant or the 
Woman? 
Spiritbody within the spirit 
Or body. 
Can the spirit control anything? 
Fret 
From frezzan to devour 
Akin to ezzan to eat. 
To eat or gnaw into, Corrode, Fray, Rub, Chaff, to cause to suffer 
Emotional Strain, Vex. To pass time as in fretting. Agitate, Ripple, 
Wear, to become Agitated. Grate. 
Hands of the puppeteer 
Atop the wood cross handle 
And the little hook 
To hang it up 
After playing extinct 
Would hang 
Like a good fall. 
A row of soldiers 
A row of bodies 
This is my row 
Row: a noisy 
Disturbance or quarrel. 
Fresh corn rows 
With silk tassels 
I can be tender too 
White and flattened 
On a stone. 
My sisters’ bones. 
Where are they? 
Stalls in pupils 
Between rows 
In the desert 
Dilating 
Bullets 
Mother 
Corn 
Utterance. History 
Of indigenous. 
The murdered women’s pictures 
Millions of self-portraits. "
[Magic needed],"Magic needed. A letter to Lorca. Outer space martians to help me translate. A letter I write and sign by Lorca to introduce my poems. Love poems to the beloved. Lorca or Gloria or Jack Spicer needed in the absence of a beloved. Someone who understands María Sabina’s wisdom. A chachalaca as a pet.A glass of water for the dead, to help in their journey crossing. The dead and the not-yet. Sometimes I think I only have water to offer. Dark ruby tunas needed, easy to cut from the tops of cactus paddles. Life offers its appendages. Trim the drooping tree limbs before hurricane season, before we mourn their violent losses. But white-winged doves have their nests in the branches. Nighthawks visit. Bats. Bats keep flitting through the neighborhood. Once, I was attacked by a snake and a bat, my beloved totems. Real visceral pain in my thigh and neck woke me up like seeing the agent reach for his gun. It’s still there in his hand, in his holster, keeps rising like the walls that put me to a deep sleep, a sleep that needs The Collected Poems of Langston Hughes to wake and find Sappho’s golden chickpeas growing again along the riverbanks."
November,"It could be the jaguarundi’s
Blood on my face"
Female Rain,"Female Rain
           Dancing from the south
                 cloudy cool and gray
                      pregnant with rainchild
  At dawn she gives birth to a gentle mist
flowers bow with wet sustenance
                   luminescence all around
    Níłtsą́ Bi’áád
  Níłtsą́ bi’áád
             Shá’di’ááhdę́ę’go dah naaldogo’ alzhish
                     k’ós hazlį́į́’
                          honeezk’ází
                              níltsą́ bi’áád bitázhool bijooltsą́
                                  áádóó níłtsą́ bi’áád biyázhí bídii’na’
  Naaniiniiłkaahgo
            níłtsą́ bi’áád biyázhí hazlį́į́’
                   ch’íl látah hózhóón dahtoo’bee ’ałch’į’ háazhah
                        áádóó nihik’inizdidláád"
Blue Impala,"That time I stole a blue Impala in Flagstaff
   the first year they made those automatic windows, you know?
   I was sixteen and I was cruising down the highway 
  Hot on the trail to Albuquerque 
I was hungry
             and I was howling, man.
It was like stealing the best horse in the herd."
"The Electric Slide is Not a Dance, Man!","I wanna privy you to a little secret. Come close now. Good. So, what you need to know is the electric slide is not a dance. It's a transmission code. What I'm trying to tell you is every time I need to leave here, every time I need to get to a place that feels like my mama’s cooking or my brother’s cackle booming from soot, I sound the gathering. I bring out the trumpets and horns whenever I need to shake this crypt dust settling my bones. I turn my stereo up. Just the other day, so-and-so tells me he wants me to teach ‘im the moves. I can’t teach style, can't learn blood to pound to a drum pulse so slick, it glide. So free, it ain’t. Can't teach ‘im, or nobody else who not from where we from what's innate. I mean, man, shit, there is a place I need to get to, a grin I need to spread, a quaking of my foundation ungrounded from laughter. The codes an impenetrable thing; how the slide is sauve, how the count off for the take off is the dip low, the count out. The down swing recollects our plot of land on this earth. Picking a leg high, a knee raised, a turn to the left is the way we know to leave our massacre behind, man. The dance floor is a square padlock you can't crack. Each space we take there is meant for us to occupy. Each brethren is attached to our side, our fronts, our backs. This pattern is a shield against depression or hunger hanging out of someone's blue eyes. Our bodies arrange a constellation in memory of the boy who was slain with no indictment, for the guillotined girl who went forgotten, for the housing stacked like the gut of the ship, the dogs and the waters. The blast off happens insync and our spirits rupture ceilings. We ritual. Sacred. Secret. Originators of a beat cascading. The electric slide is how we leave here, how we ascend. This kinship is how we get to a place named joy, and go home. That's blood, history, man. Ain’t no teaching that."
Returning,"I’ve been somewhere. My mind struggles to remember the cornfields and fruit trees blooming like a young woman’s body and the place where my brothers built the shade house for our sister’s marriage beneath the slender moon where my mother wove her last blanket.
I’ve walked this empty road before in the month of the big harvest when The People left the canyon with wagons loaded with peaches and corn to take to relatives and to trade with our neighbors who live on the high windy mesas.  
I am returning to the red rocks that once cradled us and from whose arms we were torn when death marched in, surrounded us, and slaughtered everything that we loved.
I am the kidnapped one and survived to escape the enemy who feared our graceful lives because we know that Beauty cannot be captured with words or jails.
I hold nothing in my hands except the lines that tell my fate. I long for the comfort of my mother’s stories, cooking, anything.  How she roasted mutton ribs crispy and salty.  Her stories of my Amazon grandmothers who claimed and discarded husbands like ashes.
Dust clouds billow beneath my bare feet. The ground feels familiar, and I walk easily on the sand that flows from the mouth of the canyon.  A crow glides a new pattern in the wake of grief’s echoes.
Thick black ants watch Earth-Surface child return. “Ahhh,” they say, “leave this one alone; she is returning from that place"
Twerk Villanelle,"For Valentine
my girl positioned for a twerk session-
             knees bent, hands below the thigh, tongue out, head
turned to look at her body’s precession. 
she in tune. breath in. breasts hang. hips freshen. 
            she slow-wine. pulse waistline to a beat bled
for her, un-guilt the knees for the session.
fair saint of vertebrae- backbone blessing,
            her pop- in innate. her pop- out self- bred,
head locked into her holied procession. 
dance is proof she loves herself, no questions-
            no music required, no crowd needed. 
she arched into a gateway, protecting-
this dance is proof she loves me, no guessing. 
            a bronx bedroom, we hip-to-hip threaded. 
she turn to me, tranced by her possessin’. 
she coils herself to, calls forth a legend-
round bodied booty, bounce a praise ballad.
she break hold, turn whole in a twerk session. 
body charmed, spell-bent, toward progressing."
My Table,"Two heavy tressels, and a board
Where Sato’s gift, a changeless sword,
By pen and paper lies,
That it may moralise
My days out of their aimlessness.
A bit of an embroidered dress
Covers its wooden sheath.
Chaucer had not drawn breath
When it was forged. In Sato’s house,
Curved like new moon, moon luminous
It lay five hundred years;
Yet if no change appears
No moon: only an aching heart
Conceives a changeless work of art.
Our learned men have urged
That when and where ’twas forged
A marvellous accomplishment,
In painting or in pottery, went
From father unto son
And through the centuries ran
And seemed unchanging like the sword.
Soul’s beauty being most adored,
Men and their business took
The soul’s unchanging look;
For the most rich inheritor,
Knowing that none can pass heaven’s door
That loved inferior art,
Had such an aching heart
That he, although a country’s talk
For silken clothes and stately walk,
Had waking wits; it seemed
Juno’s peacock screamed."
