Poem Name,Poem Content
Ekphrastifilia,"Your little elbow
nudges the air
as the raindrops
line up and wait
to fall. I forget
who I was before
our windows floated
away revealing
our drawn-over
selves. Your shadow
kites above us
and whatever we say
forever hovers.
A tornado touches
gently down, black
lightning ignites
a butterfly’s skull.
Your fingers grip
the triggers of long
stemmed flowers
beneath the sky’s
television of rain
broadcasting two
smiling clouds.
Are they us? I ask.
They’re just clouds,
you say, then cut
yourself out."
The courage that my mother had,"The courage that my mother had
Went with her, and is with her still:
Rock from New England quarried;
Now granite in a granite hill.
The golden brooch my mother wore
She left behind for me to wear;
I have no thing I treasure more:
Yet, it is something I could spare.
Oh, if instead she’d left to me
The thing she took into the grave!—
That courage like a rock, which she
Has no more need of, and I have."
The Sea and the Skylark,"On ear and ear two noises too old to end
     Trench—right, the tide that ramps against the shore;
     With a flood or a fall, low lull-off or all roar,
Frequenting there while moon shall wear and wend.
Left hand, off land, I hear the lark ascend,
     His rash-fresh re-winded new-skeinèd score
     In crisps of curl off wild winch whirl, and pour
And pelt music, till none’s to spill nor spend.
How these two shame this shallow and frail town!
     How ring right out our sordid turbid time,
Being pure! We, life’s pride and cared-for crown,
     Have lost that cheer and charm of earth’s past prime:
Our make and making break, are breaking, down
     To man’s last dust, drain fast towards man’s first slime."
Housesitting,"Ten pound art book about Berlin. Black and whites
of a bear rifled down in a square, boys in sun on rubble,
a woman wearing a gas mask pushing a pram.
I was examining each photo for a glimpse of street corner
or sidewalk, wondering if it could be the spot
where my ancestor the roofer’s head
smashed into the pavement when he fell, the loss
that earned the payout that put his children on a boat
that put me here, when I smelled something burning,
but what began as an acrid odor softened
to the familiar scent of bonfires, signature fragrance
of the dying season. I never know where it’s coming from,
but in it there’s always that warm anticipation
of Halloween I remember, and within that the disappointment
when it was never like the movies: no New England
facades, no sidewalks choked with kids, there weren’t
enough of us, and yet I hear children’s laughter
like I’m there again, not in the memory, but the expectation—
outside the window a girl is filming on her phone
another girl tossing handfuls of red maple
over her head. I can see on the screen the video
playing in a short, closed loop. The leaves go up,
then are rewound into her hands, never falling all the way
into the grass over which they’re scattered now
after she dropped them when suddenly a firetruck blared by,
awaking at my feet the dog I’m paid to keep alive."
Poem Begun on the Day of My Father's funeral and Completed on the first Day of the New Year,"Light the last light and lift—
                                                                                                  and lift again in to that obscurity—
blue-skinned sky & what it cannot lead to—
                                                 the always immolated flesh of this world’s bone-shell—
what lasts? what goes like a trumpet blast
                                                                                                  through the feathered
                        ear of the angel? There
                                                                                                          & being & the evening air—
is in everything plummet—
                                                                                                                               & yet we go even some-
         times rise—have you wondered?
                                                                                                                               that dark wick—flame both
inward & below light the first fire—
                                                                                                                               what does not burn
                                                      might still die—& yet
                                                                                              what does not might grow—may graft—
                           like leaf & branch together—
                                                                                                                                              live this long lull
before the last:
                                                                let this
                                                                                                    let my words
leave their black axe next to the tree
                                                                                                                             & may
                         the grace
                                                of grace
feel through its fall
                                                                        the way—"
I Don’t Know What Will Kill Us First: The Race War or What We’ve Done to the Earth,"so I count my hopes: the bumblebees
are making a comeback, one snug tight
in a purple flower I passed to get to you;
your favorite color is purple but Prince’s
was orange & we both find this hard to believe;
today the park is green, we take grass for granted
the leaves chuckle around us; behind
your head a butterfly rests on a tree; it’s been
there our whole conversation; by my old apartment
was a butterfly sanctuary where I would read
& two little girls would sit next to me; you caught
a butterfly once but didn’t know what to feed it
so you trapped it in a jar & gave it to a girl
you liked. I asked if it died. you say you like
to think it lived a long life. yes, it lived a long life."
"Adjacent, Against, Upon","—after Michael Heizer
I may be looking at the set of boulders
that is now in front of me, but it is you I am addressing.
You are near or you are far,
depending on the accuracy of the words I have chosen.
When my teacher told me to use this
instead of the, she was talking about the range between
the intimate and the conventional. The gray cluster
is radiant, but it is a melancholy radiance.
To describe it only seems to lean away
from what I intend. Maybe, then, touch is a better way
of explaining the pleasure of that
encounter: the surprise and familiarity of the plant
that you brush past in the dark of your
own house. Or maybe the always-new logic of a dream
is closer to the truth: the falling that takes place
in a place where there is no ground.
The boulders are there for me, an arrangement
and its warren of rooms. One door opening to foggy roses.
Another one opening to a dawn that is the color of tea.
Surely there will always be new language
to tell you who I am, imagination rousing
out of idleness into urgency, reaching now towards you.
I keep remembering my teacher and she is an image
of joy, the small and wordless music
of her silver bangles. This over the.
One of the rules for writing the poems of a lonely person."
"Phlebotomy, as Told by the Blood","Consider these parallel histories: An emperor once declared war on the sea, sent his men drowning toward victory, & the Red Sea is named for the dead algae blooming within it. Can you tell me the difference? Maybe I too am red for all the slaughter carried within me, bastard child of water, lake swelled with rotting fish. What are you searching for when you drag me from you? Your vein a riverbed dredged of impossible children. Cells tested for the echo of your mother’s name. Once you were carried in your mother, her belly a lake. If the child before you & all those after sunk, are you the blood or the water? A boat or the first unfinished wolf, wrenching itself from the sea? A bridge too carries bodies & the water carries it. Does this make the bridge a mother or a child? Your mother once told you that if she gave you life she could take it back. Does this make her the bridge or its necklace of nooses? The river or its surface tension? Liquor is lighter than water & so is gasoline. Both burn. Both stained-glass a surface in the sun. Common language says we drown in liquor, perhaps this means your mother is a lake beneath another’s surface. What does that make me? A bridge or a glass? Your mother’s mother? Sometimes I worry that you’ve forgotten me. Dry & sober as a boat. Your survival a matter of surface tension. Maybe you believe that you are the bridge, suspended above all your dead. Don’t forget, everything erodes. A canyon is just a river’s bastard child. Bruise deep in the dirt. All of man’s inventions topple, each bridge’s arches bullied down to cliché rust. Another history blooming the water red."
Prompts (for High School Teachers Who Write Poetry),"Write about walking into the building
as a new teacher. Write yourself hopeful.
Write a row of empty desks. Write the face
of a student you’ve almost forgotten;
he’s worn a Derek Jeter jersey all year.
Do not conjecture about the adults
he goes home to, or the place he calls home. 
Write about how he came to you for help
each October morning his sophomore year.
Write about teaching Othello to him;
write Wherein of antres vast and deserts idle, 
rough quarries, rocks and hills whose heads touch heaven. 
Write about reading his obituary
five years after he graduated. Write
a poem containing the words “common”
“core,” “differentiate,” and “overdose.”
Write the names of the ones you will never
forget: “Jenna,” “Tiberious,” “Heaven,”
“Megan,” “Tanya,” “Kingsley” “Ashley,” “David.”
Write Mari with “Nobody’s Baby” tattooed
in cursive on her neck, spitting sixteen bars
in the backrow, as little white Mike beatboxed
“Candy Shop” and the whole class exploded.
Write about Zuly and Nely, sisters
from Guatemala, upon whom a thousand
strange new English words rained down on like hail
each period, and who wrote the story
of their long journey on la bestia
through Mexico, for you, in handwriting
made heavy by the aquís and ayers
ached in their knuckles, hidden by their smiles.
Write an ode to loose-leaf. Write elegies
on the nub nose of a pink eraser.
Carve your devotion from a no. 2
pencil. Write the uncounted hours you spent
fretting about the ones who cursed you out
for keeping order, who slammed classroom doors,
who screamed “you are not my father,” whose pain
unraveled and broke you, whose pain you knew.
Write how all this added up to a life.  
 "
Magpies Recognize Themselves in the Mirror,"The night sounds like a murder
of magpies and we’re replacing our cabinet knobs
because we can’t change the world, but we can
change our hardware. America breaks my heart
some days, and some days it breaks itself in two.
I watched a woman have a breakdown in the mall
today and when the security guard tried to help her
what I could see was all of us
peeking from her purse as she threw it
across the floor into Forever 21. And yes,
the walls felt like another way to hold us in
and when she finally stopped crying,
I heard her say to the fluorescent lighting, Some days
the sky is too bright. And like that we were her
flock in our black coats and white sweaters,
some of us reaching our wings to her
and some of us flying away."
How to Lift Him,"Don’t pick him up by the pits,
which seems easiest. You risk
broken bones, bruised skin.
Instead, once he’s eased up, sits,
shoulders hunched, feet slung
over the edge, lean down for the hug,
your arms under his and around,
hands flat against his back, his arms around
you. This is what you do. Then lift him,
his feet between yours, this timid
dance around, this turn. Tell him
to bend his knees as you ease him
down to the chair, its wheels locked,
set him in slow. Kneel in front
as if to receive his blessing.
Lift each foot to its rest. Wrap
a blanket around him—you’re going out.
Stop at the old flat-front desk,
last hiding place for his cigarettes—
why he wanted up, after all. Stop
at the edge of the porch and lock
the wheels. Make sure he’s in the sun.
Stand silent by, he won’t talk much,
though the lonely cat will,
rubbing its back against the wheels."
Sacrifice,"When my father bound me, I submitted,
closed my eyes to the lifted knife in his fist.
Even now, the cords still hold my wrists,
rough ropes of love. My chest is bare,
my heart lies open. He loves his god more
than me. I open my eyes, watch my father
raise his fist against a bright and bitter
sky, no angel there to stay his hand."
Ark,"           Christmas 1966
The small box is filled with little beasts—
a barn that’s a barge, a boat—the ark’s
ridged sides like boards, a plastic plank,
a deck that drops in fitted slots, but lifted
reveals that zoo of twos—heaped beasts
to be released beneath a glittering tree,
its dove-clipped limbs.  Dad’s asleep
in his reclining seat, and crumpled waves
of paper recede as Mom circles the room.
The humming wheel throws light across the walls.
 "
Bridges and Crossroads,"WPA bridge over the Neosho I
Stood on it in full flood with my
Dad the water just
Kissing the underside of the boards the
River moans shivering up my legs it stood until a
Flood licked out the
Footings they
Replaced it but when I dream the Neosho the old bridge is there
They took the zinc out until they hit the
Daylight of 3rd street you could
See the crack in the pavement
Looked like another pothole and there was
Sunlight in the mine
Sunlight just there with the
Dull ache of lead and the grim
Scowl of jack
Those cottonmouths know some songs too they
Know some fish songs and once crossing Tar Creek
Bridge a grandma snake got hit by a
Pickup and in her last breaths we
Drove up on her there like a burning
Library her songs falling away in curls
Taken by updrafts like smoke prayers near the water she
Looked me in the heart and whispered just the one secret"
Navigation,"Nervous-system tracings of rivers before dams—
to map watercourses is to diagram human hands
running in fingers to deltas. Neosho, Kaw,
Cimarron, Verdigris, Arkansas, Chickaskia.
Flood flow in spring, summer languid. Call
their names—conjure those whose language
they carry. Memory exists in nerves, lives in
rivers like silver-scaled great-horned serpent,
basilisk who admonishes our failures. Metaphor
reminds us that humans subsisted along rivers
immemorial. Recall, then, those dead metaphors,
breathe them back to life—river of time, river
of memory, river of life, river of blood, river of
song, river of death. River of contempt. Not the
same river, not the same woman—Heraclitus’
axiom along cattail-encumbered bank. Honor
rivers’ meanders, their currents our late-night
reveries that roar, crawl along, rush downstream,
and overflow, leaving mica scales behind. How
rivers sometimes get lost. How we all get lost."
To Theodore,"Such are the little memories of you;
They come and go, return and lie apart
From all main things of life; yet more than they,
With noiseless feet, they come and grip the heart.
Gay laughter leading quick and stormy tears,
Then smiles again and pulse of flying feet,
In breathless chase of fleeting gossamers,
Are memories so dear, so bitter-sweet.
No more are echoes of your flying feet.
Hard by, where Pike’s Peak rears its head in state,
The erstwhile rushing feet, with halting steps,
For health’s return in Denver watch and wait.
But love and memories of noiseless tread,
Where angels hovered once, all shining fair,
To tuck you in your little trundle bed,
Kneel nightly now in agony of prayer."
Why I Love Thee?,"                 Why I love thee?
     Ask why the seawind wanders,
Why the shore is aflush with the tide,
Why the moon through heaven meanders;
Like seafaring ships that ride
On a sullen, motionless deep;
      Why the seabirds are fluttering the strand
       Where the waves sing themselves to sleep
         And starshine lives in the curves of the sand!"
Common Things,"The most common thing in the world
is a statue with its arms broken off.
The brokenness a flatness exposing the texture of the marble or clay.
The second most common thing are the arms.
The right to bear them.
Which is something even those who do not want the right have.
Having something or someone to pray for
doesn’t mean you have to pray.
Who gave you something or someone to pray for, think of that.
In the third most common thing, grass still wet
from rain overnight, which you did not participate in by watching.
You were asleep in the fourth most common thing.
You wake now and walk on the fifth most common thing.
The smooth surface of it.
Without meaning to be reductive.
You say the name of a country to refer to its ongoing conflict.
The word conflict a rag that wipes the blade clean.
A clean blade above a fireplace is the sixth most common thing.
Which means you have a neighbor, either
to the east or west, who is currently displaying a weapon.
Even if you do not own a weapon, you could.
And because of this you are complicit.
But you cannot do anything about most things.
You cannot put the arms back onto a statue
is another way of saying you can’t put a bullet back into a gun.
The body subsumes bullets as though it is in love.
It inculcates bullets in the ways of the flesh.
Which is torn by the time the bullet is convinced.
You aren’t convinced of anything you don’t already believe in.
In this way you are always standing your ground.
The ground under someone standing it
is the seventh most common thing.
The eighth is the air in which you openly carry.
You like the feel, the weight, the heft of it in your hand.
But mostly you like the ability to take another’s life should you need to.
It was your grandfather’s ability, your father’s.
Before you know it, it will be your child’s.
Whose body in the fetal position resembles a finger curling over a trigger.
Whose whole life is still in the magazine.
Until it isn’t and the sound is like that of a sternal saw
cutting through the breastbone of the world.
Finally buckling under the tink, tink, tink of the hammer against the saw.
And you thought you had hid the key to the drawer where you keep the gun.
But a key whose location is known is the ninth most common thing.
The tenth most common thing is a thoracic cavity
opened with a few cranks of the rib-spreader.
And the esophagus and lungs are fished around by the hands of a surgeon
who begins to massage the heart.
To clamp the aorta.
So that more blood is directed into the brain.
Instead of into the bowels, which have emptied by now.
While what is being filled are the gun racks of those.
Whose child is not on the table.
Is not statuesque in the beauty sense of the word.
But in the way rigor mortis sets in."
Haw River Meditation,"Because I want to be good,
when I take my students
to the river
to write,
I try to set it up.
Think about what you're seeing.
(I have to shout.)
Think about what it means—
to see. (I look around.) This tree:
its branches—those bent lines have recorded
light arriving over years.
Those shapes…
(liking the way it sounds
I look at my students.
They look confused.)
…someone could tell
where other trees were blocking
light, and when,
by mapping where they bend.
Think about how the sun
shifted north and south—and back again—
each year. How it crossed
the sky a little differently
each day. Some days
there were clouds.
Some years drought.
West of here (I pull
back from pointing,
too late, unsure)
a continental seam tilts water east.
Some of that passes this tree.
I keep going:
settlement, displacement,
genocide, development, them—
and all of it, almost all of it,
is true.
But lately that seems false.
Lately, everything I
say seems false,
sounds full of being said.
My wife and I live
with fear in our cells. When
we went to the mountains
I saw low clouds tendrilling
bare elevated trees
and felt relieved by the words for that
and happy for the loneliness
I can have with her—
for someone not to tell.
I should tell my students
that I show up some days
tired and sad,
though I don't know what
to make of that
other than these sounds
most of them still can't hear.
I wish for them wonder
that I might see myself.
I wish for them words
that I might hear.
For myself, I wish for honesty,
and for the almost-
not-saying of these words
to be good
and plain.
I want to add nothing
untrue or overmuch.
Just downriver
the river branches.
When there's too much rain
it floods."
OBIT [Music],"Music—died on August 7, 2015. I made
a video with old pictures and music for
the   funeral.    I   picked   Hallelujah   in
acapella. Because  they  weren’t  really
singing, but  actually crying.  When  my
children    came    into    the    room,    I
pretended   I   was   writing.   Instead   I
looked at my mother’s old photos.  The
fabric  patterns  on  all  her  shirts.  The
way she held her hands together at the
front of her body.   In each picture,  the
small brown purse  that now sits under
my desk.   At the funeral, my brother-in-
law    kept   turning   the   music    down. 
When  he  wasn’t  looking,  I  turned  the
music  up.    Because  I  wanted  these
people  to  feel  what  I  felt.    When  I
wasn’t   looking,    he   turned   it   down
again.   At the end of the day, someone
took  the  monitor  and  speakers  away. 
But the music was still there.  This was
my first understanding of grief."
OBIT [The Priest],"The Priest—died on August 3, 2015. As
he  died, he  cursed.   When  the  priest
first    started    coming,    he    left    a
watermark  on  the  door.     As  time
passed, my mother’s door was riddled
with bullets from his fist.    He started
sending  me  prayers  with  his  eyes.  I
didn’t want his prayers.  I had too many
selves  for  God  to save.   None  of  my
selves knew how to say sorry.  None of
my selves knew each other.  I wonder if
my  mother  took  God  in  towards  the
end?  The way she had once cared for
her  fifty  bonsai  plants  each  morning,
snipping      gently,      adjusting      tiny
sprinklers,  beckoning  them  with  her
breath.    The bonsai barely responded,
had never asked to be limited.  She said
the priest was weird,  would look at her
in a creepy way.  As if he knew she was
not  a  believer,  but  a  refugee.   When
she    arrived    in    this    country,    they
painted   over   her   skin.    Her   fungal
toes only looked like roots."
"The Farmhouse, the Old Barn in the Frame, Faceless Animals in Soft Focus","Oh sure, the pink slip, the lamb’s tongue—little
rougher than when I reached for its shape. A poem
does that—packs in the pastoral to moment,
blazes an erasure of the dried whey protein
feeding the creature, asks you to think of a mother
in a negative shape, feel the process of death
as a child, which is to say, somewhere else and not
any battered twine that touches you. In the corner—
look—that’s the filter I want to frame all the iPhone
pics I take back home: saturated nostalgia but the cold
light to tell you that I see something else,
an understanding that I eat without consequence
but its OK because I caressed the withers of sheep
or cows or whatever, that I knew where their slaughter
lived. My apartment has plants in it. I’m still a farmer.
My moon metaphors work with the almanac, that cold
light, that speculative distance tautening disgust
and reverence. But—look—so cute, so cauterized."
Dust,"We funnel it between the stones.
What stones become is what
holds them together. A crushing
summer: white hydrangeas, in
dry winds, nod. In Adirondacks
we can’t fix, in a twilight beyond
repair, we recline, and an orange
tanager—what you asked
someone to come back
as—lights, and vanishes."
Ficus,"I split three pills with my ficus and now
it’s being weird. It won’t drink my breath or eat
the sun or fight off
the spider and his wife, whom I also
split three pills with,
because it’s Christmas, because
I was sad driving past
the shuttered stationery shop and the woman
dragging her kid on a leash.
I split three pills with the woman
and three pills with the kid. I measured my heart rate
and pronounced myself legally dead. My ficus
gave me three pills. I felt better. I told
a bath towel, and my friend’s bulldog,
and the dregs at the bottom
of my tea. I told the three pills in my pocket
and the three pills
in my bed. Each one
a loose pearl
ready to string together
in my belly, in the bellies of people I loved
or thought of when I watched a pigeon
disappear inside a hawk."
"from ""Three Demons"": Sanki Series I","               Machine
guns
between their brows—
blood flowers bloom.
                 Child of summer
dawn—
               tracing
horses in the mud.
                 Midnight
               Skylarks
under storm, ferrying
               bodies one
by one.
                 Rage
Volcanic
               ash
covered highlands:
               jittery dance
of
the jewel beetle.
  Sunflower
               petals,
falling on a
black mass
               of
ants."
Middle Distance,"Looking out at Constable’s distances,
nothing I wanted to be, what I am.
He grows on you, Constable, so childish
at the beginning, toy farms, slow pastures,
the small trees bundled up as if for sale,
everything schooled out and diminished in
the direction of Salisbury—or
is it Dedham?—1804, thirty,
and already decades behind Turner.
History is easy. I could write all day
dropping names into the spaces between.
Most of C’s best oils are on paper or
are drafts of pieces that get too finally
finished, even the very great ones
on which his fame, as we like say, “rests.”
Please look at his A Cart with Two Horses,
1814, workhorses of course, one
posed in profile, the other turned toward
the back of the painting, sold privately
cheaply, like most of his work. Millionaire
Turner evolves into near abstraction,
asking light to be sunlight purely, fire
from within nothing but what he calls a
landscape. Besides, he traveled, an antique
traveler in antique lands. But I love C’s
local Study of Tree Trunks, with a figure
beside them, more oil on paper, seven
years after Horses. Constable’s aging.
He thinks I’m a cloud, a long white body
lying in the air over Hampstead; he thinks
clouds of storm shapes are bodies, like great elms.
I’m his anomaly, still thinning out.
Another day he sees me lying down
undulant in the middle distance, the
cloud come at last to earth as the earth is
part of the corn, the good ground under corn,
the painting piecemeal, the way he paints, so
that you have to stand at a real middle
distance just to see me. Turner wants me
to be The Angel Standing in the Sun,
apocalyptic in the afterlife,
though I prefer my body as a field
in which I live over again as flesh—
or is it flush?—against a stream, or of
the stream, as C also sees me, where a
boy on a barge on canvas is taking
a cloud-white horse to its destination
far downriver. And I am the water.
And the light in the water. And if it
is possible, having also been of
the plowed and planted and replanted earth,
I am the sky domed over the boat boy’s
possible future, when he then arrives
and puts to work all that really matters."
White Rhino,"The last of my kind, one of the last lovers of flowers
and the lawns of the northern grasses, and certainly
one of the few able to rub backsides with the baobab
and the century-nearing oak still surviving in the yard.
The trick is stone, to look like something broken
from a mountain, something so leftover so as not
to be alive, yet resemble in demeanor dream anger,
the kind that wakes you out of breath talking to yourself
in that language that starts in the belly and the bowel.
Old age is a disguise, the hard outside, the soft inside.
Even the plated armor is turning dust, then one foot
after the other, neuropathy my gravity, the footprint
larger, deeper. I hardly recognize myself except in
memory, except when the mind overwhelms the lonely
body. So I lumber on, part of me empty, part of me
filled with longing—I’m half-blind but see what I see,
the half sun on the hill. How long a life is too long,
as I take my time from here to there, the one world
dried-out distances, nose, horn, my great head lifted down,
the tonnage of my heart almost more than I can carry...."
Five Scenes from Icarus,"Translated by Rebecca Ruth Gould and Kayvan Tahmasebian
I Justice
Each word
is sacrificed to a sword
that beams forth its light.
It rains.
Each word wears a white mask
and a self to be
submitted to the rain.
Each word is an angel
trembling from nakedness.
I have lifted the sword.
I rip the mask
off the word
and place it on my face.
I submit myself
to the rain
and before the scent of life ascends,
I take flight
with the angel’s two wings.
The rain has stopped.
The sun of language
draws near!
  II Misty Dreams
The sky wanted
a misty sip from me
when the hood of the stroller filled with dew.
In the stroller, sleep seized you!
Through the vineyard, through the mist,
slumber and wine were distributed.
Cheers
in the mist!
Icarus
fell.
  III Icaruses
The word with its movement—the word in flight—
has filled the space with the scent of flesh.
What is a poem but the movement of a word?
In the room the women
are talking of Icarus
while Icarus’s poem
is not composed.
Just one word:
the sun!
And if you return someday
from that burning pilgrimage,
I will fill the torches cup by cup with the sea
and you will know that its flame
is the bluest and coldest of flames.
  IV In Reverse
                   to Mohsen Saba
1
The one who left will never return
will collapse.
At the cloud the narcissus stares at the cloud.
It rains. It does not rain.
Beneath the wet cloak,
when will I be moved to bring the firewood?
2
Oh, my friend! My friend!
Twice is enough.
The third is spring air.
When Icarus falls
from the green sky
the narcissus’s corolla fills with rainwater.
Look inside! A small Icarus
ascends.
  V From Icarus and the Bondsman of the Deer1
Just as the thunderstorm in the rainbow
mixes colors with colors,
I wish that poetry could mix the two legends together
so that we could stare at each other in the poison sunrise,
and the plants would recognize water in the poison sunrise.
(Water is our majestic selflessness and has taught them
the secret of life and us the secret of death.)
And the sun would fit into the grape.
(The grape is the Holy Last Supper.)
Now that the flood of sun has taken the wing away,
the deer is helpless.
He falls.
Generous deer bestow nothing.
They watch and watch and watch.
Now that the sun slowly
moves west
on the hill, two fires have turned red.
The horizon is recognized in your compromise.
This horizon of bliss: the bondsman of water
concealed in wet firewood.
  1“Deer Bondsman” is a title for the eighth Shia Imam, Reza (whose name, meaning “bliss,” is referenced in the second to last line of this poem). According to legend, Imam Reza protected a deer from being killed by a hunter. He died after being poisoned by grapes. The two legends to which the poet refers are those of Imam Reza and Icarus."
Fall,"Do you know what I was, how I lived? —Louise Glück
It is a goldfinch
one of the two
 
small girls,
both daughters
 
of a friend,
sees hit the window
 
and fall into the fern.
No one hears
 
the small thump but she,
the youngest, sees
 
the flash of gold
against the mica sky
 
as the limp feathered envelope
crumples into the green.
 
How many times
in a life will we witness
 
the very moment of death?
She wants a box
 
and a small towel
some kind of comfort
 
for this soft body
that barely fits
 
in her palm. Its head
rolling side to side,
 
neck broke, eyes still wet
and black as seed.
 
Her sister, now at her side,
wears a dress too thin
 
for the season,
white as the winter
 
only weeks away.
She wants me to help,
 
wants a miracle.
Whatever I say now
 
I know weighs more
than the late fall’s
 
layered sky,
the jeweled leaves
 
of the maple and elm.
I know, too,
 
it is the darkest days
I’ve learned to praise —
 
the calendar packages up time,
the days shrink and fold away
 
until the new season.
We clothe, burn,
 
then bury our dead.
I know this;
 
they do not.
So we cover the bird,
 
story its flight,
imagine his beak
 
singing.
They pick the song
 
and sing it
over and over again.
   "
Flyover Country,"Between Memphis and Bristol
Turtletown  Cottontown  Reagantown
Trade Pigeon  Forge  Coalfield  Hurricane  Gray
Huntersville  Fisherville  Manlyville  Guys
Static  Gentry  Difficult  Bride
Shackle  Island  Bone  Cave  Pioneer  Swift
Wartrace  Nixon  Ransom  Stand  Gift
Barren  Plain  Nameless  Cherokee  Pope
Campaign  White House  Purdy  New  Hope
Bugscuffle  Speedwell  Tazewell  Yell
Brick Church  Hanging Limb  Burnt Church  Bells
Littlelot  Bucksnort  Bitter End  Boone
Needmore  Prospect  Liberty  Moons"
43 Sonnet,"How do I love thee? Let me count the ways:
1. autonomy 2. elective howl 3. showed teeth
4. used the veto 5. with hello 6. a wet economy
7. clothed 8. two-tone 9. elusive 10. the way home
11. at home 12. coveted 13. until we see how 14. hotly
15. steely hot 16. on leave 17. with too much weed
18. two (loosely) 19. dew theme 20. in vacuo 21. the the
22. tentatively we 23. somehow 24. the loud echo
25. the détente 26. touchily 27. a wholesome vow
28. the old way 29. cue the wolves 30. the emotion
31. semidevoutly 32. how we once 33. at the hotel
34. wholesale 35. too mute 36. in the towed Chevy
37. when woe lets me 38. to the void 39. oh acutely
40. sweetly 41. moved out 42. alone 43. with the echo"
From the Ground It Must Have Looked Like Its Wings Were Not a Part of It,"I rode to Heaven on a bird that did-
n’t look like any bird I ever saw
Before I saw it    the bird’s wings    were wide
And long and brightly    colored and had no
  Feathers but    panels    like glass    held together
By black bones criss-    crossing them from the ground
They must have looked like stained glass flying to Heaven
Church windows carrying    a black bird’s wing-
  less body and my body up    between them
The bird’s    body was black as the night sky
Was back    when I was running with my momma
Before I wouldn’t    run no more and she
Beat me and Mrs. Davis saw and took me
Like glass    like any hard thing    would’ve broke them
     "
Ode to My Hair,"Exotic, “omg so thick,” a rug, so to speak—
black cortex, I can almost be beautiful
with you. Once, mother snatched
my split ends like newly acquired money
and named them Taliban Beard.
I never wanted this much of anything,
so I scissored you at the scrunchy
and sold you all to the World Wide Web.
In plastic bags, you were shipped
next to different manes, the past
stored in your filaments like fetuses
in formaldehyde, fragrances distending
as if skin of people huddled
into the eyeless belly of a boat at night.
Cut and alone, dark keratin lies cold
in factory halls: congregation of wait,
you’re patient until you too are wanted.
But when my spools stop, and the silence holds—
let them braid you into other heads.
Let them brush you for my funeral.
Let those of you spared on hospital tiles,
picked from lovers’ teeth, and nestled deep
in the vacuum, or shampooed
between dirt and debris in drains, light up.
May you glow with the weight of love
you can only share with what pries
out of yourself. Those stuck to balloons,
left in brushes, escapees taken away to elsewhere—
what is to be said of you? I won’t be gone
until you are. Heavy root
that rots to bloom when I shrink—
stay and conquer the sargasso in my tomb."
Can You Describe Your Years in Prison?,"Over Skype, I try to document my mother’s
bald-shaved youth—she has a surplus in truths,
and science has proven what it had to prove:
every helicopter-screech I dreamed of was my mother’s first.
Rippling my dumb hand, I wake up in childhood’s crypt,
where prayer is keyless as a foreign laugh overheard
and on the Masjid’s cobalt globe a ghost … an angel?
No, no … who am I kidding. When I say God,
what I mean is: I can barely stand to look
at my mother’s face. So, what if I’ve never seen
what she’s seen. I took the shape of her two hundred
and six bones—I did not choose her eyes. Did not
choose to masticate the ash of witness,
her crooked smile disclosing a swarm of flies,
Yes, missiles hailed there, named after ancient gods.
Hera—a word of disputed root—maybe from Erate,
beloved. And because my beloved is not a person
but a place in a headline I point to and avert my gaze,
I can now ask: would I have given up my mother for an alyssum
instead of asylum? Or one glass of water that did not
contain war? Her wound isn’t mine, yet what I needed most
was our roof to collapse on her like earth around stones.
Rain, the hard absence of skin. The silence of it—
no gust in my goddess. No artificial wind."
